G[0,0](SMBGperDayPtMeterCombo >= 3.601 & BGTestAvgNumPtRep >= 0.656) [Discrimination Score: -0.500; Robustness + : 1.344; Robustness - : 2.344; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((age <= 54.853 & UnitsInsBasalOrLongAct >= 2.635) -> Pt_DKAFlg >= 6.071) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter >= 2.552 | HbA1cImputeDtMnC >= 15.241) & Pt_FatherT1D <= 70.655) | HDL <= 64.696) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((AlbCreatRat_mggNew <= 49.665 & SMBGperDayPtMeterCombo <= 4.544) -> Pt_ChildT1D <= 4.903) -> BGTestAvgNumMeter <= 4.072) [Discrimination Score: 0.000; Robustness + : -4.072; Robustness - : -4.072; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR <= 24.560) U[0,0] (LDL <= 106.261)) [Discrimination Score: 1.878; Robustness + : 105.942; Robustness - : 105.343; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm >= 157.525 | UnitsInsBasalOrLongAct >= 3.632) -> HDL <= 10.947) & HDL >= 1.889) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew >= 2.562) U[2,2] (BGTestAvgNumPtRep >= 0.292)) [Discrimination Score: 0.000; Robustness + : -0.292; Robustness - : -0.292; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_CGMUseNumDays >= 0.849 & UnitsInsBasalOrLongAct <= 10.860) -> bmiZscore <= 7.806) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((Pt_A1cGoalLev >= 0.119 & UnitsInsBasalOrLongAct <= 10.773) -> TotChol >= 3.194) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrSys >= 126.515 & TotalDailyInsPerKg <= 0.712) [Discrimination Score: 0.000; Robustness + : -126.515; Robustness - : -126.515; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](GFR >= 4.213 | HbA1c <= 8.547) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((SMBGperDayPtMeterCombo >= 3.278 -> TotalDailyInsPerKg >= 0.046) & HDL <= 0.729) [Discrimination Score: 0.000; Robustness + : 0.046; Robustness - : 0.046; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys >= 124.421) U[0,1] (Pt_A1cGoalLev >= 0.748)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmiZscore >= -0.860 & Pt_CGMUseNumDays <= 8.855) -> Pt_A1cGoalLev >= 0.573) [Discrimination Score: 0.000; Robustness + : -0.860; Robustness - : -0.860; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((bmi >= 21.249 & Pt_CGMUseNumDays >= 0.625) -> Pt_ChildT1D <= 9.900) [Discrimination Score: -1.000; Robustness + : -9.900; Robustness - : -8.900; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrDia >= 66.014 -> TSH <= 2.967) -> WeightKg >= 0.359) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Pt_A1cGoalLev >= 0.695 -> WeightKg <= 54.683) -> HbA1cImputeDtMnC >= 52.364) -> Pt_FatherT1D >= 52.691) [Discrimination Score: -3.319; Robustness + : -50.683; Robustness - : -47.364; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter <= 4.557 -> Pt_CGMUseNumDays <= 8.771) -> age >= 2.444) & Pt_CGMUseNumDays <= 4.619) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((LDL >= 77.159 | Pt_CGMUseNumDays <= 16.116) -> Pt_A1cGoalLevelDsYr5 >= 0.743) -> Pt_GrandparentT1D >= 1.368) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL <= 97.929) U[0,1] (NumPumpBolusOrShortAct <= 3.453)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmi <= 22.043 -> UnitsInsBasalOrLongAct <= 11.729) [Discrimination Score: 0.000; Robustness + : -22.043; Robustness - : -22.043; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore <= -0.748 & UnitsInsBasalOrLongAct >= 6.446) | HbA1cImputeDtMnC >= 0.358) -> Pt_GrandparentT1D <= 10.341) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter <= 3.330 & Pt_SiblingT1D >= 0.232) | diabDur >= 0.024) [Discrimination Score: 0.000; Robustness + : -0.024; Robustness - : -0.024; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HbA1cImputeDtMnC <= 61.998 | TotChol <= 189.454) -> BldPrDia <= 177.944) -> TotalDailyInsPerKg >= 160.117) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BGTestAvgNumPtRep <= 3.636 | TSH <= 1.979) [Discrimination Score: 2.620; Robustness + : 2.808; Robustness - : 0.636; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((age >= 52.517 & TotChol >= 164.447) | HeightCm >= 172.233) [Discrimination Score: 1.667; Robustness + : -91.947; Robustness - : -94.447; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((HbA1c >= 8.243 -> HDL <= 72.212) & LDL >= 66.671) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys <= 137.461 & bmi <= 21.722) | Pt_GrandparentT1D <= 21.641) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrSys >= 125.681 -> bmiZscore >= -0.815) | age >= -0.850) -> HDL >= -0.840) [Discrimination Score: 0.000; Robustness + : -0.850; Robustness - : -0.850; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((LDL <= 98.453 | SMBGperDayPtMeterCombo <= 4.341) & AutonomicNeuroCl >= 3.271) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 3.027) U[0,2] (Triglyc >= 44.717)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_A1cGoalLev <= 1.498 | SMBGperDayPtMeterCombo >= 3.222) & diabDur <= 4.348) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HeightCm >= 157.517 | SMBGperDayPtMeterCombo <= 4.207) [Discrimination Score: 0.000; Robustness + : 4.207; Robustness - : 4.207; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter >= 0.950 | TotChol <= 183.942) & bmiZscore >= 167.205) [Discrimination Score: 0.000; Robustness + : -167.205; Robustness - : -167.205; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_CGMUseNumDays <= 13.672 -> TotChol <= 181.682) | Pt_A1cGoalLev >= 167.796) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AlbCreatRat_mggNew >= 8.772 | BUN >= 38.016) [Discrimination Score: 0.000; Robustness + : -8.772; Robustness - : -8.772; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HeightCm >= 157.512 & LDL >= 80.406) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](BGTestAvgNumMeter <= 3.187 & LDL >= 75.262) [Discrimination Score: -1.878; Robustness + : -74.943; Robustness - : -74.344; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](AlbCreatRat_mggNew <= 39.878 & bmiZscore <= -0.746) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((AlbCreatRat_mggNew >= 3.188 -> bmi <= 22.127) | BldPrDia >= 21.021) | Pt_A1cGoalLevelDsYr5 >= 20.992) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BUN >= 40.795 | HDL <= 69.416) -> AutonomicNeuroCl >= 65.826) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur >= 42.582) U[0,1] (Pt_CGMUseNumDays >= 2.274)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](age >= 50.974 | Pt_A1cGoalLev >= 0.346) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumMeter <= 4.504 | GFR <= 32.665) & BGTestAvgNumPtRep <= 37.982) & HDL >= 23.755) [Discrimination Score: 0.000; Robustness + : -23.755; Robustness - : -23.755; Percent Class + : 0.000; Percent Class - : 1.000]
((NumPumpBolusOrShortAct <= 2.184) U[0,2] (Pt_A1cGoalLev >= 0.870)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((HDL <= 73.656 & Pt_CGMUseNumDays <= 3.794) & bmiZscore >= 1.072) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrDia <= 72.735 & HeightCm >= 157.539) [Discrimination Score: 0.000; Robustness + : -157.539; Robustness - : -157.539; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HbA1c <= 8.450 & HbA1cImputeDtMnC <= 75.658) -> TSH <= 46.579) & SMBGperDayPtMeterCombo >= 37.974) [Discrimination Score: 0.000; Robustness + : -46.579; Robustness - : -46.579; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HbA1c >= 8.130 -> Pt_SHFlg >= 0.196) | Pt_GrandchildT1D <= 0.708) -> age >= 0.282) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](LDL <= 106.974 | Pt_SHFlg <= 0.989) [Discrimination Score: 1.878; Robustness + : 106.655; Robustness - : 106.056; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HbA1cImputeDtMnC >= 20.220 -> Pt_CGMUseNumDays <= 9.968) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter <= 4.169 -> BldPrSys >= 129.909) & Pt_FatherT1D <= 145.693) [Discrimination Score: 0.000; Robustness + : -4.169; Robustness - : -4.169; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((UnitsInsBasalOrLongAct <= 10.447 | WeightKg <= 54.208) | SMBGperDayPtMeterCombo <= 54.627) & BldPrDia >= 53.357) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep >= 1.578 & LDL >= 83.951) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HDL >= 67.973 & SMBGperDayPtMeterCombo <= 4.651) | UnitsInsBasalOrLongAct <= 4.214) -> WeightKg >= 3.851) [Discrimination Score: 0.000; Robustness + : -4.214; Robustness - : -4.214; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BGTestAvgNumPtRep <= 3.888 & bmiZscore >= -0.842) | TotChol <= -0.782) [Discrimination Score: -1.000; Robustness + : 0.365; Robustness - : 0.842; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumPtRep <= 3.769 -> bmi >= 21.008) & LDL >= 21.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](age >= 51.687 -> HbA1c >= 8.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((HbA1cImputeDtMnC >= 39.423 -> Pt_A1cGoalLev >= 0.341) & Pt_DKAFlg <= 4.587) & Pt_A1cGoalLevelDsYr5 <= 2.154) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys >= 126.066 & GFR >= 17.136) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BldPrSys <= 138.413 -> Pt_SiblingT1D <= 0.477) | TSH <= 0.718) [Discrimination Score: 0.500; Robustness + : -1.282; Robustness - : -2.282; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BUN >= 44.579 -> SMBGperDayPtMeterCombo <= 4.559) & Pt_DKAFlg <= 4.975) -> AutonomicNeuroCl >= 3.755) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys >= 130.214 -> Triglyc >= 58.455) | bmiPerc >= 41.319) | UnitsInsBasalOrLongAct >= 74.627) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((GFR <= 28.335 | HDL >= 64.969) & Pt_MotherT1D >= 66.118) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter <= 4.698 | WeightKg <= 53.696) | GFR <= 54.223) -> TotChol <= 54.034) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumPtRep <= 3.255 -> TotChol <= 197.578) & Pt_A1cGoalLevelDsYr5 <= 179.746) & TotChol <= 182.332) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HbA1cImputeDtMnC >= 3.956 & SMBGperDayPtMeterCombo >= 3.564) -> Pt_GrandparentT1D <= 4.534) | Pt_A1cGoalLevelDsYr5 <= 4.748) [Discrimination Score: 0.000; Robustness + : 4.748; Robustness - : 4.748; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumPtRep <= 3.919 & WeightKg <= 54.795) -> Pt_SHFlg <= 54.507) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur <= 45.259 & SMBGperDayPtMeterCombo <= 4.425) -> HbA1cImputeDtMnC <= 4.697) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 8.284 & SMBGperDayPtMeterCombo <= 4.566) | TSH <= 4.672) | BGTestAvgNumMeter <= 4.760) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumPtRep <= 3.846 -> Pt_A1cGoalLev <= 3.578) -> GFR >= 0.567) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BUN <= 59.479 | LDL >= 88.282) | Pt_DKAFlg >= 76.336) | Pt_MotherT1D <= 102.332) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1c <= 8.644 -> Triglyc <= 80.777) | UnitsInsBasalOrLongAct <= 95.143) & Pt_GrandparentT1D <= 86.946) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrSys <= 133.801 -> HDL <= 70.979) -> Pt_A1cGoalLev >= 67.768) & age >= 64.119) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep >= 0.327 -> HeightCm >= 157.523) -> Triglyc <= 157.933) & HbA1c >= 157.485) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore >= -0.844 | Pt_A1cGoalLev <= 1.947) -> bmiZscore >= 0.418) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi >= 20.851 & Pt_A1cGoalLev <= 2.107) -> LDL >= 0.794) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((TotalDailyInsPerKg <= 0.826 | TSH >= 0.460) -> HbA1c >= 0.601) & bmiZscore <= 2.968) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumMeter <= 3.107 | Triglyc <= 94.549) | HeightCm <= 90.581) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 42.864) U[1,2] (Pt_CGMUseNumDays >= 2.512)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew <= 25.772 | HDL <= 68.962) -> HbA1cImputeDtMnC <= 68.448) | diagAgeCombo >= 65.911) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BGTestAvgNumMeter <= 4.038 & NumPumpBolusOrShortAct >= 0.932) -> Pt_SiblingT1D <= 2.644) -> Pt_MotherT1D <= 1.490) [Discrimination Score: 0.000; Robustness + : -1.490; Robustness - : -1.490; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HbA1c <= 8.895 -> Pt_CGMUseNumDays >= 0.800) | HbA1c >= 1.308) & Pt_SiblingT1D >= 0.407) [Discrimination Score: 0.901; Robustness + : -0.407; Robustness - : -1.308; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((SMBGperDayPtMeterCombo <= 4.552 | TotChol >= 161.053) -> Pt_InsGov >= 153.688) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BGTestAvgNumMeter <= 3.815 & bmiZscore <= -0.745) | Pt_GrandparentT1D >= -0.809) [Discrimination Score: 0.000; Robustness + : 0.809; Robustness - : 0.809; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BGTestAvgNumMeter <= 3.556 -> bmi >= 21.585) | Triglyc <= 21.736) [Discrimination Score: 25.000; Robustness + : 8.944; Robustness - : -3.556; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL >= 67.325 & Pt_SiblingT1D >= 0.025) | bmi <= 0.404) -> diagAgeCombo <= 0.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((LDL <= 102.880 -> TotalDailyInsPerKg >= 0.352) -> Pt_A1cGoalLev <= 0.530) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrSys <= 139.227 | UnitsInsBasalOrLongAct >= 1.234) | HbA1c <= 10.700) & Pt_GrandchildT1D >= 5.766) [Discrimination Score: 0.000; Robustness + : -5.766; Robustness - : -5.766; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BUN >= 38.214 -> Pt_A1cGoalLev <= 1.348) | BGTestAvgNumMeter >= 0.380) [Discrimination Score: 0.000; Robustness + : -0.380; Robustness - : -0.380; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((HDL <= 68.738 | NumPumpBolusOrShortAct <= 4.208) | GFR <= 2.145) | Pt_MotherT1D <= 1.195) [Discrimination Score: 0.000; Robustness + : 68.738; Robustness - : 68.738; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrSys <= 135.086 & NumPumpBolusOrShortAct >= 0.077) & GFR >= 0.485) & BGTestAvgNumPtRep <= 1.983) [Discrimination Score: 0.000; Robustness + : -0.485; Robustness - : -0.485; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((Pt_CGMUseNumDays <= 15.386 -> TotalDailyInsPerKg <= 0.904) & UnitsInsBasalOrLongAct <= 0.704) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_CGMUseNumDays >= 2.413 & Pt_SHFlg <= 0.847) -> Pt_DKAFlg >= 0.069) -> bmiPerc <= 0.315) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 158.651) U[1,1] (TotChol >= 166.376)) [Discrimination Score: 0.000; Robustness + : 158.651; Robustness - : 158.651; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((LDL >= 74.106 & Triglyc <= 93.615) -> UnitsInsBasalOrLongAct <= 82.378) | AutonomicNeuroCl <= 95.361) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrDia <= 69.978 -> UnitsInsBasalOrLongAct <= 7.826) & GFR <= 12.513) | BUN >= 6.590) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 3.142) U[0,2] (SMBGperDayPtMeterCombo >= 3.393)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](NumPumpBolusOrShortAct <= 3.902 | Pt_CGMUseNumDays <= 7.460) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 14.851) U[0,1] (TotChol >= 153.026)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrDia >= 66.512 | HbA1c >= 8.165) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](bmi >= 20.849 -> HbA1c <= 8.381) [Discrimination Score: 21.222; Robustness + : -5.516; Robustness - : -8.381; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiZscore <= -0.776 | HbA1c >= 8.200) & Triglyc >= 8.211) | BldPrDia >= 8.300) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew >= 7.384 -> Pt_CGMUseNumDays >= 1.778) & Pt_GrandchildT1D <= 17.365) | UnitsInsBasalOrLongAct <= 8.069) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](BldPrSys >= 130.855 & SMBGperDayPtMeterCombo >= 3.035) [Discrimination Score: 0.000; Robustness + : -130.855; Robustness - : -130.855; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((NumPumpBolusOrShortAct >= 0.556 & TotChol <= 182.280) & NumPumpBolusOrShortAct <= 172.902) [Discrimination Score: 0.000; Robustness + : -0.556; Robustness - : -0.556; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BUN <= 59.469 & TotChol >= 171.463) | HbA1cImputeDtMnC <= 174.023) -> diabDur >= 155.859) [Discrimination Score: 0.000; Robustness + : -174.023; Robustness - : -174.023; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrSys <= 137.837 & Pt_CGMUseNumDays <= 9.779) -> AlbCreatRat_mggNew <= 18.868) & BldPrDia >= 1.730) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi >= 21.545 | LDL >= 80.279) -> Pt_A1cGoalLevelDsYr5 <= 99.534) [Discrimination Score: 0.000; Robustness + : -99.534; Robustness - : -99.534; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiZscore >= -0.868 -> LDL >= 86.767) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((TotChol <= 182.432 | TSH <= 1.818) & BGTestAvgNumPtRep <= 3.162) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HDL >= 68.057 -> Pt_A1cGoalLev <= 1.331) | bmi <= 7.473) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](AlbCreatRat_mggNew <= 30.835 & LDL >= 84.545) [Discrimination Score: 0.000; Robustness + : -84.545; Robustness - : -84.545; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((bmi <= 21.933 -> TotalDailyInsPerKg <= 0.604) -> HDL <= 0.704) | Triglyc >= 0.057) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiZscore <= -0.779) U[1,2] (TotalDailyInsPerKg >= 0.203)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HeightCm <= 158.002 | Pt_A1cGoalLev >= 0.775) | AlbCreatRat_mggNew <= 2.546) | Pt_FatherT1D <= 4.449) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
