G[0,0](SMBGperDayPtMeterCombo >= 2.536 & BGTestAvgNumPtRep >= 1.772) [Discrimination Score: -1.000; Robustness + : 3.728; Robustness - : 4.228; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((age >= 32.291 -> Pt_SHFlg >= 0.347) & HbA1c >= 0.332) & TSH <= 0.860) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((diabDur <= 7.122 | Pt_SHFlg >= 0.319) | BGTestAvgNumMeter >= 0.045) [Discrimination Score: -1.568; Robustness + : 52.976; Robustness - : 63.050; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](HDL <= 65.045 | Pt_A1cGoalLev <= 1.608) [Discrimination Score: -1.000; Robustness + : 32.045; Robustness - : 65.045; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((age >= 32.792 & BGTestAvgNumPtRep >= 1.245) -> bmiZscore <= 5.793) [Discrimination Score: 0.000; Robustness + : -5.793; Robustness - : -5.793; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BGTestAvgNumPtRep >= 3.339 & diabDur >= 4.946) | NumPumpBolusOrShortAct >= 3.921) [Discrimination Score: -1.000; Robustness + : 2.161; Robustness - : 2.661; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((AlbCreatRat_mggNew <= 2.979 & Pt_InsGov >= 0.258) & TSH >= 0.151) [Discrimination Score: 0.000; Robustness + : -0.258; Robustness - : -0.258; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](NumPumpBolusOrShortAct >= 0.349 | Pt_InsGov >= 0.108) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((Pt_InsGov <= 0.399 & TotChol <= 165.927) -> Triglyc >= 9.862) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrDia <= 65.590 | UnitsInsBasalOrLongAct <= 15.823) & HeightCm >= 8.785) -> Pt_GrandparentT1D <= 16.286) [Discrimination Score: 0.000; Robustness + : -16.286; Robustness - : -16.286; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BldPrSys >= 96.049 & SMBGperDayPtMeterCombo >= 1.727) -> bmi <= 5.847) & bmi >= 1.447) [Discrimination Score: 0.000; Robustness + : -5.847; Robustness - : -5.847; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrSys >= 99.908 & HbA1c <= 8.083) | BGTestAvgNumMeter >= 7.883) [Discrimination Score: 0.000; Robustness + : -7.883; Robustness - : -7.883; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1c >= 7.972 -> HDL >= 19.678) & bmiZscore >= 20.751) & HeightCm <= 59.380) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1cImputeDtMnC >= 5.926 -> UnitsInsBasalOrLongAct <= 26.758) | HbA1c >= 7.528) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](SMBGperDayPtMeterCombo <= 5.889 & TotChol <= 106.201) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Pt_A1cGoalLev <= 2.966 & WeightKg <= 65.110) & diagAgeCombo >= 59.927) [Discrimination Score: 0.000; Robustness + : -59.927; Robustness - : -59.927; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN <= 11.132) U[0,0] (TSH <= 2.350)) [Discrimination Score: -1.000; Robustness + : 6.741; Robustness - : 11.132; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 98.481) U[1,2] (TotalDailyInsPerKg >= 0.112)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BGTestAvgNumPtRep <= 3.519 & HbA1cImputeDtMnC <= 52.924) & Pt_A1cGoalLev <= 60.062) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumMeter <= 4.605 & Pt_InsGov <= 0.354) & Pt_FatherT1D <= 0.543) | HeightCm <= 0.288) [Discrimination Score: 0.000; Robustness + : 0.354; Robustness - : 0.354; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HeightCm <= 164.902 -> LDL >= 19.049) & Pt_FatherT1D <= 70.652) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrSys <= 105.961 -> Pt_InsGov <= 0.809) [Discrimination Score: 0.000; Robustness + : -105.961; Robustness - : -105.961; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((diabDur >= 4.533 -> TotChol >= 22.864) & Pt_GrandparentT1D <= 176.924) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL <= 107.409) U[1,1] (TotChol >= 8.847)) [Discrimination Score: 0.000; Robustness + : 107.409; Robustness - : 107.409; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](NumPumpBolusOrShortAct <= 2.432 | TotChol <= 171.551) [Discrimination Score: -1.000; Robustness + : 138.051; Robustness - : 171.551; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 3.003 & TotChol <= 75.833) -> age >= 30.711) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HbA1cImputeDtMnC <= 61.585 & Pt_A1cGoalLev <= 1.580) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Pt_InsGov >= 0.140 & TSH >= 0.451) & BGTestAvgNumMeter >= 0.297) & Pt_SiblingT1D <= 2.430) [Discrimination Score: -1.312; Robustness + : -0.451; Robustness - : 0.860; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HbA1c <= 8.198 -> Pt_A1cGoalLev >= 0.440) & age <= 5.773) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HeightCm >= 163.064 -> WeightKg <= 65.248) -> age >= 60.428) -> Pt_GrandchildT1D <= 63.744) [Discrimination Score: 0.000; Robustness + : -63.744; Robustness - : -63.744; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_A1cGoalLev >= 0.284 | SMBGperDayPtMeterCombo >= 3.732) -> UnitsInsBasalOrLongAct <= 4.946) | HbA1c >= 2.308) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep >= 0.617 -> GFR >= 23.422) & GFR <= 72.474) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((AlbCreatRat_mggNew >= 0.800 & HbA1c <= 8.169) | bmi >= 7.984) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((HbA1c >= 7.508 -> NumPumpBolusOrShortAct <= 2.545) -> Pt_ChildT1D <= 2.360) | AutonomicNeuroCl >= 0.401) [Discrimination Score: 0.000; Robustness + : -0.401; Robustness - : -0.401; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HeightCm <= 164.878 -> Triglyc <= 165.923) & Pt_InsGov <= 161.483) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((TotChol <= 57.973 & Triglyc >= 26.045) | TSH <= 149.933) | Pt_A1cGoalLevelDsYr5 <= 168.114) [Discrimination Score: 0.000; Robustness + : 168.114; Robustness - : 168.114; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((NumPumpBolusOrShortAct >= 0.321 | TotalDailyInsPerKg <= 0.932) -> Pt_FatherT1D >= 0.183) | UnitsInsBasalOrLongAct >= 0.021) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((AlbCreatRat_mggNew >= 0.834 -> TotalDailyInsPerKg >= 0.105) -> Pt_InsGov >= 0.078) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((TotalDailyInsPerKg <= 0.709 & TotChol >= 38.884) & BUN >= 0.997) -> Pt_InsGov <= 56.170) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep >= 3.425) U[2,2] (TSH <= 2.950)) [Discrimination Score: 0.000; Robustness + : 2.950; Robustness - : 2.950; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((SMBGperDayPtMeterCombo >= 3.248 -> Triglyc >= 1.599) | BldPrSys >= 27.963) & HDL >= 42.303) [Discrimination Score: 1.000; Robustness + : -35.133; Robustness - : -42.303; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumPtRep <= 5.282 | TotalDailyInsPerKg <= 0.439) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((SMBGperDayPtMeterCombo <= 4.666 | UnitsInsBasalOrLongAct >= 6.836) & diabDur <= 17.799) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((GFR >= 50.144 -> UnitsInsBasalOrLongAct <= 24.530) -> BGTestAvgNumMeter >= 10.798) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 64.352 -> HeightCm <= 164.910) & Pt_GrandchildT1D >= 162.821) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((HbA1cImputeDtMnC >= 8.025 & TotChol >= 4.928) & TSH <= 85.127) [Discrimination Score: 0.000; Robustness + : -8.025; Robustness - : -8.025; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HbA1cImputeDtMnC >= 7.223 | Pt_SHFlg >= 0.324) | Pt_MotherT1D >= 0.025) [Discrimination Score: -1.568; Robustness + : 52.971; Robustness - : 63.045; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((LDL <= 108.357 | Pt_SHFlg >= 0.415) & Triglyc <= 0.647) -> BGTestAvgNumMeter >= 0.107) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((GFR >= 10.865 | LDL >= 39.422) | diagAgeCombo <= 123.686) | Triglyc >= 44.600) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew <= 3.189 & BGTestAvgNumPtRep <= 4.714) -> Pt_A1cGoalLev >= 3.340) | age <= 4.427) [Discrimination Score: 0.000; Robustness + : 4.427; Robustness - : 4.427; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumPtRep >= 3.009 -> Pt_InsGov >= 0.029) & BldPrSys >= 0.077) -> Pt_ChildT1D >= 0.151) [Discrimination Score: 0.000; Robustness + : 0.077; Robustness - : 0.077; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BGTestAvgNumMeter <= 4.836 -> BldPrSys >= 93.974) | Pt_GrandchildT1D >= 100.403) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BldPrSys >= 92.383 | WeightKg <= 63.601) | Pt_GrandparentT1D >= 61.355) | Pt_MotherT1D >= 61.145) [Discrimination Score: 0.000; Robustness + : 63.601; Robustness - : 63.601; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1c >= 7.147 | TotChol >= 21.047) -> BUN <= 84.955) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((TotalDailyInsPerKg <= 1.053 & TSH >= 0.473) & Pt_GrandparentT1D >= 0.078) -> AlbCreatRat_mggNew <= 3.205) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HeightCm <= 165.699 -> TSH >= 0.200) & Pt_SiblingT1D >= 0.467) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((HbA1c >= 7.167 & TSH <= 2.891) & AutonomicNeuroCl >= 0.163) | Pt_MotherT1D >= 0.440) [Discrimination Score: 0.000; Robustness + : -0.440; Robustness - : -0.440; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia >= 61.909 -> BUN >= 9.107) | Pt_SiblingT1D >= 8.101) -> Pt_SHFlg >= 8.311) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((NumPumpBolusOrShortAct <= 2.011 -> Pt_A1cGoalLev >= 0.461) -> Pt_FatherT1D >= 0.908) [Discrimination Score: 0.000; Robustness + : 0.908; Robustness - : 0.908; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((diabDur <= 7.297 | HDL <= 45.872) | LDL <= 41.340) & Pt_FatherT1D <= 49.900) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((Pt_A1cGoalLev >= 0.003 | TotChol <= 108.837) -> Triglyc >= 1.575) | HbA1cImputeDtMnC >= 28.306) [Discrimination Score: 0.000; Robustness + : -28.306; Robustness - : -28.306; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((TotChol <= 70.600 | UnitsInsBasalOrLongAct <= 15.724) | Pt_MotherT1D <= 21.539) & DirectLDL <= 19.615) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](HbA1cImputeDtMnC <= 44.058 -> HDL >= 28.468) [Discrimination Score: 0.000; Robustness + : -44.058; Robustness - : -44.058; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((GFR <= 60.560 -> Triglyc <= 172.443) -> AlbCreatRat_mggNew <= 80.153) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Pt_SHFlg >= 0.348 & Triglyc >= 22.484) & HeightCm >= 14.351) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BGTestAvgNumMeter >= 2.315 & HDL <= 61.662) | HDL >= 11.157) [Discrimination Score: 0.000; Robustness + : -2.315; Robustness - : -2.315; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia >= 57.915) U[2,2] (LDL <= 97.209)) [Discrimination Score: 0.000; Robustness + : 97.209; Robustness - : 97.209; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrSys <= 120.290 | Triglyc <= 71.426) & bmiPerc <= 155.989) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](GFR <= 79.193 & HeightCm >= 163.391) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HDL <= 42.023 | TotalDailyInsPerKg >= 0.032) | NumPumpBolusOrShortAct <= 0.808) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmi >= 23.195 -> UnitsInsBasalOrLongAct <= 25.738) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((bmiZscore >= -0.735 | UnitsInsBasalOrLongAct <= 23.232) -> Triglyc <= 20.815) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HDL <= 39.042 -> TSH >= 0.244) | Pt_MotherT1D <= 1.197) [Discrimination Score: 0.000; Robustness + : 1.197; Robustness - : 1.197; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BGTestAvgNumPtRep <= 5.124 & LDL <= 118.932) [Discrimination Score: 0.000; Robustness + : 5.124; Robustness - : 5.124; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HbA1cImputeDtMnC >= 9.352 | HeightCm <= 165.479) & BldPrDia >= 162.826) | TSH <= 164.032) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BUN >= 9.218 & GFR <= 79.070) [Discrimination Score: 0.000; Robustness + : -9.218; Robustness - : -9.218; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev <= 4.350) U[2,2] (TSH <= 1.617)) [Discrimination Score: 0.000; Robustness + : 4.350; Robustness - : 4.350; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((LDL <= 87.048 | Pt_A1cGoalLev >= 0.635) & Pt_SiblingT1D >= 0.615) & HeightCm <= 4.870) [Discrimination Score: 8.143; Robustness + : -54.980; Robustness - : -57.830; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HbA1cImputeDtMnC >= 22.848 & NumPumpBolusOrShortAct >= 0.451) & Pt_ChildT1D <= 1.664) -> BGTestAvgNumPtRep <= 1.002) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 10.029) U[0,1] (HbA1cImputeDtMnC >= 24.573)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HeightCm <= 164.989 -> Pt_InsGov <= 0.355) & Triglyc >= 0.239) | TSH <= 0.613) [Discrimination Score: 6.000; Robustness + : 0.613; Robustness - : -5.387; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BUN <= 10.469 -> Pt_SHFlg <= 0.896) [Discrimination Score: 0.000; Robustness + : -10.469; Robustness - : -10.469; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BUN <= 10.754 | NumPumpBolusOrShortAct >= 0.459) -> AlbCreatRat_mggNew <= 1.359) -> BldPrSys <= 2.235) [Discrimination Score: 0.000; Robustness + : -2.235; Robustness - : -2.235; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((AlbCreatRat_mggNew >= 0.509 | BUN <= 12.573) | Pt_DKAFlg >= 8.022) & WeightKg <= 10.694) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore <= -0.554 | Pt_A1cGoalLev >= 0.050) & Pt_DKAFlg <= 5.044) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmi <= 24.619 & Pt_A1cGoalLev <= 6.471) | AlbCreatRat_mggNew >= 0.676) | diabDur <= 1.965) [Discrimination Score: 7.000; Robustness + : 10.824; Robustness - : 7.324; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HDL >= 6.656 | SMBGperDayPtMeterCombo >= 3.246) & Pt_SHFlg >= 4.176) & Triglyc <= 5.873) [Discrimination Score: 0.000; Robustness + : -4.176; Robustness - : -4.176; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HbA1c >= 7.907 | WeightKg >= 62.965) & WeightKg >= 59.755) [Discrimination Score: 0.000; Robustness + : -59.755; Robustness - : -59.755; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 35.586 | HeightCm >= 163.068) | Pt_GrandchildT1D >= 162.645) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](diabDur >= 4.249 & HeightCm <= 165.533) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((LDL <= 75.743 -> WeightKg >= 59.932) | TSH >= 61.855) | Pt_A1cGoalLev >= 62.175) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BldPrSys <= 116.326 -> TSH <= 0.990) | bmi <= 2.423) | Pt_GrandparentT1D <= 1.419) [Discrimination Score: 1.000; Robustness + : 2.423; Robustness - : 1.423; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](HDL <= 51.814 -> WeightKg >= 60.392) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((LDL >= 47.962 -> TSH >= 0.443) | BGTestAvgNumMeter >= 0.155) -> Pt_CGMUseNumDays >= 0.236) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LDL >= 17.132 | SMBGperDayPtMeterCombo >= 1.600) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((age >= 31.598 | BUN <= 11.050) | diabDur >= 9.548) [Discrimination Score: -1.000; Robustness + : 25.952; Robustness - : 26.452; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BUN <= 10.593 & diabDur >= 4.990) -> TSH >= 3.266) [Discrimination Score: 1.000; Robustness + : -3.664; Robustness - : -10.593; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep >= 0.458 -> TotChol <= 97.475) -> diabDur >= 33.509) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BldPrSys >= 95.199 -> LDL <= 106.846) & bmi >= 20.469) [Discrimination Score: 0.000; Robustness + : -106.846; Robustness - : -106.846; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((Pt_InsGov <= 0.586 & WeightKg >= 62.143) & diabDur >= 59.787) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((GFR >= 23.555 -> TSH <= 0.915) | BldPrDia >= 0.279) -> Pt_SiblingT1D <= 0.821) [Discrimination Score: -1.615; Robustness + : -112.721; Robustness - : -91.721; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrSys <= 113.954 & UnitsInsBasalOrLongAct >= 6.753) -> BldPrDia >= 8.958) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumPtRep >= 1.879 | UnitsInsBasalOrLongAct <= 30.517) -> UnitsInsBasalOrLongAct >= 10.047) & NumPumpBolusOrShortAct >= 13.824) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](AlbCreatRat_mggNew <= 3.266 & Triglyc >= 24.835) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((NumPumpBolusOrShortAct <= 1.287 -> Triglyc <= 157.731) | bmiZscore <= 173.967) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN >= 8.104) U[0,1] (LDL >= 34.742)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumPtRep >= 2.115 -> SMBGperDayPtMeterCombo <= 4.610) -> TotalDailyInsPerKg <= 5.175) | NumPumpBolusOrShortAct <= 5.943) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Pt_InsGov >= 0.049 | SMBGperDayPtMeterCombo <= 5.526) | LDL >= 1.092) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.595) U[1,2] (HbA1c >= 7.521)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmi <= 24.716 | HbA1c <= 8.254) & HbA1c >= 7.355) [Discrimination Score: 0.000; Robustness + : -7.355; Robustness - : -7.355; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((SMBGperDayPtMeterCombo <= 5.445 | TSH >= 0.544) | Pt_FatherT1D >= 0.262) -> BUN >= 0.070) [Discrimination Score: 0.000; Robustness + : -5.445; Robustness - : -5.445; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BUN >= 9.500 -> HbA1c >= 7.171) & Pt_ChildT1D >= 7.271) | Pt_SHFlg <= 8.503) [Discrimination Score: -1.000; Robustness + : -29.243; Robustness - : -7.271; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiZscore >= -0.612 & Triglyc <= 118.301) -> UnitsInsBasalOrLongAct >= 49.669) -> TotalDailyInsPerKg <= 85.854) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmi <= 24.818 & Triglyc <= 140.505) | bmiPerc >= 44.138) [Discrimination Score: 0.000; Robustness + : 24.818; Robustness - : 24.818; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrSys >= 93.605 & Pt_A1cGoalLev <= 6.660) & BldPrSys >= 0.100) [Discrimination Score: 0.000; Robustness + : -93.605; Robustness - : -93.605; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_DKAFlg >= 0.045 & WeightKg <= 64.137) | WeightKg >= 59.956) -> Pt_ChildT1D <= 64.746) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrSys >= 100.473 & BUN <= 12.103) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
