G[0,0](SMBGperDayPtMeterCombo >= 1.260 & BGTestAvgNumPtRep >= 1.124) [Discrimination Score: -0.707; Robustness + : -0.458; Robustness - : -0.124; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmiZscore <= -0.049 -> HDL >= 40.336) | WeightKg >= 36.407) [Discrimination Score: 0.000; Robustness + : 0.049; Robustness - : 0.049; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 25.257) U[1,1] (HDL >= 3.321)) [Discrimination Score: -1.000; Robustness + : -3.321; Robustness - : -3.321; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BldPrSys >= 109.213 | GFR <= 43.265) -> BGTestAvgNumMeter <= 40.871) | Pt_DKAFlg <= 50.348) [Discrimination Score: 1.000; Robustness + : 50.348; Robustness - : 49.348; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1cImputeDtMnC <= 58.867 | Triglyc >= 29.437) & WeightKg >= 17.407) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](NumPumpBolusOrShortAct >= 0.527 & TSH >= 0.454) [Discrimination Score: 0.000; Robustness + : -0.527; Robustness - : -0.527; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew <= 5.792 -> TotalDailyInsPerKg >= 0.406) & Pt_SHFlg <= 0.639) | Pt_CGMUseNumDays <= 0.508) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HbA1c <= 9.415 & Pt_A1cGoalLev <= 5.656) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((HDL <= 51.767 & TotalDailyInsPerKg >= 0.412) & HDL >= 0.407) | Pt_MotherT1D <= 0.588) [Discrimination Score: 0.000; Robustness + : 0.588; Robustness - : 0.588; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c >= 7.617 | HDL >= 16.096) -> UnitsInsBasalOrLongAct >= 23.265) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_GrandparentT1D <= 0.833 & TotChol <= 172.477) -> BGTestAvgNumMeter <= 162.551) & Pt_DKAFlg >= 79.435) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((LDL >= 44.371 -> Pt_A1cGoalLev >= 0.639) | Pt_InsGov >= 0.684) | HDL <= 5.257) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((GFR <= 68.734 & TSH <= 3.962) -> TotalDailyInsPerKg <= 2.397) -> diagAgeCombo >= 1.458) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BUN >= 3.450 & TotalDailyInsPerKg >= 0.454) -> UnitsInsBasalOrLongAct <= 0.564) [Discrimination Score: 0.000; Robustness + : -0.564; Robustness - : -0.564; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((GFR >= 11.442 | Pt_A1cGoalLev >= 0.545) | diagAgeCombo <= 5.573) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 82.315) U[0,2] (BUN <= 15.470)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter <= 3.627 | Pt_A1cGoalLev <= 1.385) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](AlbCreatRat_mggNew <= 2.964 & BldPrDia >= 72.607) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore <= -0.040 | Pt_A1cGoalLev >= 0.284) | Pt_InsGov <= 2.622) | BGTestAvgNumPtRep >= 0.641) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 25.452) U[1,1] (Pt_A1cGoalLev <= 2.568)) [Discrimination Score: 0.000; Robustness + : 2.568; Robustness - : 2.568; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys >= 105.599 | BUN >= 8.282) & Pt_SHFlg >= 12.789) -> HDL <= 15.854) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew <= 3.153 -> HbA1cImputeDtMnC <= 68.775) | BUN >= 0.514) & AutonomicNeuroCl >= 40.788) [Discrimination Score: 0.000; Robustness + : -40.788; Robustness - : -40.788; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 10.888) U[1,2] (HbA1c <= 9.481)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BUN >= 6.755 -> Pt_A1cGoalLev >= 0.034) | NumPumpBolusOrShortAct <= 4.396) [Discrimination Score: 0.000; Robustness + : 4.396; Robustness - : 4.396; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](TotalDailyInsPerKg <= 0.551 | Triglyc <= 66.849) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter >= 1.334 | NumPumpBolusOrShortAct <= 1.015) & bmiPerc <= 1.660) [Discrimination Score: 0.000; Robustness + : 1.015; Robustness - : 1.015; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BGTestAvgNumPtRep >= 0.939 | BldPrSys <= 115.086) | Pt_FatherT1D >= 109.595) & Pt_CGMUseNumDays <= 117.275) [Discrimination Score: 1.000; Robustness + : 115.086; Robustness - : 115.086; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((AlbCreatRat_mggNew >= 0.798 & Pt_SHFlg >= 0.009) -> bmiPerc >= 0.104) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiZscore <= 0.047 | LDL >= 5.975) -> SMBGperDayPtMeterCombo <= 77.517) -> Pt_ChildT1D >= 2.495) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi <= 25.945 | LDL >= 18.816) | Pt_FatherT1D <= 101.479) & TotalDailyInsPerKg >= 24.729) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HeightCm >= 167.267 | LDL >= 24.913) & BUN >= 64.368) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((age <= 26.877 | TotChol >= 39.503) | Triglyc >= 91.590) & Pt_ChildT1D <= 139.540) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TotChol >= 5.400 & UnitsInsBasalOrLongAct >= 0.538) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN <= 20.660 | TSH >= 0.618) -> Triglyc <= 2.479) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((HbA1c <= 9.588 & Triglyc <= 70.592) & bmiPerc >= 32.155) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 25.924 & HDL <= 66.158) | diagAgeCombo <= 49.816) -> Pt_SHFlg >= 6.699) [Discrimination Score: 1.000; Robustness + : -49.816; Robustness - : -49.816; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrSys <= 119.540 & TSH >= 0.788) -> UnitsInsBasalOrLongAct >= 0.754) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 22.948) U[0,2] (AlbCreatRat_mggNew <= 4.682)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BldPrDia >= 73.014 -> TotChol >= 17.603) -> Triglyc <= 124.059) -> TotalDailyInsPerKg >= 11.362) [Discrimination Score: 0.000; Robustness + : 11.362; Robustness - : 11.362; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep <= 2.807 -> SMBGperDayPtMeterCombo <= 2.927) & bmi >= 0.656) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrDia >= 70.915 | bmi <= 26.897) & Pt_MotherT1D >= 25.557) -> diabDur >= 25.236) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia >= 71.675 -> bmiZscore <= -0.122) [Discrimination Score: 0.000; Robustness + : 0.122; Robustness - : 0.122; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmi <= 26.006 & UnitsInsBasalOrLongAct <= 19.814) & SMBGperDayPtMeterCombo <= 22.666) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore >= -0.187 & UnitsInsBasalOrLongAct >= 3.342) & Pt_SiblingT1D <= 28.109) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 84.387 & Pt_A1cGoalLev <= 5.389) -> BldPrSys >= 0.562) -> BGTestAvgNumMeter >= 0.119) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((Pt_SHFlg >= 0.138 | WeightKg <= 72.875) -> HbA1c <= 73.667) -> TotChol >= 70.747) [Discrimination Score: 0.000; Robustness + : 70.747; Robustness - : 70.747; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrSys >= 102.428 -> UnitsInsBasalOrLongAct >= 14.521) [Discrimination Score: 0.000; Robustness + : 14.521; Robustness - : 14.521; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c >= 8.211 | HbA1cImputeDtMnC >= 38.563) & TotalDailyInsPerKg >= 16.933) & BGTestAvgNumMeter <= 56.082) [Discrimination Score: 1.334; Robustness + : -7.031; Robustness - : -8.211; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 34.642) U[0,2] (WeightKg >= 72.426)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HeightCm >= 167.265 -> UnitsInsBasalOrLongAct >= 13.764) -> bmiZscore <= 17.797) & Pt_A1cGoalLev <= 22.681) [Discrimination Score: 0.000; Robustness + : -17.797; Robustness - : -17.797; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Triglyc >= 2.519 | TSH <= 2.964) -> HDL >= 1.362) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((UnitsInsBasalOrLongAct >= 7.078 | WeightKg >= 71.005) -> Pt_DKAFlg <= 72.991) [Discrimination Score: 0.000; Robustness + : -72.991; Robustness - : -72.991; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BldPrDia >= 72.569 & GFR >= 7.869) -> BldPrDia <= 30.409) -> WeightKg >= 11.749) [Discrimination Score: -2.190; Robustness + : -8.060; Robustness - : -7.940; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 5.749) U[0,0] (TSH >= 1.678)) [Discrimination Score: 0.045; Robustness + : 1.464; Robustness - : 1.322; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter <= 3.158 & UnitsInsBasalOrLongAct >= 0.462) & BGTestAvgNumMeter <= 16.444) -> Pt_DKAFlg >= 3.192) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmi <= 26.086 | Pt_SHFlg <= 0.337) & Pt_GrandparentT1D <= 0.294) & LDL >= 0.059) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((bmiZscore >= -0.129 -> Pt_GrandparentT1D <= 0.280) -> Pt_GrandparentT1D >= 0.147) & TotChol >= 0.101) [Discrimination Score: 0.000; Robustness + : -0.101; Robustness - : -0.101; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiZscore >= -0.165 & Triglyc >= 3.555) -> BGTestAvgNumPtRep <= 61.593) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmi <= 26.712 | Triglyc >= 24.890) -> UnitsInsBasalOrLongAct >= 5.189) -> Pt_CGMUseNumDays <= 46.382) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HDL <= 64.893 & Pt_A1cGoalLev >= 0.532) -> Pt_MotherT1D <= 5.920) -> HDL <= 2.973) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrSys >= 101.365 | HbA1cImputeDtMnC <= 77.597) [Discrimination Score: 0.000; Robustness + : 77.597; Robustness - : 77.597; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((HbA1c <= 9.662 & Pt_GrandparentT1D >= 0.104) -> SMBGperDayPtMeterCombo <= 0.813) [Discrimination Score: 0.000; Robustness + : -0.813; Robustness - : -0.813; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age <= 27.123 & SMBGperDayPtMeterCombo <= 3.854) | age >= 0.542) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((AlbCreatRat_mggNew <= 5.924 | HeightCm >= 167.237) & Pt_A1cGoalLev >= 167.451) [Discrimination Score: 0.000; Robustness + : -163.451; Robustness - : -163.451; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BGTestAvgNumMeter <= 1.702 -> HbA1cImputeDtMnC >= 9.511) | BldPrSys >= 22.151) [Discrimination Score: -1.000; Robustness + : -1.702; Robustness - : -1.702; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_A1cGoalLev <= 3.866 -> WeightKg <= 75.328) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HbA1cImputeDtMnC <= 73.023 | LDL <= 75.033) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia <= 84.932 | WeightKg <= 74.027) & Pt_FatherT1D >= 71.940) -> bmiZscore >= 70.922) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BGTestAvgNumPtRep <= 2.980 | GFR >= 11.920) -> Pt_GrandparentT1D >= 13.925) [Discrimination Score: -1.000; Robustness + : -2.980; Robustness - : -2.980; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BldPrSys >= 101.826 | Pt_SHFlg <= 0.411) & TotalDailyInsPerKg <= 0.712) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BldPrDia >= 74.952 -> LDL <= 92.052) | LDL <= 94.665) -> DirectLDL <= 96.546) [Discrimination Score: 1.000; Robustness + : -96.546; Robustness - : -96.546; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BUN >= 14.478 | NumPumpBolusOrShortAct <= 2.081) | bmi >= 0.334) [Discrimination Score: 0.000; Robustness + : 2.081; Robustness - : 2.081; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmi <= 25.956 & BUN <= 18.416) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiZscore >= -0.131 & BUN <= 17.958) | HeightCm <= 17.613) & diagAgeCombo <= 19.600) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL <= 86.628) U[1,2] (Pt_SHFlg >= 0.201)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((TotalDailyInsPerKg >= 0.480 -> TotChol <= 109.473) -> Pt_SHFlg <= 170.181) [Discrimination Score: 3.297; Robustness + : -119.370; Robustness - : -155.575; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((HbA1cImputeDtMnC <= 66.001 -> WeightKg >= 71.712) -> TotChol >= 71.936) -> age >= 71.272) [Discrimination Score: 0.000; Robustness + : -66.001; Robustness - : -66.001; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](BGTestAvgNumPtRep >= 1.078 -> LDL <= 82.988) [Discrimination Score: -0.810; Robustness + : -82.544; Robustness - : -82.509; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1c >= 9.055 | LDL >= 60.923) & Pt_DKAFlg >= 46.510) | Pt_GrandchildT1D >= 52.687) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](diabDur >= 20.299 & HeightCm >= 167.365) [Discrimination Score: 0.000; Robustness + : -167.365; Robustness - : -167.365; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia <= 82.811 | SMBGperDayPtMeterCombo >= 0.282) & DirectLDL <= 3.595) -> Pt_DKAFlg <= 1.737) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](GFR <= 32.175 | HeightCm <= 168.038) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter >= 0.006) U[0,1] (BUN >= 1.513)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((age >= 24.884 & WeightKg >= 71.240) & BGTestAvgNumMeter >= 71.098) -> UnitsInsBasalOrLongAct <= 73.666) [Discrimination Score: 0.707; Robustness + : -71.433; Robustness - : -73.666; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((GFR <= 32.263 | HbA1c >= 7.442) & age >= 7.322) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 24.039) U[2,2] (HbA1c >= 7.008)) [Discrimination Score: 1.000; Robustness + : 24.039; Robustness - : 24.039; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((age <= 27.469 | LDL <= 67.387) -> SMBGperDayPtMeterCombo >= 14.501) & bmiPerc <= 87.924) [Discrimination Score: -0.810; Robustness + : -66.943; Robustness - : -66.908; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1cImputeDtMnC >= 0.331 | HDL <= 68.953) & WeightKg <= 54.215) -> SMBGperDayPtMeterCombo >= 26.940) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HbA1c >= 7.730 & UnitsInsBasalOrLongAct <= 18.449) | TSH <= 24.481) | SMBGperDayPtMeterCombo <= 27.440) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((bmiZscore >= -0.199 & HbA1cImputeDtMnC >= 36.495) & diabDur >= 40.120) [Discrimination Score: 0.000; Robustness + : -40.120; Robustness - : -40.120; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi <= 25.948 | HbA1cImputeDtMnC >= 20.981) & age <= 41.961) -> Pt_CGMUseNumDays >= 2.780) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BGTestAvgNumMeter >= 0.735 -> TotalDailyInsPerKg >= 0.405) & AlbCreatRat_mggNew <= 0.581) [Discrimination Score: -1.000; Robustness + : 0.405; Robustness - : 0.405; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_SHFlg <= 0.329 -> SMBGperDayPtMeterCombo <= 3.617) -> BldPrDia >= 1.422) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AlbCreatRat_mggNew >= 0.734 | BGTestAvgNumPtRep <= 2.063) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew <= 4.886 & WeightKg >= 72.076) | age <= 74.317) -> BGTestAvgNumPtRep >= 71.551) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BUN >= 3.638 | WeightKg >= 70.705) [Discrimination Score: 0.000; Robustness + : -3.638; Robustness - : -3.638; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 23.678) U[0,1] (bmiZscore <= -0.025)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((age <= 27.114 & bmi >= 25.828) | TotChol <= 25.931) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](NumPumpBolusOrShortAct <= 1.506 & UnitsInsBasalOrLongAct >= 14.182) [Discrimination Score: 0.707; Robustness + : -11.949; Robustness - : -14.182; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((LDL >= 37.045 & TotalDailyInsPerKg >= 0.406) | bmi <= 0.616) | WeightKg >= 0.388) [Discrimination Score: 0.000; Robustness + : 0.616; Robustness - : 0.616; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HeightCm <= 167.879 -> Pt_GrandparentT1D <= 0.642) -> HDL >= 0.014) | Pt_A1cGoalLev <= 0.719) [Discrimination Score: 0.707; Robustness + : -2.183; Robustness - : -3.281; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((LDL <= 83.679 & TSH <= 3.049) | BGTestAvgNumMeter >= 0.960) [Discrimination Score: -1.000; Robustness + : 3.049; Robustness - : 3.049; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((GFR <= 77.366 -> SMBGperDayPtMeterCombo >= 1.189) & bmiZscore <= 2.938) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((HeightCm >= 166.867 -> Triglyc <= 66.211) -> BldPrSys >= 12.065) -> Pt_GrandchildT1D >= 18.599) [Discrimination Score: 0.000; Robustness + : -12.065; Robustness - : -12.065; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](NumPumpBolusOrShortAct <= 1.947 & Triglyc <= 70.990) [Discrimination Score: -1.414; Robustness + : -67.691; Robustness - : 1.947; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.267) U[1,2] (TotalDailyInsPerKg >= 0.451)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HDL <= 51.848 | NumPumpBolusOrShortAct <= 2.813) -> Pt_FatherT1D >= 0.030) & Pt_GrandparentT1D <= 2.792) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((AlbCreatRat_mggNew <= 4.609 -> BldPrSys >= 104.944) -> Pt_A1cGoalLevelDsYr5 >= 102.919) & TSH <= 114.529) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((NumPumpBolusOrShortAct <= 2.929 -> TotChol >= 71.652) | HDL >= 97.966) | BUN >= 54.356) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep <= 2.959 | TotChol >= 55.575) | TotChol >= 12.882) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((bmiZscore <= -0.116 | GFR <= 42.269) & diagAgeCombo <= 75.636) -> Pt_CGMUseNumDays >= 7.761) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi >= 25.836 -> GFR <= 74.433) & Pt_InsGov >= 19.882) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HDL <= 60.206 -> TSH >= 0.877) & GFR >= 1.518) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1cImputeDtMnC <= 59.269) U[0,1] (HeightCm >= 167.348)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew <= 6.352 | bmiZscore >= -0.205) -> Pt_GrandchildT1D <= 0.023) | UnitsInsBasalOrLongAct <= -0.101) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew >= 0.103 -> bmi >= 25.811) -> Triglyc >= 25.160) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HDL <= 51.122 | HeightCm >= 167.086) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
