G[0,0](SMBGperDayPtMeterCombo >= 2.752 & BGTestAvgNumPtRep >= 1.098) [Discrimination Score: -3.000; Robustness + : 1.402; Robustness - : 8.902; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((DirectLDL <= 0.614 | HbA1c <= 8.934) & Pt_A1cGoalLev >= 8.348) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1cImputeDtMnC >= 15.083 & LDL >= 5.508) & Pt_FatherT1D >= 15.542) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HeightCm >= 117.848 -> LDL >= 18.602) -> Pt_ChildT1D >= 39.581) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](bmiZscore <= 1.696 | WeightKg >= 30.435) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrSys >= 123.942 & bmi >= 19.906) & Pt_A1cGoalLev <= 23.779) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](bmiPerc >= 0.927 -> Pt_A1cGoalLev <= 1.303) [Discrimination Score: 0.000; Robustness + : -1.303; Robustness - : -1.303; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((age <= 9.956 -> Pt_A1cGoalLev >= 0.626) -> bmi >= 0.145) -> DirectLDL <= 5.146) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrSys <= 153.989 -> bmiZscore <= 1.592) -> BGTestAvgNumPtRep <= 1.665) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_DKAFlg <= 0.269 & Triglyc >= 16.898) | diagAgeCombo <= 96.684) -> TotalDailyInsPerKg >= 14.525) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((bmiZscore >= 1.375 -> HDL <= 51.666) | Pt_FatherT1D <= 41.942) [Discrimination Score: 0.000; Robustness + : 41.942; Robustness - : 41.942; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumPtRep >= 1.395 -> bmi <= 24.290) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((Pt_DKAFlg <= 0.577 & SMBGperDayPtMeterCombo <= 9.258) -> AlbCreatRat_mggNew >= 0.047) -> Triglyc >= 3.210) [Discrimination Score: 0.000; Robustness + : 0.577; Robustness - : 0.577; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((HDL >= 8.915 | Pt_DKAFlg >= 0.128) -> Pt_FatherT1D >= 0.008) [Discrimination Score: 0.000; Robustness + : 0.008; Robustness - : 0.008; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](TotChol >= 18.700 | UnitsInsBasalOrLongAct >= 2.852) [Discrimination Score: 0.000; Robustness + : -2.852; Robustness - : -2.852; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HeightCm <= 136.656 -> Pt_SHFlg >= 0.029) -> bmi <= 0.499) -> Pt_GrandchildT1D <= 0.653) [Discrimination Score: 0.000; Robustness + : -0.653; Robustness - : -0.653; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HDL >= 25.152 & UnitsInsBasalOrLongAct <= 21.035) | BUN >= 2.549) [Discrimination Score: -0.324; Robustness + : 65.451; Robustness - : 87.451; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](DirectLDL <= 0.297 & SMBGperDayPtMeterCombo >= 0.427) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((LDL >= 21.086 & WeightKg >= 28.235) & Pt_A1cGoalLev >= 30.939) | BGTestAvgNumMeter >= 25.991) [Discrimination Score: 0.000; Robustness + : -25.991; Robustness - : -25.991; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 4.730) U[0,1] (SMBGperDayPtMeterCombo >= 0.437)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys <= 127.150) U[1,2] (bmiPerc >= 0.929)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((TSH >= 0.325 | UnitsInsBasalOrLongAct >= 7.555) | HbA1cImputeDtMnC >= 4.866) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL >= 25.270) U[2,2] (UnitsInsBasalOrLongAct >= 2.317)) [Discrimination Score: 0.000; Robustness + : -2.317; Robustness - : -2.317; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((DirectLDL >= 0.039 | Pt_SHFlg >= 0.079) -> diabDur >= 0.108) | BldPrDia >= 0.059) [Discrimination Score: 0.000; Robustness + : 0.039; Robustness - : 0.039; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc <= 0.941 -> Triglyc <= 105.413) -> Pt_GrandparentT1D <= 58.793) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](Pt_CGMUseNumDays >= 3.334 -> TotChol <= 112.690) [Discrimination Score: 0.000; Robustness + : -14689.666; Robustness - : -14689.666; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_A1cGoalLev >= 0.430 & TotChol >= 69.034) | BGTestAvgNumMeter >= 14.174) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((HDL <= 64.015 & Pt_CGMUseNumDays >= 3.830) -> HDL <= 8.200) -> HbA1c <= 6.283) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HDL >= 15.590 | Pt_A1cGoalLev <= 1.567) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.951) U[0,2] (WeightKg >= 31.318)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BGTestAvgNumMeter >= 0.261 & TSH >= 0.447) & LDL <= 0.998) [Discrimination Score: -0.186; Robustness + : -0.447; Robustness - : -0.261; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC >= 8.171 & Pt_SHFlg >= 0.143) -> BldPrDia >= 0.041) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((Pt_A1cGoalLev >= 0.179 | TSH >= 0.137) & Pt_InsGov <= 1.354) [Discrimination Score: 0.000; Robustness + : -0.137; Robustness - : -0.137; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((LDL <= 60.678 & Pt_CGMUseNumDays <= 17.560) -> Pt_DKAFlg <= 7.044) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](LDL >= 29.293 | Pt_A1cGoalLev >= 0.381) [Discrimination Score: 0.000; Robustness + : -0.381; Robustness - : -0.381; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HbA1c <= 9.839 | HeightCm >= 126.593) & HbA1c <= 133.664) & BGTestAvgNumMeter >= 125.376) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((age <= 9.046 & TotChol <= 96.604) & diagAgeCombo <= 188.125) | Pt_GrandparentT1D >= 24.366) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](diabDur >= 2.160 | LDL >= 31.690) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrSys >= 113.736 & Pt_SHFlg <= 0.647) & bmiPerc >= 0.243) -> AutonomicNeuroCl >= 0.400) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](HbA1c <= 9.580 | HbA1cImputeDtMnC <= 45.561) [Discrimination Score: 0.000; Robustness + : 45.561; Robustness - : 45.561; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep <= 8.407 & UnitsInsBasalOrLongAct <= 23.772) | bmiZscore >= 7.290) | TotChol <= 25.820) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((bmiZscore <= 1.592 -> Triglyc <= 83.228) & DirectLDL <= 40.599) & diagAgeCombo >= 12.847) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg >= 0.069) U[1,2] (UnitsInsBasalOrLongAct <= 17.087)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumMeter >= 0.702 -> HbA1c <= 8.985) & Pt_GrandparentT1D >= 8.706) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys <= 127.194 | UnitsInsBasalOrLongAct <= 13.612) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays >= 0.514) U[0,2] (Triglyc >= 16.601)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_A1cGoalLev <= 7.393 & Triglyc >= 11.539) -> Pt_A1cGoalLev <= 93.759) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HDL >= 7.585 | TSH >= 0.212) | UnitsInsBasalOrLongAct >= 0.430) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BGTestAvgNumMeter <= 2.867 -> Pt_A1cGoalLev >= 0.357) [Discrimination Score: 0.000; Robustness + : -2.867; Robustness - : -2.867; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((bmi <= 23.534 | Pt_A1cGoalLev <= 5.383) -> Pt_CGMUseNumDays <= 6.947) | bmiPerc >= 0.627) [Discrimination Score: 0.000; Robustness + : -0.627; Robustness - : -0.627; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c >= 8.698) U[0,0] (WeightKg <= 41.873)) [Discrimination Score: 3.000; Robustness + : 39.373; Robustness - : 31.873; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrSys <= 172.844 & TSH >= 0.550) & SMBGperDayPtMeterCombo >= 0.731) & Pt_A1cGoalLevelDsYr5 >= 0.473) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmi >= 21.125 & LDL >= 10.739) -> Pt_SiblingT1D >= 5.891) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HbA1cImputeDtMnC <= 42.959 & TotChol <= 147.427) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumMeter <= 6.616 & TotalDailyInsPerKg <= 0.784) -> bmi <= 0.781) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumPtRep >= 1.367 | DirectLDL <= 0.883) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HeightCm <= 137.205 | TotChol <= 89.826) & Pt_FatherT1D <= 104.599) [Discrimination Score: -3.698; Robustness + : 89.805; Robustness - : 104.599; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BldPrSys <= 165.070 | SMBGperDayPtMeterCombo <= 4.998) & Pt_SHFlg <= 14.945) & Pt_MotherT1D <= 10.081) [Discrimination Score: 0.000; Robustness + : 10.081; Robustness - : 10.081; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BGTestAvgNumPtRep >= 3.897 & BldPrSys <= 131.031) | Pt_A1cGoalLevelDsYr5 >= 123.232) [Discrimination Score: 0.000; Robustness + : -3.897; Robustness - : -3.897; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((age <= 11.770 -> Pt_SHFlg <= 0.553) | HbA1c >= 0.390) & Pt_DKAFlg <= 0.434) [Discrimination Score: 0.000; Robustness + : -0.390; Robustness - : -0.390; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((age >= 6.696 | HbA1c <= 9.669) -> UnitsInsBasalOrLongAct >= 8.412) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys <= 153.807 -> Pt_A1cGoalLev <= 5.159) -> WeightKg <= 6.704) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmi >= 20.162 -> SMBGperDayPtMeterCombo <= 7.719) -> bmi <= 14.357) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter <= 4.023 & BGTestAvgNumPtRep >= 1.420) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia >= 57.366 & bmiZscore <= 1.751) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrDia <= 62.555 -> diabDur <= 6.523) & HbA1c >= 4.210) [Discrimination Score: 0.000; Robustness + : -62.555; Robustness - : -62.555; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BldPrDia >= 52.120 -> Triglyc <= 105.130) -> TotChol >= 8.812) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrSys >= 118.324 -> HbA1c <= 9.551) -> LDL >= 8.788) -> LDL >= 8.473) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((TotChol <= 158.048 & WeightKg <= 43.047) | Pt_A1cGoalLevelDsYr5 >= 36.246) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((DirectLDL <= 0.288) U[0,0] (TotalDailyInsPerKg >= 0.288)) [Discrimination Score: 9.000; Robustness + : 6.212; Robustness - : 1.712; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia <= 61.469 -> bmiPerc >= 0.920) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmi <= 22.029 -> HbA1c >= 8.471) | BGTestAvgNumPtRep <= 9.576) | diabDur <= 9.646) [Discrimination Score: 1.372; Robustness + : 7.076; Robustness - : 3.646; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](TotChol >= 56.702 & TSH >= 0.096) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((DirectLDL >= 0.135 -> WeightKg >= 31.120) -> Pt_GrandchildT1D <= 44.365) & age <= 40.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrSys >= 110.897 -> Pt_CGMUseNumDays <= 15.829) | BUN <= 8.513) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmiZscore >= 1.500 & HbA1c <= 9.681) -> SMBGperDayPtMeterCombo <= 9.026) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((HDL <= 45.684 & Pt_SHFlg <= 0.732) | Pt_SHFlg >= 0.238) [Discrimination Score: 8.886; Robustness + : 51.281; Robustness - : -0.338; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](diabDur <= 5.172 & TotChol >= 22.680) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((age <= 10.877 & HDL <= 50.016) -> TSH <= 62.628) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmiZscore >= 1.488 | UnitsInsBasalOrLongAct <= 22.677) | AlbCreatRat_mggNew >= 3.402) & AlbCreatRat_mggNew <= 20.709) [Discrimination Score: 0.000; Robustness + : 20.709; Robustness - : 20.709; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_SHFlg >= 0.399 & WeightKg <= 51.004) & TotChol <= 41.438) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys <= 182.337 | DirectLDL >= 0.064) | AutonomicNeuroCl <= 0.471) -> Pt_ChildT1D <= 0.714) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((DirectLDL <= 0.691 | HeightCm <= 141.750) -> BldPrDia <= 137.565) | TSH >= 118.879) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](DirectLDL <= 0.593 & HbA1cImputeDtMnC >= 29.636) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrDia <= 59.030 | UnitsInsBasalOrLongAct >= 4.087) -> bmi <= 11.955) [Discrimination Score: 0.000; Robustness + : -59.030; Robustness - : -59.030; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((age <= 10.651 -> DirectLDL <= 0.791) -> BldPrSys >= 0.112) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((Triglyc <= 135.789 & TSH >= 0.330) & TSH <= 1.813) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi <= 24.741 -> TotChol >= 12.573) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BGTestAvgNumMeter <= 9.861 -> UnitsInsBasalOrLongAct >= 8.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BldPrDia >= 52.769 | BldPrSys <= 125.595) & Pt_FatherT1D <= 131.604) | diagAgeCombo <= 136.046) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiPerc >= 0.917 | HbA1c >= 8.503) & SMBGperDayPtMeterCombo >= 8.685) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiPerc >= 0.925 | DirectLDL <= 0.528) | SMBGperDayPtMeterCombo <= 0.262) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((diabDur <= 5.054 | TSH >= 0.057) & BGTestAvgNumMeter >= 0.656) [Discrimination Score: 0.000; Robustness + : -0.656; Robustness - : -0.656; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmi <= 22.638 & bmiZscore <= 1.620) -> Pt_GrandchildT1D >= 1.575) [Discrimination Score: 0.000; Robustness + : -1.620; Robustness - : -1.620; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmi >= 20.129 | DirectLDL <= 0.368) & TotChol <= 0.398) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](HbA1cImputeDtMnC <= 47.304 -> HDL <= 25.821) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((LDL <= 58.738 & TSH <= 0.975) -> UnitsInsBasalOrLongAct <= 2.133) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HbA1c >= 8.585 & UnitsInsBasalOrLongAct >= 6.350) -> Triglyc >= 6.401) | Pt_InsGov >= 6.874) [Discrimination Score: 1.000; Robustness + : -0.236; Robustness - : -6.874; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiPerc <= 0.958 | UnitsInsBasalOrLongAct <= 19.054) [Discrimination Score: 0.000; Robustness + : 19.054; Robustness - : 19.054; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BGTestAvgNumPtRep <= 9.595 & HDL >= 13.448) & age >= 20.093) & Pt_GrandchildT1D <= 60.913) [Discrimination Score: 0.000; Robustness + : -20.093; Robustness - : -20.093; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HDL >= 25.276 | HeightCm >= 125.310) [Discrimination Score: 0.000; Robustness + : -25.276; Robustness - : -25.276; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c <= 8.803 -> Pt_DKAFlg >= 0.037) | Pt_SiblingT1D >= 0.018) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_SHFlg <= 0.903 | Triglyc <= 44.485) | Pt_GrandparentT1D >= 30.144) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev <= 6.531) U[1,2] (Pt_CGMUseNumDays >= 3.599)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](Pt_A1cGoalLev >= 0.125 -> Pt_DKAFlg <= 0.989) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrDia <= 58.732 | HeightCm >= 128.728) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age <= 9.224 | BGTestAvgNumMeter >= 1.730) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore >= 1.422 & DirectLDL >= 0.044) & BldPrSys <= 0.271) -> Pt_A1cGoalLev <= 0.901) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrDia >= 52.044 | HbA1cImputeDtMnC >= 26.663) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BGTestAvgNumMeter <= 7.417 -> HeightCm >= 120.563) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](diabDur <= 6.441 | DirectLDL >= 0.141) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 1.960 | Pt_CGMUseNumDays >= 2.679) -> Pt_MotherT1D >= 1.051) | SMBGperDayPtMeterCombo >= 3.202) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia <= 60.344 & Pt_DKAFlg <= 0.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter >= 0.339 | HbA1cImputeDtMnC >= 2.841) & AlbCreatRat_mggNew <= 33.500) [Discrimination Score: 0.000; Robustness + : -0.339; Robustness - : -0.339; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](LDL >= 41.240 & TotalDailyInsPerKg <= 1.221) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HDL >= 13.360 -> WeightKg >= 35.303) & UnitsInsBasalOrLongAct <= 50.881) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](bmiPerc >= 0.933 & Pt_CGMUseNumDays <= 16.000) [Discrimination Score: 0.000; Robustness + : -0.933; Robustness - : -0.933; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter >= 2.553 -> diabDur <= 6.698) & SMBGperDayPtMeterCombo >= 4.360) -> bmiPerc >= 2.638) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BGTestAvgNumPtRep >= 2.638 & Triglyc <= 118.792) & diagAgeCombo <= 115.429) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BGTestAvgNumMeter <= 6.121 | BldPrDia >= 48.200) | BldPrDia <= 62.412) & Pt_InsGov >= 49.574) [Discrimination Score: 0.000; Robustness + : -49.574; Robustness - : -49.574; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmi <= 21.715 -> bmiPerc >= 0.924) -> BUN >= 0.925) -> bmi <= 0.944) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
