G[0,0](SMBGperDayPtMeterCombo >= 4.811 & BGTestAvgNumPtRep >= 1.783) [Discrimination Score: -1.800; Robustness + : 0.717; Robustness - : 5.217; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](Pt_MotherT1D <= 0.638 -> SMBGperDayPtMeterCombo <= 6.520) [Discrimination Score: 0.000; Robustness + : -0.638; Robustness - : -0.638; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((AlbCreatRat_mggNew <= 30.667 -> HDL <= 78.642) & BldPrSys >= 13.997) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((Pt_A1cGoalLev >= 0.060 & TSH <= 1.478) -> TotChol >= 0.271) & bmiPerc >= 0.164) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((NumPumpBolusOrShortAct <= 2.085 -> TSH <= 1.252) -> TotalDailyInsPerKg >= 0.673) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](age <= 7.417 | SMBGperDayPtMeterCombo >= 3.863) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((SMBGperDayPtMeterCombo <= 7.064 -> TotChol <= 102.771) | HbA1cImputeDtMnC >= 2.563) [Discrimination Score: 0.000; Robustness + : -2.563; Robustness - : -2.563; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HeightCm >= 125.171 | Pt_A1cGoalLev >= 0.288) & diagAgeCombo <= 5.616) | UnitsInsBasalOrLongAct >= 0.246) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HbA1cImputeDtMnC <= 75.182 -> TotChol <= 132.096) | Pt_MotherT1D >= 30.698) & diabDur >= 13.426) [Discrimination Score: 0.000; Robustness + : -30.698; Robustness - : -30.698; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BldPrDia <= 65.546 -> HbA1c >= 0.651) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 22.604) U[0,2] (BGTestAvgNumPtRep <= 7.373)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore <= 0.008 | LDL <= 42.588) & HbA1c >= 18.295) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumMeter >= 3.560 | SMBGperDayPtMeterCombo >= 3.344) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](diabDur <= 7.352 & SMBGperDayPtMeterCombo >= 3.856) [Discrimination Score: -5.000; Robustness + : -0.148; Robustness - : 2.352; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter >= 2.367 & bmiZscore >= -4.785) -> Triglyc >= -2.847) -> diagAgeCombo >= -1.818) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrDia >= 56.805 | bmi >= 12.641) & GFR >= 12.140) [Discrimination Score: 0.000; Robustness + : -12.641; Robustness - : -12.641; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BUN >= 0.178 | Triglyc >= 6.625) -> Pt_SiblingT1D >= 17.448) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((age <= 8.070 | bmiPerc >= 0.001) -> UnitsInsBasalOrLongAct <= 0.705) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiZscore >= -3.290 & TotChol <= 82.677) | Pt_GrandparentT1D <= 65.755) -> TSH >= 14.471) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrSys >= 99.048 -> UnitsInsBasalOrLongAct <= 18.528) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HeightCm >= 119.403) U[2,2] (SMBGperDayPtMeterCombo <= 5.741)) [Discrimination Score: 0.000; Robustness + : 5.741; Robustness - : 5.741; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HDL <= 42.663 -> TotChol <= 113.123) & BGTestAvgNumPtRep <= 98.241) | bmi >= 32.874) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HbA1cImputeDtMnC >= 26.192 | NumPumpBolusOrShortAct >= 0.154) & Pt_MotherT1D >= 0.399) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 75.856) U[1,2] (Pt_A1cGoalLev >= 0.101)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((AlbCreatRat_mggNew <= 15.131 -> bmi <= 16.232) | diagAgeCombo <= 17.234) -> DirectLDL <= 17.401) [Discrimination Score: 0.000; Robustness + : -17.234; Robustness - : -17.234; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= -0.959) U[0,1] (UnitsInsBasalOrLongAct >= 4.877)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((HDL <= 73.826 -> Pt_MotherT1D <= 0.735) | bmiPerc <= 0.634) | BGTestAvgNumPtRep <= 0.890) [Discrimination Score: 1.800; Robustness + : -1.610; Robustness - : -6.110; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](bmiZscore <= 0.596 -> HbA1cImputeDtMnC <= 70.182) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](bmi <= 16.117 -> Pt_CGMUseNumDays <= 12.700) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((Pt_CGMUseNumDays >= 0.741 | Pt_SHFlg <= 0.578) & age >= 0.332) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((Pt_A1cGoalLev >= 0.305 & Pt_SHFlg <= 0.978) -> diabDur <= 0.511) [Discrimination Score: 0.000; Robustness + : -0.511; Robustness - : -0.511; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((NumPumpBolusOrShortAct <= 3.134 & Pt_SHFlg >= 0.136) -> HbA1c >= 0.422) | BUN <= 0.518) [Discrimination Score: 0.000; Robustness + : 0.518; Robustness - : 0.518; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiPerc >= 0.032 | Pt_A1cGoalLev <= 5.010) & bmi <= 3.913) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC <= 70.550 & SMBGperDayPtMeterCombo <= 7.069) & bmiPerc <= 5.858) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia >= 54.321 & Pt_CGMUseNumDays >= 0.559) -> Triglyc >= 3.029) | Pt_A1cGoalLevelDsYr5 >= 1.242) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 59.417 & bmiZscore >= -1.383) & bmiPerc >= -1.721) -> Pt_SiblingT1D <= 0.045) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((SMBGperDayPtMeterCombo <= 7.815 -> WeightKg >= 22.558) | diabDur <= 37.306) -> WeightKg <= 35.432) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmiPerc <= 0.795 & HbA1cImputeDtMnC >= 21.555) & BldPrDia <= 35.402) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HDL >= 11.337 | Pt_CGMUseNumDays >= 1.698) & BGTestAvgNumMeter >= 1.876) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 61.675) U[2,2] (HbA1cImputeDtMnC >= 9.414)) [Discrimination Score: 0.000; Robustness + : 61.675; Robustness - : 61.675; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiZscore >= -2.486 | TSH >= 0.492) | bmiZscore <= 1.694) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 4.959) U[0,1] (SMBGperDayPtMeterCombo >= 4.288)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc <= 0.675 | WeightKg >= 24.115) & BGTestAvgNumPtRep <= 32.138) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((AlbCreatRat_mggNew >= 8.902 & SMBGperDayPtMeterCombo >= 4.851) -> bmiZscore >= 2.142) [Discrimination Score: 22.767; Robustness + : 1.591; Robustness - : -0.098; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrSys <= 100.010 | bmiZscore >= -4.479) & Pt_InsGov >= -3.672) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumMeter >= 0.765 & NumPumpBolusOrShortAct <= 0.676) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BGTestAvgNumMeter >= 1.015 | Pt_CGMUseNumDays >= 0.263) -> BldPrSys >= 1.470) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](LDL <= 46.243 -> Pt_CGMUseNumDays <= 19.773) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](HbA1cImputeDtMnC >= 26.849 | TSH <= 1.165) [Discrimination Score: 0.000; Robustness + : 1.165; Robustness - : 1.165; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BldPrSys <= 101.857 | TotChol >= 1.804) & Pt_DKAFlg <= 82.612) [Discrimination Score: 0.000; Robustness + : 82.612; Robustness - : 82.612; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((Pt_CGMUseNumDays <= 4.893 & Triglyc >= 23.352) & WeightKg <= 42.854) -> BldPrSys >= 7.133) [Discrimination Score: 0.000; Robustness + : 7.133; Robustness - : 7.133; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](BldPrSys >= 98.949 & diabDur >= 3.756) [Discrimination Score: 0.000; Robustness + : -98.949; Robustness - : -98.949; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BUN >= 2.848 | TotalDailyInsPerKg <= 1.110) -> Pt_InsGov >= 0.812) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BGTestAvgNumMeter <= 6.258 -> Pt_A1cGoalLev <= 1.887) & Pt_A1cGoalLev >= 0.049) [Discrimination Score: 0.000; Robustness + : -6.258; Robustness - : -6.258; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HbA1cImputeDtMnC <= 51.488 | LDL <= 42.593) -> HDL <= 83.224) | BGTestAvgNumPtRep <= 84.415) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((NumPumpBolusOrShortAct <= 3.660 -> SMBGperDayPtMeterCombo >= 2.602) & bmi >= 3.201) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 31.318) U[0,0] (TSH <= 1.228)) [Discrimination Score: -126.454; Robustness + : 1.228; Robustness - : 127.682; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep >= 2.732 & NumPumpBolusOrShortAct <= 1.147) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((bmiPerc <= 0.590 & diabDur >= 5.890) & Pt_GrandchildT1D <= 8.284) [Discrimination Score: 1.142; Robustness + : -15.306; Robustness - : -15.930; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((AlbCreatRat_mggNew >= 8.690 -> NumPumpBolusOrShortAct >= 0.465) & age >= 0.272) | BUN >= 0.286) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((AlbCreatRat_mggNew <= 15.992 & Pt_A1cGoalLev <= 5.997) | Pt_SHFlg <= 4.788) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BldPrSys <= 101.846 | Pt_MotherT1D <= 0.657) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((age <= 9.450 -> TSH <= 1.703) & Pt_A1cGoalLevelDsYr5 >= 0.641) & DirectLDL <= 0.947) [Discrimination Score: -6.370; Robustness + : -131.653; Robustness - : -114.453; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((diabDur >= 4.179 & Pt_A1cGoalLev <= 2.276) | Triglyc <= 3.468) | Pt_MotherT1D >= 0.090) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((age >= 6.226 -> BGTestAvgNumPtRep <= 8.708) -> LDL >= 2.596) [Discrimination Score: 1.418; Robustness + : 1.839; Robustness - : 1.708; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((AlbCreatRat_mggNew >= 4.128 -> HbA1c >= 5.374) | GFR >= 0.478) -> HbA1c >= 3.738) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrDia <= 60.529 -> Triglyc <= 42.997) & Pt_GrandparentT1D <= 84.932) [Discrimination Score: 0.000; Robustness + : -60.529; Robustness - : -60.529; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1c <= 10.012 -> Pt_InsGov <= 0.973) -> BUN >= 0.384) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BUN >= 0.896 -> HDL <= 59.750) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumMeter <= 6.272) U[1,1] (HeightCm >= 117.070)) [Discrimination Score: 0.000; Robustness + : 6.272; Robustness - : 6.272; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BldPrSys >= 98.611 & WeightKg <= 38.017) & Pt_A1cGoalLevelDsYr5 >= 22.008) [Discrimination Score: 0.000; Robustness + : -98.611; Robustness - : -98.611; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HbA1cImputeDtMnC <= 34.576 & TotalDailyInsPerKg >= 0.753) & bmi >= 0.541) -> Pt_FatherT1D <= 1.156) [Discrimination Score: 0.000; Robustness + : -1.156; Robustness - : -1.156; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_InsGov <= 0.486 & UnitsInsBasalOrLongAct >= 5.889) -> DirectLDL <= 18.977) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore <= 0.012 -> Pt_SHFlg <= 0.721) & AutonomicNeuroCl >= 0.133) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BGTestAvgNumPtRep <= 9.648 | diabDur <= 6.535) | BGTestAvgNumPtRep >= 5.339) & WeightKg <= 7.937) [Discrimination Score: 1.800; Robustness + : 5.437; Robustness - : 0.937; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((LDL >= 21.724 | TSH >= 0.649) | BGTestAvgNumPtRep >= 0.414) -> BGTestAvgNumPtRep <= 0.858) [Discrimination Score: 0.000; Robustness + : -0.858; Robustness - : -0.858; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew <= 25.534) U[2,2] (bmiZscore <= 0.277)) [Discrimination Score: 0.000; Robustness + : 25.534; Robustness - : 25.534; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HeightCm >= 130.157 -> NumPumpBolusOrShortAct <= 3.759) & TSH <= 3.528) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((TotalDailyInsPerKg <= 0.863 -> Triglyc >= 12.305) & TotChol <= 79.070) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((diabDur >= 5.164 -> TSH >= 0.591) & TSH >= 0.207) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((SMBGperDayPtMeterCombo <= 6.733 -> TSH >= 0.682) & BldPrSys >= 0.272) [Discrimination Score: 0.000; Robustness + : -6.733; Robustness - : -6.733; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrSys <= 102.329 & NumPumpBolusOrShortAct <= 1.662) -> Pt_GrandparentT1D <= 3.026) & NumPumpBolusOrShortAct >= 0.304) [Discrimination Score: 0.000; Robustness + : -3.026; Robustness - : -3.026; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((Pt_SHFlg <= 0.730 & SMBGperDayPtMeterCombo <= 7.365) -> Pt_CGMUseNumDays >= 3.178) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 65.755) U[1,1] (NumPumpBolusOrShortAct >= 0.054)) [Discrimination Score: 0.000; Robustness + : 65.755; Robustness - : 65.755; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 68.313) U[1,1] (TotalDailyInsPerKg >= 0.764)) [Discrimination Score: 0.000; Robustness + : 68.313; Robustness - : 68.313; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BUN <= 13.314 & Pt_A1cGoalLev >= 0.244) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](bmiPerc >= 0.513 & Pt_MotherT1D >= 0.131) [Discrimination Score: 0.000; Robustness + : -0.513; Robustness - : -0.513; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c >= 4.209) U[0,1] (LDL <= 42.948)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](age >= 4.800 -> Pt_A1cGoalLev <= 1.355) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HbA1c >= 6.197 & HDL <= 46.459) -> HbA1cImputeDtMnC <= 77.232) & AutonomicNeuroCl >= 9.011) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](bmi <= 17.011 -> TSH <= 0.860) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep <= 9.755 -> bmiZscore >= -1.537) & DirectLDL >= -3.980) | AutonomicNeuroCl >= -2.394) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](AlbCreatRat_mggNew <= 26.893 & BGTestAvgNumMeter <= 3.577) [Discrimination Score: -12.000; Robustness + : -8.423; Robustness - : 3.577; Percent Class + : 1.000; Percent Class - : 0.000]
((age <= 7.055) U[0,1] (Pt_SHFlg >= 0.128)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiPerc >= 0.425 -> UnitsInsBasalOrLongAct <= 12.257) | Pt_InsGov >= 5.717) [Discrimination Score: 0.000; Robustness + : -5.717; Robustness - : -5.717; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((AlbCreatRat_mggNew <= 36.915 | BldPrSys >= 98.175) | Pt_A1cGoalLev >= 98.332) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BGTestAvgNumMeter >= 1.570 | Pt_SHFlg >= 0.002) -> Pt_InsGov <= 0.477) -> AlbCreatRat_mggNew <= 0.564) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrDia >= 58.688 -> TotChol >= 33.890) -> Pt_GrandparentT1D >= 34.911) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiPerc <= 0.691 | LDL >= 18.367) -> UnitsInsBasalOrLongAct >= 8.783) | TotalDailyInsPerKg <= 64.756) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore <= 0.829 -> SMBGperDayPtMeterCombo <= 7.531) -> AutonomicNeuroCl >= 4.505) -> Pt_CGMUseNumDays >= 3.815) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((LDL <= 61.451 | Pt_SHFlg <= 0.473) & BldPrSys >= 0.188) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumMeter >= 1.750 & bmi <= 16.122) & AlbCreatRat_mggNew <= 16.235) -> bmiZscore >= 15.169) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumPtRep <= 5.440 & Triglyc <= 51.770) | LDL >= 33.500) | diabDur >= 16.843) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BGTestAvgNumPtRep <= 9.003 -> BldPrDia <= 65.817) -> TSH <= 65.544) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 13.760) U[1,1] (SMBGperDayPtMeterCombo >= 4.914)) [Discrimination Score: 0.000; Robustness + : -4.914; Robustness - : -4.914; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((BGTestAvgNumMeter <= 5.147 | LDL >= 17.417) -> GFR >= 10.953) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((diabDur <= 7.915 & HbA1c <= 8.603) & HbA1cImputeDtMnC >= 4.860) [Discrimination Score: 0.000; Robustness + : -4.860; Robustness - : -4.860; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((HbA1c >= 7.047 & Pt_CGMUseNumDays <= 19.727) & BUN <= 11.809) & bmiPerc >= 2.802) [Discrimination Score: 0.000; Robustness + : -1687.273; Robustness - : -1687.273; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c <= 8.011 | Triglyc <= 42.727) & LDL >= 34.582) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrDia <= 61.736) U[0,2] (HDL <= 46.856)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrSys >= 98.112 -> LDL <= 78.120) -> Pt_SiblingT1D >= 10.207) & GFR <= 71.179) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BGTestAvgNumPtRep >= 1.874 -> LDL >= 3.701) & NumPumpBolusOrShortAct <= 41.947) [Discrimination Score: 0.000; Robustness + : 1.874; Robustness - : 1.874; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmiPerc >= 0.169 & TotChol >= 31.884) -> DirectLDL <= 143.371) -> TotalDailyInsPerKg >= 11.797) [Discrimination Score: -5.000; Robustness + : 5.297; Robustness - : 7.797; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_A1cGoalLev >= 0.034 & WeightKg >= 22.525) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((age <= 8.256 | HbA1c <= 8.276) | TotalDailyInsPerKg <= 9.957) [Discrimination Score: 0.000; Robustness + : 9.957; Robustness - : 9.957; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia <= 65.019 | Pt_MotherT1D <= 0.382) | Pt_FatherT1D >= 0.130) -> UnitsInsBasalOrLongAct <= 0.802) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](age <= 9.232 & TotalDailyInsPerKg >= 0.815) [Discrimination Score: 0.000; Robustness + : -0.815; Robustness - : -0.815; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiPerc >= 0.190 -> TSH <= 0.913) -> Pt_GrandparentT1D <= 1.515) -> SMBGperDayPtMeterCombo <= 1.768) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
