G[0,0](SMBGperDayPtMeterCombo >= 0.174 & BGTestAvgNumPtRep >= 0.639) [Discrimination Score: -0.463; Robustness + : 2.361; Robustness - : 3.361; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](HeightCm <= 158.790 | Pt_GrandparentT1D <= 0.489) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((Pt_CGMUseNumDays <= 8.329 & WeightKg <= 82.618) -> Triglyc >= 54.668) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BGTestAvgNumMeter <= 3.591 | Triglyc <= 77.821) -> TSH <= 63.256) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((LDL <= 70.879) U[0,0] (SMBGperDayPtMeterCombo >= 2.700)) [Discrimination Score: 1.688; Robustness + : 70.703; Robustness - : 70.281; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 0.628) U[1,2] (HeightCm <= 154.228)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((HDL <= 35.271 & TSH >= 0.230) -> HbA1c >= 0.220) [Discrimination Score: -1.000; Robustness + : 0.220; Robustness - : 0.220; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](LDL <= 62.708 & Pt_GrandparentT1D >= 0.091) [Discrimination Score: 0.000; Robustness + : -0.091; Robustness - : -0.091; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrSys <= 124.957 -> HbA1cImputeDtMnC <= 66.982) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](bmiZscore <= 2.500 -> HeightCm <= 154.618) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BGTestAvgNumPtRep >= 1.387 -> BldPrDia >= 59.027) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((HeightCm <= 160.505 -> SMBGperDayPtMeterCombo <= 3.456) | SMBGperDayPtMeterCombo <= 4.821) | GFR <= 4.833) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmi <= 35.766 -> HbA1cImputeDtMnC >= 32.467) & AutonomicNeuroCl >= 29.222) & NumPumpBolusOrShortAct >= 25.100) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((BGTestAvgNumPtRep >= 0.597 -> bmiPerc >= 0.973) -> bmi >= 0.977) -> BldPrDia >= 0.921) [Discrimination Score: 0.000; Robustness + : 0.597; Robustness - : 0.597; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((LDL >= 24.917 & TSH <= 2.035) -> bmiZscore >= 0.245) & GFR >= 0.182) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](TSH >= 0.057 & WeightKg <= 86.356) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age <= 12.564 & BldPrSys <= 122.546) | Pt_GrandparentT1D <= 124.247) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi <= 30.393) U[1,2] (diabDur >= 4.167)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiPerc >= 0.939 & UnitsInsBasalOrLongAct >= 5.526) -> TotChol <= 33.725) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia >= 58.895 -> bmiZscore >= 1.603) -> diagAgeCombo <= 2.527) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((LDL >= 29.370 | Pt_CGMUseNumDays >= 2.188) | WeightKg >= 0.893) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age <= 12.068 -> Pt_A1cGoalLev <= 1.142) [Discrimination Score: 1.000; Robustness + : -12.068; Robustness - : -12.068; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((diabDur <= 6.065 -> Pt_GrandparentT1D <= 0.771) & bmiZscore >= 0.019) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BldPrDia <= 62.996 & bmiPerc <= 0.985) | Pt_GrandchildT1D <= 0.986) & LDL >= 0.976) [Discrimination Score: -1.688; Robustness + : -0.799; Robustness - : -0.378; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC >= 38.137 & Pt_GrandparentT1D <= 0.828) -> UnitsInsBasalOrLongAct <= 0.225) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HbA1cImputeDtMnC <= 46.956 -> Pt_A1cGoalLev >= 0.421) | HbA1cImputeDtMnC >= 0.517) [Discrimination Score: 0.000; Robustness + : -0.517; Robustness - : -0.517; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((AlbCreatRat_mggNew <= 3.544 -> WeightKg >= 54.670) -> Pt_GrandparentT1D <= 84.507) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((AlbCreatRat_mggNew >= 1.175 & SMBGperDayPtMeterCombo <= 4.233) | SMBGperDayPtMeterCombo <= 4.104) | Pt_ChildT1D <= 3.741) [Discrimination Score: 0.000; Robustness + : 4.104; Robustness - : 4.104; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((LDL <= 66.356 & UnitsInsBasalOrLongAct <= 30.985) -> BGTestAvgNumMeter >= 5.468) [Discrimination Score: 0.000; Robustness + : -30.985; Robustness - : -30.985; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](BUN <= 10.833 & TotalDailyInsPerKg <= 0.234) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((age >= 8.863 -> bmi >= 23.903) & Pt_GrandchildT1D <= 33.604) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumMeter >= 1.248 -> bmiPerc <= 0.995) | LDL <= 0.985) & NumPumpBolusOrShortAct >= 0.973) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BUN <= 14.917 -> Pt_InsGov >= 0.154) & BGTestAvgNumPtRep <= 0.789) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumPtRep >= 0.677 -> HDL >= 9.272) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore <= 2.226 | HDL >= 3.338) | HbA1c >= 19.741) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumPtRep >= 1.391 | TSH >= 0.362) | bmi >= 0.098) [Discrimination Score: 1.000; Robustness + : -0.098; Robustness - : -0.098; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrDia <= 62.550 | WeightKg >= 67.358) | bmiZscore >= 58.700) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BGTestAvgNumMeter <= 3.836 | TSH >= 0.137) | LDL <= 1.298) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiZscore >= 2.092 -> Pt_A1cGoalLev <= 1.727) -> HbA1c <= 2.892) & bmiPerc <= 3.551) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiZscore <= 2.424 & Pt_GrandparentT1D >= 0.061) | HDL <= 0.462) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore <= 2.229) U[1,2] (Pt_SHFlg <= 0.440)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 114.116 -> diabDur <= 5.646) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.870) U[1,1] (UnitsInsBasalOrLongAct >= 14.055)) [Discrimination Score: 0.000; Robustness + : 0.870; Robustness - : 0.870; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((HDL <= 53.546 -> Pt_CGMUseNumDays >= 1.954) | BldPrSys >= 1.897) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((bmiPerc >= 0.941 -> TotalDailyInsPerKg >= 0.035) | DirectLDL <= 0.261) | diagAgeCombo <= 0.430) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((bmiPerc >= 0.927 | Pt_InsGov <= 0.941) -> Pt_FatherT1D <= 0.556) [Discrimination Score: 1.000; Robustness + : -0.941; Robustness - : -0.941; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](BldPrSys >= 114.671 & LDL >= 30.835) [Discrimination Score: -1.000; Robustness + : -114.671; Robustness - : -113.671; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((Pt_SHFlg <= 0.275 -> TotalDailyInsPerKg <= 0.248) & Triglyc <= 0.244) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiPerc >= 0.943 | BUN >= 2.976) -> Pt_A1cGoalLevelDsYr5 >= 6.088) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmi <= 34.248 | Pt_SHFlg >= 0.015) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((BldPrSys <= 119.190 & bmiPerc <= 0.982) -> Pt_MotherT1D >= 0.971) [Discrimination Score: 0.000; Robustness + : -0.982; Robustness - : -0.982; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 35.074) U[0,1] (UnitsInsBasalOrLongAct <= 20.243)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 116.159) U[0,2] (HbA1c >= 9.171)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrDia >= 59.876 | SMBGperDayPtMeterCombo >= 0.986) | BldPrSys >= 1.662) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiPerc >= 0.956 -> SMBGperDayPtMeterCombo <= 4.206) & BldPrSys <= 4.621) -> diabDur >= 0.826) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((bmiPerc <= 0.994 | WeightKg >= 57.238) & BUN >= 54.432) [Discrimination Score: 0.000; Robustness + : -54.432; Robustness - : -54.432; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HDL >= 24.994 -> Pt_A1cGoalLev <= 4.561) -> age >= 0.559) | Pt_A1cGoalLevelDsYr5 >= 0.424) [Discrimination Score: 0.000; Robustness + : 0.559; Robustness - : 0.559; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](HDL <= 57.055 | Pt_GrandparentT1D >= 0.083) [Discrimination Score: 0.000; Robustness + : 57.055; Robustness - : 57.055; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi <= 32.757 | Triglyc <= 117.989) -> WeightKg <= 45.924) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiPerc >= 0.965 | LDL >= 12.789) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BGTestAvgNumPtRep >= 1.828 -> BldPrSys >= 117.683) [Discrimination Score: -1.000; Robustness + : 1.828; Robustness - : 1.828; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep <= 3.898 & WeightKg <= 81.443) -> diagAgeCombo >= 65.178) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](SMBGperDayPtMeterCombo <= 4.361 | Triglyc <= 101.080) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](Pt_InsGov <= 0.573 & Pt_SHFlg <= 0.946) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c >= 9.374) U[1,2] (Pt_SHFlg <= 0.756)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BUN <= 14.056 & Pt_GrandparentT1D <= 0.788) | Pt_MotherT1D <= 0.316) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((AlbCreatRat_mggNew <= 3.256 & LDL <= 76.190) | diagAgeCombo <= 36.284) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](bmiPerc <= 0.983 & HeightCm <= 155.535) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](bmiPerc >= 0.939 & Pt_SHFlg >= 0.148) [Discrimination Score: 0.000; Robustness + : -0.939; Robustness - : -0.939; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](AlbCreatRat_mggNew >= 0.206 & Triglyc <= 75.976) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumMeter <= 3.919 & Pt_InsGov <= 0.947) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumMeter >= 0.529 -> TotalDailyInsPerKg <= 0.226) -> Pt_GrandparentT1D <= 0.337) & Pt_GrandchildT1D >= 0.028) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrSys >= 114.657 -> BUN <= 12.904) & HeightCm >= 0.589) -> NumPumpBolusOrShortAct >= 4.487) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age <= 12.113 | bmiZscore <= 2.385) [Discrimination Score: 0.000; Robustness + : 12.113; Robustness - : 12.113; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_InsGov <= 0.816) U[0,1] (TSH <= 1.227)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((Pt_DKAFlg >= 0.093 & TSH <= 0.811) | HDL >= 0.235) | AlbCreatRat_mggNew <= 1.379) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](TotalDailyInsPerKg <= 0.468 | TSH <= 0.918) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrSys >= 118.278 -> HeightCm >= 151.099) | Triglyc <= 152.866) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiPerc <= 0.988 | HbA1c >= 8.776) -> diagAgeCombo <= 12.148) -> DirectLDL <= 10.676) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BldPrSys <= 120.776 | Pt_CGMUseNumDays >= 0.421) | SMBGperDayPtMeterCombo <= 23.976) [Discrimination Score: 0.000; Robustness + : 120.776; Robustness - : 120.776; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((SMBGperDayPtMeterCombo <= 4.147 & TSH <= 0.923) | Pt_FatherT1D <= 1.354) -> Pt_GrandchildT1D <= 1.058) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= 1.719) U[1,2] (Pt_CGMUseNumDays >= 1.821)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BldPrSys >= 116.620 | Triglyc >= 31.512) [Discrimination Score: -1.000; Robustness + : -31.512; Robustness - : -31.512; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((AlbCreatRat_mggNew >= 0.712 & Pt_CGMUseNumDays >= 0.209) & LDL <= 22.427) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 114.777 | UnitsInsBasalOrLongAct <= 23.717) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BGTestAvgNumMeter <= 4.031 & bmiZscore <= 2.337) & TotChol >= 1.481) [Discrimination Score: 0.000; Robustness + : -1.481; Robustness - : -1.481; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HbA1c <= 11.524 | Pt_InsGov >= 0.203) -> WeightKg <= 0.732) & bmiZscore >= 0.075) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((bmiZscore <= 2.258 & BUN <= 11.850) & Pt_GrandchildT1D <= 11.136) -> diabDur >= 0.907) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](HbA1c >= 7.905 & TotalDailyInsPerKg <= 0.491) [Discrimination Score: 0.707; Robustness + : -7.511; Robustness - : -7.905; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BldPrDia <= 64.747 -> Pt_SHFlg <= 0.514) & DirectLDL <= 0.343) -> DirectLDL >= 0.101) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore >= 1.493 & HbA1cImputeDtMnC <= 41.632) | Pt_SiblingT1D >= 31.130) | BldPrSys >= 1.163) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](BldPrSys >= 114.696 & Pt_InsGov >= 0.098) [Discrimination Score: 1.000; Robustness + : -114.696; Robustness - : -114.696; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((bmiZscore <= 2.397 & diabDur <= 6.270) & Pt_DKAFlg <= 7.829) & LDL <= 6.348) [Discrimination Score: 0.000; Robustness + : 2.397; Robustness - : 2.397; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmiZscore <= 2.555 | HbA1c >= 8.351) [Discrimination Score: 0.000; Robustness + : 2.555; Robustness - : 2.555; Percent Class + : 0.000; Percent Class - : 1.000]
((AlbCreatRat_mggNew >= 1.644) U[0,2] (TSH <= 0.736)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BldPrSys <= 122.799 | TotalDailyInsPerKg >= 0.009) | BldPrSys >= 0.039) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep >= 1.505 -> SMBGperDayPtMeterCombo <= 3.993) | Pt_DKAFlg >= 2.636) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((bmi <= 31.092 & HeightCm >= 138.464) | BGTestAvgNumPtRep <= 155.370) [Discrimination Score: 0.000; Robustness + : 155.370; Robustness - : 155.370; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((AlbCreatRat_mggNew >= 1.958 | TotalDailyInsPerKg <= 0.339) & BGTestAvgNumPtRep <= 0.208) & HDL >= 0.121) [Discrimination Score: 0.237; Robustness + : -3.514; Robustness - : -3.792; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((UnitsInsBasalOrLongAct >= 4.064 & WeightKg <= 76.261) -> Pt_A1cGoalLevelDsYr5 <= 86.441) | bmiPerc >= 58.436) [Discrimination Score: -0.462; Robustness + : -29.354; Robustness - : -26.945; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmiPerc <= 0.983 -> Pt_A1cGoalLev >= 0.149) & Pt_InsGov <= 4.711) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.989) U[0,1] (Pt_GrandparentT1D >= 0.052)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](((BldPrDia >= 56.269 & TotalDailyInsPerKg >= 0.106) -> NumPumpBolusOrShortAct <= 0.359) | Pt_SHFlg <= 0.379) [Discrimination Score: 1.000; Robustness + : 0.379; Robustness - : 0.379; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter >= 1.697 -> Pt_DKAFlg >= 0.170) & Pt_SiblingT1D <= 0.372) [Discrimination Score: 0.000; Robustness + : 0.170; Robustness - : 0.170; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiZscore <= 2.318 | Triglyc >= 32.034) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmiZscore >= 1.861 | SMBGperDayPtMeterCombo <= 4.245) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((bmiZscore <= 2.369 & WeightKg <= 80.835) -> SMBGperDayPtMeterCombo >= 57.919) -> Pt_CGMUseNumDays >= 54.734) [Discrimination Score: 0.000; Robustness + : -10376.266; Robustness - : -10376.266; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc <= 0.982) U[1,2] (Pt_CGMUseNumDays >= 1.672)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HbA1c >= 8.383 -> Pt_CGMUseNumDays <= 25.413) & Pt_A1cGoalLev <= 20.560) -> LDL <= 7.825) [Discrimination Score: 0.000; Robustness + : -7.825; Robustness - : -7.825; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumPtRep <= 2.892 | BUN <= 15.812) -> age <= 12.723) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((Pt_DKAFlg <= 0.325 -> Triglyc <= 75.455) | TotChol >= 37.292) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 124.716) U[0,0] (bmiZscore <= 2.227)) [Discrimination Score: 1.000; Robustness + : 124.716; Robustness - : 123.716; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((bmiZscore <= 2.318 & LDL >= 1.394) | BGTestAvgNumMeter <= 63.760) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((AlbCreatRat_mggNew >= 0.997 | Pt_SHFlg <= 0.308) & age <= 0.554) | Pt_InsGov >= 0.111) [Discrimination Score: 0.000; Robustness + : 0.308; Robustness - : 0.308; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_CGMUseNumDays >= 2.768) U[0,1] (Pt_SHFlg >= 0.197)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 60.900) U[2,2] (diabDur <= 5.790)) [Discrimination Score: 0.000; Robustness + : 60.900; Robustness - : 60.900; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_GrandparentT1D >= 0.095 | WeightKg <= 73.857) & Pt_GrandchildT1D >= 54.657) -> SMBGperDayPtMeterCombo >= 61.143) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 26.279) U[1,1] (Pt_CGMUseNumDays <= 20.768)) [Discrimination Score: 0.000; Robustness + : 20.768; Robustness - : 20.768; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BGTestAvgNumMeter >= 0.866 | Pt_CGMUseNumDays <= 24.244) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](Pt_SHFlg >= 0.198 | SMBGperDayPtMeterCombo <= 3.864) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((SMBGperDayPtMeterCombo <= 4.512 -> TotalDailyInsPerKg >= 0.107) -> NumPumpBolusOrShortAct >= 0.100) -> TSH <= 0.201) [Discrimination Score: 0.000; Robustness + : -0.201; Robustness - : -0.201; Percent Class + : 0.000; Percent Class - : 1.000]
