G[0,0](SMBGperDayPtMeterCombo >= 5.012 & BGTestAvgNumPtRep >= 1.685) [Discrimination Score: -4.315; Robustness + : 0.000; Robustness - : 4.315; Percent Class + : 1.000; Percent Class - : 0.000]
((bmiPerc <= 0.729) U[0,1] (diabDur >= 14.414)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiPerc >= 0.633 | HbA1cImputeDtMnC <= 21.717) | bmiZscore >= 8.373) | TotChol >= 9.109) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HeightCm >= 169.985 & LDL >= 34.161) -> BldPrSys <= 81.818) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((HbA1cImputeDtMnC <= 23.507 | Triglyc >= 12.251) & NumPumpBolusOrShortAct <= 29.739) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((diabDur >= 14.230 -> Triglyc >= 1.174) -> Pt_SHFlg >= 15.135) [Discrimination Score: 1.174; Robustness + : 0.000; Robustness - : -1.174; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((HDL <= 63.925 & TSH <= 2.497) & BGTestAvgNumMeter >= 0.552) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HDL <= 39.898 | UnitsInsBasalOrLongAct <= 23.346) | LDL <= 25.418) -> bmiPerc <= 14.098) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HDL >= 0.035 | Pt_SHFlg <= 0.731) -> HeightCm >= 0.644) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 21.457) U[0,2] (HDL <= 43.134)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BGTestAvgNumPtRep <= 3.738 & HbA1c >= 8.520) -> TotChol >= 8.486) [Discrimination Score: -8.486; Robustness + : 0.000; Robustness - : 8.486; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1c >= 8.578 & WeightKg <= 70.995) -> AlbCreatRat_mggNew >= 62.453) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrSys >= 107.680 & NumPumpBolusOrShortAct <= 7.846) | Pt_FatherT1D <= 6.372) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((HeightCm >= 170.539 & Pt_A1cGoalLev <= 5.056) -> bmiPerc >= 1.317) & Pt_MotherT1D <= 6.726) [Discrimination Score: -1.317; Robustness + : 0.000; Robustness - : 1.317; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BldPrDia <= 59.019 | HbA1cImputeDtMnC <= 22.307) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Triglyc >= 19.629 -> WeightKg >= 63.054) -> Pt_GrandchildT1D >= 65.165) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia >= 54.850 -> diabDur <= 15.323) -> AlbCreatRat_mggNew <= 15.622) & GFR >= 14.295) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BGTestAvgNumPtRep <= 3.875 & Triglyc <= 35.719) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((BldPrSys <= 114.160 & TotalDailyInsPerKg <= 0.916) & TSH <= 0.918) [Discrimination Score: 13.084; Robustness + : 0.000; Robustness - : -13.084; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BGTestAvgNumMeter <= 5.418 & HbA1c <= 8.644) -> Pt_GrandparentT1D >= 8.544) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BUN <= 7.973 | HbA1c <= 8.640) | BUN >= 8.627) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((age <= 16.573 & HbA1c <= 8.798) | Pt_GrandparentT1D <= 8.795) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c >= 8.558 & HbA1cImputeDtMnC >= 4.347) [Discrimination Score: 8.558; Robustness + : 0.000; Robustness - : -8.558; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BldPrDia >= 55.752 & UnitsInsBasalOrLongAct <= 27.753) & HbA1c >= 5.912) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia <= 59.044 | Pt_FatherT1D <= 0.761) & AlbCreatRat_mggNew >= 0.282) & Triglyc <= 0.957) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](AlbCreatRat_mggNew <= 9.428 | bmi <= 22.830) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((BldPrDia >= 57.267 -> WeightKg >= 62.260) & diabDur >= 65.698) -> Pt_InsGov <= 69.724) [Discrimination Score: 69.724; Robustness + : 0.000; Robustness - : -69.724; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](BldPrSys >= 107.796 -> BUN >= 4.113) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BldPrSys >= 105.913 | SMBGperDayPtMeterCombo <= 5.848) & Pt_ChildT1D >= 5.019) & Pt_A1cGoalLev <= 5.350) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1c >= 8.500 & TotalDailyInsPerKg <= 0.881) -> Pt_MotherT1D <= 0.891) & BldPrSys >= 0.848) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumPtRep >= 0.634 | BldPrDia >= 56.230) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BldPrDia >= 56.896 -> bmi >= 21.920) -> diagAgeCombo >= 21.587) | TSH <= 23.320) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](AlbCreatRat_mggNew <= 11.875 | UnitsInsBasalOrLongAct <= 32.221) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew <= 6.301) U[1,2] (TSH <= 2.148)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](AlbCreatRat_mggNew >= 1.446 -> Pt_SHFlg <= 0.815) [Discrimination Score: 0.815; Robustness + : 0.000; Robustness - : -0.815; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HbA1cImputeDtMnC <= 17.090 & HDL >= 11.682) & bmiPerc <= 39.205) | Pt_DKAFlg >= 18.654) [Discrimination Score: 11.682; Robustness + : 0.000; Robustness - : -11.682; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 16.118 -> HDL <= 40.994) & TSH <= 45.781) -> Pt_CGMUseNumDays >= 5.526) [Discrimination Score: -5.526; Robustness + : 0.000; Robustness - : 5.526; Percent Class + : 1.000; Percent Class - : 0.000]
((Triglyc >= 20.344) U[0,0] (UnitsInsBasalOrLongAct >= 7.041)) [Discrimination Score: -6.959; Robustness + : 0.000; Robustness - : 6.959; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](Pt_FatherT1D <= 0.992 -> Triglyc >= 6.775) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.630) U[1,2] (BUN <= 13.925)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BGTestAvgNumMeter >= 5.016 -> bmiPerc <= 0.712) -> HbA1c >= 0.654) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmi >= 22.021 | Triglyc >= 8.674) [Discrimination Score: 8.674; Robustness + : 0.000; Robustness - : -8.674; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((bmiZscore <= 0.637 -> BUN >= 1.488) -> NumPumpBolusOrShortAct <= 12.250) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmiZscore >= 0.385 | SMBGperDayPtMeterCombo >= 5.312) & Pt_SiblingT1D >= 5.258) [Discrimination Score: 5.258; Robustness + : 0.000; Robustness - : -5.258; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiZscore >= 0.366 -> HeightCm >= 171.125) -> bmi >= 172.487) | Pt_CGMUseNumDays <= 178.662) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((AlbCreatRat_mggNew <= 13.198 | BldPrSys >= 109.420) -> Pt_FatherT1D >= 105.293) [Discrimination Score: -1.802; Robustness + : 0.000; Robustness - : 1.802; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((HDL <= 63.715 & WeightKg >= 63.085) | Pt_DKAFlg >= 61.781) [Discrimination Score: 61.781; Robustness + : 0.000; Robustness - : -61.781; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumPtRep <= 6.340 & Pt_A1cGoalLev >= 0.782) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((bmiPerc >= 0.668 | HeightCm <= 178.140) | bmiZscore >= 172.858) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumPtRep <= 4.438 & HDL <= 48.951) -> LDL >= 29.206) & Pt_InsGov <= 62.725) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](bmiPerc >= 0.641 -> TotalDailyInsPerKg <= 0.903) [Discrimination Score: 0.903; Robustness + : 0.000; Robustness - : -0.903; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HbA1cImputeDtMnC >= 7.614 -> LDL >= 44.129) -> UnitsInsBasalOrLongAct >= 49.841) | BGTestAvgNumMeter >= 49.630) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((diabDur >= 14.796 -> LDL <= 68.551) & Pt_FatherT1D >= 20.850) | BGTestAvgNumMeter >= 40.393) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_A1cGoalLev >= 0.965) U[0,1] (WeightKg >= 66.214)) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HbA1c >= 8.494 | HeightCm >= 168.688) | Pt_InsGov >= 173.280) & Pt_CGMUseNumDays >= 169.721) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiZscore >= 0.471 | TotalDailyInsPerKg <= 0.862) -> HbA1cImputeDtMnC >= 0.818) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((bmi <= 23.163 | NumPumpBolusOrShortAct >= 1.771) & Pt_A1cGoalLev >= 0.249) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep <= 5.752 -> LDL >= 56.110) | Pt_CGMUseNumDays >= 35.641) & diabDur >= 14.983) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1cImputeDtMnC >= 4.616 | Pt_A1cGoalLev <= 5.445) | HeightCm <= 3.420) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((LDL <= 89.810 | WeightKg >= 61.858) & TotalDailyInsPerKg <= 69.859) -> Pt_GrandparentT1D >= 60.406) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 15.014) U[2,2] (Pt_A1cGoalLev >= 1.242)) [Discrimination Score: 1.242; Robustness + : 0.000; Robustness - : -1.242; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((Pt_CGMUseNumDays >= 0.000 & Pt_CGMUseNumDays <= 0.000) & Pt_MotherT1D >= 0.000) | bmi <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmi <= 22.446 -> SMBGperDayPtMeterCombo <= 5.854) -> Pt_A1cGoalLev >= 5.039) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_CGMUseNumDays <= 0.000 | HbA1c <= 8.723) & AutonomicNeuroCl <= 8.772) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_A1cGoalLevelDsYr5 <= 0.000 -> Pt_CGMUseNumDays >= 0.000) & bmiZscore >= 0.000) | SMBGperDayPtMeterCombo <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](HeightCm <= 174.806 -> HeightCm >= 173.291) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((bmi >= 21.791 | Pt_ChildT1D >= 0.000) -> HbA1cImputeDtMnC <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((LDL <= 63.403 | TotChol <= 0.000) | bmi >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((diabDur <= 15.650 -> bmi <= 22.980) & Pt_InsGov >= 21.505) & diagAgeCombo <= 23.212) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((bmi <= 23.021 | BUN <= 5.574) & Pt_A1cGoalLev <= 8.429) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HbA1cImputeDtMnC >= 5.300 -> Pt_InsGov >= 0.000) -> diabDur <= 0.000) -> LDL <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((GFR <= 0.000 & DirectLDL <= 0.000) & bmiZscore >= 0.000) -> GFR >= 0.000) [Discrimination Score: 0.536; Robustness + : 0.000; Robustness - : -0.536; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c >= 8.554 & bmiZscore <= 0.517) [Discrimination Score: 8.554; Robustness + : 0.000; Robustness - : -8.554; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((BGTestAvgNumPtRep <= 5.962 | Pt_GrandparentT1D >= 0.000) & LDL <= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](HeightCm <= 176.698 -> GFR <= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((AutonomicNeuroCl <= 0.000 | Pt_A1cGoalLevelDsYr5 <= 0.000) & Pt_A1cGoalLevelDsYr5 <= 0.000) | Pt_FatherT1D >= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((TotChol >= 0.000 & LDL >= 34.501) & Pt_SiblingT1D <= 97.120) | SMBGperDayPtMeterCombo >= 39.177) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BUN <= 10.022 & Pt_GrandparentT1D <= 0.000) | LDL <= 0.000) & diagAgeCombo <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia >= 56.145 -> Pt_MotherT1D <= 0.000) & HbA1c <= 0.000) -> Pt_FatherT1D >= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Pt_DKAFlg <= 0.000 & bmiZscore >= 0.506) -> BGTestAvgNumMeter <= 0.661) [Discrimination Score: 0.661; Robustness + : 0.000; Robustness - : -0.661; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](TotalDailyInsPerKg >= 0.848 -> Pt_DKAFlg <= 0.000) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HeightCm >= 169.052 | UnitsInsBasalOrLongAct >= 6.020) | Pt_SiblingT1D <= 19.541) -> Pt_CGMUseNumDays <= 26.372) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((SMBGperDayPtMeterCombo >= 5.176 -> HbA1c >= 8.618) & Pt_InsGov <= 8.793) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((BUN >= 1.289 | diabDur >= 14.197) -> HeightCm >= 14.863) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_SiblingT1D <= 0.000 & GFR <= 0.000) & HDL <= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((age <= 16.924 | SMBGperDayPtMeterCombo >= 5.037) & Pt_FatherT1D >= 5.040) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_GrandparentT1D <= 0.000 & Pt_GrandchildT1D <= 0.000) & TotChol <= 0.000) & Pt_MotherT1D >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HDL >= 17.847 -> TotalDailyInsPerKg <= 0.934) & diabDur >= 0.845) [Discrimination Score: 0.934; Robustness + : 0.000; Robustness - : -0.934; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((Pt_GrandchildT1D >= 0.000 -> Pt_A1cGoalLev >= 2.078) -> BGTestAvgNumMeter <= 5.331) & Pt_CGMUseNumDays >= 0.717) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((TotalDailyInsPerKg >= 0.856 -> bmiZscore >= 0.485) | Pt_DKAFlg <= 0.673) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((BGTestAvgNumMeter >= 5.163 & bmi >= 21.922) | diabDur >= 21.967) [Discrimination Score: 21.922; Robustness + : 0.000; Robustness - : -21.922; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](Pt_FatherT1D <= 0.687 | Pt_SiblingT1D <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BUN <= 11.409 -> Pt_GrandchildT1D <= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((Pt_MotherT1D >= 0.000 & diabDur <= 15.629) -> HeightCm >= 14.485) & BldPrDia <= 15.740) [Discrimination Score: 92.260; Robustness + : 0.000; Robustness - : -92.260; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](Pt_FatherT1D <= 0.737 -> Pt_InsGov >= 0.000) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BGTestAvgNumMeter <= 5.587 | Pt_SHFlg <= 0.669) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BGTestAvgNumPtRep >= 3.073 | Pt_ChildT1D <= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((Pt_GrandparentT1D >= 0.000 | UnitsInsBasalOrLongAct <= 25.418) -> bmiPerc >= 11.581) | WeightKg <= 16.486) [Discrimination Score: -10.486; Robustness + : 0.000; Robustness - : 10.486; Percent Class + : 1.000; Percent Class - : 0.000]
((TotalDailyInsPerKg <= 0.899) U[0,0] (HeightCm >= 173.218)) [Discrimination Score: 13.101; Robustness + : 0.000; Robustness - : -13.101; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((DirectLDL <= 0.000 & SMBGperDayPtMeterCombo >= 5.315) & Pt_InsGov <= 5.947) -> Pt_FatherT1D >= 5.232) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](UnitsInsBasalOrLongAct <= 28.086 -> BldPrSys <= 114.826) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((age >= 15.369 & SMBGperDayPtMeterCombo >= 5.023) -> AutonomicNeuroCl >= 5.030) | Pt_CGMUseNumDays >= 5.246) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](NumPumpBolusOrShortAct >= 3.595 & bmiZscore >= 0.453) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((Pt_CGMUseNumDays >= 0.000 & HbA1cImputeDtMnC <= 25.022) & Pt_GrandparentT1D <= 21.498) & TotalDailyInsPerKg <= 13.776) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((age <= 16.957 | TSH >= 0.589) -> BGTestAvgNumPtRep >= 0.079) [Discrimination Score: 16.957; Robustness + : 0.000; Robustness - : -16.957; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](UnitsInsBasalOrLongAct >= 2.198 & Pt_DKAFlg >= 0.000) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((UnitsInsBasalOrLongAct >= 9.349 & HbA1c <= 8.670) & Pt_InsGov >= 8.492) -> Triglyc <= 8.783) [Discrimination Score: 8.783; Robustness + : 0.000; Robustness - : -8.783; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((UnitsInsBasalOrLongAct <= 25.874 & HbA1cImputeDtMnC <= 18.926) | Pt_GrandparentT1D <= 21.459) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((bmi <= 23.361 -> BldPrDia <= 61.224) | NumPumpBolusOrShortAct >= 57.411) [Discrimination Score: 57.411; Robustness + : 0.000; Robustness - : -57.411; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 59.795 & Triglyc >= 5.513) | HbA1c <= 29.527) -> Pt_GrandchildT1D <= 29.739) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((TotalDailyInsPerKg <= 0.919 -> HbA1c <= 8.638) | Pt_MotherT1D >= 8.627) -> diagAgeCombo >= 8.449) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotalDailyInsPerKg >= 0.843) U[1,1] (Pt_SiblingT1D >= 0.000)) [Discrimination Score: 0.000; Robustness + : 0.000; Robustness - : 0.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew <= 12.075 -> BGTestAvgNumPtRep <= 6.501) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((bmiPerc <= 0.694 & GFR >= 0.000) -> Pt_CGMUseNumDays <= 0.000) | WeightKg <= 0.000) [Discrimination Score: -20.757; Robustness + : 0.000; Robustness - : 20.757; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((UnitsInsBasalOrLongAct >= 0.964 & HDL >= 25.281) & BldPrDia <= 58.141) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](UnitsInsBasalOrLongAct >= 4.680 & BldPrDia <= 62.567) [Discrimination Score: 9999999.000; Robustness + : 0.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((HeightCm >= 173.249 | HeightCm <= 174.548) | BldPrDia >= 169.725) -> Pt_A1cGoalLev <= 174.491) [Discrimination Score: -9999999.000; Robustness + : 0.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
