G[0,0](SMBGperDayPtMeterCombo >= 1.777 & BGTestAvgNumPtRep >= 0.616) [Discrimination Score: -1.000; Robustness + : 1.884; Robustness - : 2.384; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](((HDL >= 28.486 & TSH <= 1.356) -> Pt_CGMUseNumDays >= 0.523) & Triglyc >= 0.342) [Discrimination Score: 0.000; Robustness + : -0.342; Robustness - : -0.342; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((LDL >= 3.084 | TotChol >= 104.325) & Pt_DKAFlg >= 58.115) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((diabDur >= 12.419 & UnitsInsBasalOrLongAct <= 35.730) & diabDur <= 15.399) [Discrimination Score: 0.000; Robustness + : -12.419; Robustness - : -12.419; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](HbA1cImputeDtMnC <= 74.759 & SMBGperDayPtMeterCombo <= 3.636) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](HbA1cImputeDtMnC <= 41.800 & HDL >= 33.565) [Discrimination Score: 0.000; Robustness + : -33.565; Robustness - : -33.565; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](LDL >= 17.554 & Triglyc >= 1.399) [Discrimination Score: 0.000; Robustness + : -17.554; Robustness - : -17.554; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((NumPumpBolusOrShortAct <= 3.230 & Pt_SHFlg >= 0.079) -> BUN >= 0.280) | BldPrDia >= 0.281) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 1.866) U[0,1] (Pt_SHFlg >= 0.271)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 66.341) U[2,2] (UnitsInsBasalOrLongAct >= 2.677)) [Discrimination Score: 0.000; Robustness + : 66.341; Robustness - : 66.341; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc <= 0.735) U[1,2] (WeightKg <= 60.241)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 11.038) U[0,2] (HbA1cImputeDtMnC <= 57.651)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((AlbCreatRat_mggNew >= 0.870 -> Pt_SHFlg <= 0.711) & Pt_CGMUseNumDays >= 0.318) -> HbA1c >= 0.202) [Discrimination Score: 1.000; Robustness + : -0.334; Robustness - : -0.870; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((HbA1c <= 10.719 | HDL <= 41.783) | Pt_GrandparentT1D >= 31.954) [Discrimination Score: 1.066; Robustness + : 26.251; Robustness - : 9.699; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 13.070) U[2,2] (SMBGperDayPtMeterCombo <= 3.447)) [Discrimination Score: 0.000; Robustness + : 3.447; Robustness - : 3.447; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((AlbCreatRat_mggNew >= 0.313 & HDL >= 29.517) & Pt_SiblingT1D >= 0.687) -> HbA1cImputeDtMnC >= 4.484) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((AlbCreatRat_mggNew <= 9.562 -> HbA1c <= 10.589) | diagAgeCombo <= 12.014) & TotChol >= 9.621) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BldPrSys <= 105.961 & Pt_InsGov >= 0.006) | BldPrDia <= 0.666) [Discrimination Score: 0.000; Robustness + : 0.666; Robustness - : 0.666; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BGTestAvgNumPtRep >= 0.516 | UnitsInsBasalOrLongAct <= 34.891) & WeightKg <= 21.171) -> Pt_MotherT1D >= 8.091) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiZscore <= 0.808 & HDL >= 15.231) | HbA1c <= 41.504) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](Pt_SHFlg <= 0.763 & WeightKg >= 55.152) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((bmiPerc >= 0.615 & UnitsInsBasalOrLongAct >= 12.656) -> Pt_FatherT1D >= 14.891) & LDL <= 18.391) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((AlbCreatRat_mggNew <= 6.734 & bmi <= 23.301) -> Pt_MotherT1D >= 21.375) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((Pt_A1cGoalLev >= 0.903 & Triglyc <= 103.153) & bmi <= 208.838) -> AutonomicNeuroCl >= 59.410) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BldPrDia <= 74.939 | Pt_SHFlg <= 0.510) & BldPrSys >= 0.158) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((bmiPerc >= 0.721 & HDL <= 41.838) | UnitsInsBasalOrLongAct <= 47.479) | HbA1c <= 41.918) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HbA1c <= 12.311 | UnitsInsBasalOrLongAct >= 3.673) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((TotalDailyInsPerKg <= 1.220 | WeightKg >= 50.272) & UnitsInsBasalOrLongAct >= 53.947) | Pt_SiblingT1D <= 56.585) [Discrimination Score: 0.000; Robustness + : 56.585; Robustness - : 56.585; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia >= 60.409) U[0,0] (HbA1c <= 11.504)) [Discrimination Score: 1.000; Robustness + : 46.091; Robustness - : 43.591; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1c <= 12.014 | WeightKg <= 60.790) | GFR >= 50.968) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](BGTestAvgNumMeter <= 2.625 & HeightCm >= 156.428) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((LDL >= 33.592 | TSH <= 0.637) & TotalDailyInsPerKg <= 0.902) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrSys >= 103.762 -> SMBGperDayPtMeterCombo <= 2.831) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmiZscore <= 0.642 & SMBGperDayPtMeterCombo >= 2.485) | BGTestAvgNumPtRep >= 1.546) [Discrimination Score: 0.000; Robustness + : -1.546; Robustness - : -1.546; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](age >= 14.438 -> HbA1c <= 11.514) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiPerc >= 0.664 | SMBGperDayPtMeterCombo <= 2.828) & Pt_DKAFlg >= 2.002) -> AutonomicNeuroCl >= 1.166) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BGTestAvgNumMeter <= 3.485 | TotChol >= 131.925) | GFR >= 74.344) -> HbA1c <= 232.788) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](BldPrDia >= 64.056 & LDL >= 13.763) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg >= 0.104) U[0,2] (UnitsInsBasalOrLongAct <= 27.225)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((BldPrDia >= 61.991 | BldPrSys >= 104.764) | DirectLDL >= 105.121) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmiPerc <= 0.767 -> HeightCm <= 159.679) | HbA1c >= 156.508) & Pt_MotherT1D <= 160.577) [Discrimination Score: 0.000; Robustness + : -156.508; Robustness - : -156.508; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumMeter >= 1.952 | BUN <= 6.821) -> diagAgeCombo <= 8.947) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumMeter >= 1.250 & NumPumpBolusOrShortAct <= 3.115) & HeightCm >= 0.165) | Pt_A1cGoalLev <= 2.774) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((AlbCreatRat_mggNew <= 3.701 | BGTestAvgNumPtRep >= 1.134) | Pt_GrandchildT1D >= 0.755) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((diabDur <= 13.408 | TotChol >= 149.732) & diabDur >= 62.846) -> Pt_SiblingT1D >= 117.645) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](BldPrSys >= 103.577 | LDL >= 42.502) [Discrimination Score: 1.691; Robustness + : -41.108; Robustness - : -41.521; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC >= 31.674) U[1,2] (Pt_SHFlg <= 0.744)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HeightCm >= 158.642 | TotChol <= 231.905) & NumPumpBolusOrShortAct <= 248.156) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((BGTestAvgNumPtRep <= 4.768 & bmiPerc <= 0.784) -> TSH >= 0.678) -> HbA1cImputeDtMnC <= 0.734) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumPtRep <= 3.312 & bmiZscore <= 1.028) & BGTestAvgNumPtRep <= 0.984) | UnitsInsBasalOrLongAct <= 1.038) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((BGTestAvgNumPtRep >= 1.483 | HbA1c >= 8.801) -> BGTestAvgNumMeter <= 12.442) [Discrimination Score: -10.924; Robustness + : -12.442; Robustness - : -1.517; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](HbA1cImputeDtMnC <= 69.329 | TotChol <= 240.844) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((HDL >= 27.489 | UnitsInsBasalOrLongAct >= 5.739) | HbA1c <= 32.630) | DirectLDL <= 32.348) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](BUN >= 1.380 -> Pt_A1cGoalLev >= 0.570) [Discrimination Score: -1.000; Robustness + : -22.025; Robustness - : -1.430; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN <= 8.809 | Pt_InsGov >= 0.139) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((NumPumpBolusOrShortAct <= 1.130 | Pt_A1cGoalLev >= 0.604) & HbA1c <= 1.287) -> HbA1cImputeDtMnC >= 0.186) [Discrimination Score: -1.020; Robustness + : -1.287; Robustness - : -0.267; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((NumPumpBolusOrShortAct <= 1.429 & Pt_InsGov >= 0.144) | Pt_GrandparentT1D <= 0.778) [Discrimination Score: 0.000; Robustness + : 0.778; Robustness - : 0.778; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((Pt_InsGov >= 0.032 | TotChol >= 30.912) | Pt_A1cGoalLevelDsYr5 >= 61.780) -> Pt_A1cGoalLevelDsYr5 >= 108.673) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((bmiZscore >= 0.224 & HeightCm >= 156.522) & Pt_SHFlg <= 160.808) [Discrimination Score: 0.000; Robustness + : -156.522; Robustness - : -156.522; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HDL >= 3.194 | NumPumpBolusOrShortAct >= 0.203) -> Pt_DKAFlg >= 0.521) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BUN <= 12.776 -> HDL >= 20.024) -> bmiZscore >= 31.411) | HDL >= 21.154) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((TotChol <= 230.702) U[0,1] (WeightKg <= 59.096)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((HDL >= 0.918 | Pt_SHFlg >= 0.281) | AlbCreatRat_mggNew >= 0.329) -> HbA1cImputeDtMnC >= 0.271) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](((LDL <= 121.863 -> TotalDailyInsPerKg <= 1.460) | age <= 1.339) -> GFR <= 1.338) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](TotalDailyInsPerKg <= 1.504 & TSH <= 0.950) [Discrimination Score: 0.000; Robustness + : 0.950; Robustness - : 0.950; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((BldPrDia <= 74.748 | Triglyc <= 113.267) -> WeightKg <= 133.471) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((Pt_InsGov <= 0.682 | Triglyc <= 384.185) & TotalDailyInsPerKg >= 7.760) | Pt_FatherT1D >= 58.164) [Discrimination Score: 0.000; Robustness + : -7.760; Robustness - : -7.760; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1cImputeDtMnC >= 2.762 | Triglyc >= 26.182) | HbA1cImputeDtMnC >= 60.314) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](HbA1c >= 9.375 -> TotChol >= 59.004) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](bmi <= 23.108 & TotChol <= 251.607) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrDia >= 67.247 & NumPumpBolusOrShortAct >= 0.641) -> Pt_ChildT1D >= 0.288) | GFR >= 0.664) [Discrimination Score: -1.000; Robustness + : 0.090; Robustness - : 0.288; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrDia <= 71.177 | BUN <= 8.730) -> BGTestAvgNumMeter <= 12.912) & Pt_MotherT1D >= 1.990) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi <= 22.500 | TotalDailyInsPerKg <= 1.251) & HDL <= 1.273) | HbA1c <= 1.581) [Discrimination Score: 0.000; Robustness + : 1.581; Robustness - : 1.581; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HDL <= 54.321 -> Pt_A1cGoalLev <= 1.534) -> Pt_GrandparentT1D <= 3.829) | Pt_SiblingT1D <= 6.688) [Discrimination Score: 0.000; Robustness + : 6.688; Robustness - : 6.688; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((HeightCm >= 156.159 -> Pt_SHFlg <= 0.434) | BldPrSys >= 0.258) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((HbA1cImputeDtMnC >= 16.959 -> LDL <= 115.081) | Pt_CGMUseNumDays <= 74.420) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrSys >= 103.219 -> HbA1c >= 9.713) | Pt_FatherT1D >= 10.032) & Pt_A1cGoalLevelDsYr5 >= 9.131) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](bmiZscore >= 0.244 -> Pt_InsGov >= 0.098) [Discrimination Score: 0.000; Robustness + : 0.098; Robustness - : 0.098; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](AlbCreatRat_mggNew >= 1.105 & Triglyc <= 341.648) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](BldPrDia <= 71.043 -> SMBGperDayPtMeterCombo <= 2.509) [Discrimination Score: 0.000; Robustness + : -71.043; Robustness - : -71.043; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](BGTestAvgNumMeter <= 2.579 -> WeightKg >= 55.083) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((Pt_SHFlg <= 0.430 & TSH <= 1.007) -> HbA1c >= 0.246) [Discrimination Score: 0.000; Robustness + : -0.430; Robustness - : -0.430; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((diabDur >= 11.169 & Triglyc <= 147.979) -> WeightKg >= 70.825) & SMBGperDayPtMeterCombo <= 276.446) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((SMBGperDayPtMeterCombo <= 2.865 & TotalDailyInsPerKg <= 1.314) | Pt_A1cGoalLev <= 1.498) | Triglyc >= 0.994) [Discrimination Score: 0.000; Robustness + : 1.498; Robustness - : 1.498; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2](BldPrSys <= 105.576 | TSH >= 0.127) [Discrimination Score: 0.000; Robustness + : 105.576; Robustness - : 105.576; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HbA1cImputeDtMnC <= 71.893 | NumPumpBolusOrShortAct >= 0.469) | bmi >= 0.359) [Discrimination Score: 0.000; Robustness + : 71.893; Robustness - : 71.893; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BUN <= 8.701 & HbA1cImputeDtMnC <= 68.054) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((AlbCreatRat_mggNew >= 0.387 | BldPrSys <= 108.165) & Pt_InsGov <= 106.454) & BldPrSys >= 103.863) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_A1cGoalLev <= 6.947) U[1,2] (TotChol >= 147.403)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](HeightCm >= 156.281 -> LDL >= 33.125) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((AlbCreatRat_mggNew >= 2.115) U[0,2] (NumPumpBolusOrShortAct >= 0.101)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((AlbCreatRat_mggNew >= 0.224 | BUN >= 1.512) -> Pt_SiblingT1D >= 0.957) [Discrimination Score: 0.000; Robustness + : 0.224; Robustness - : 0.224; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiPerc <= 0.741 & Pt_InsGov <= 0.648) -> bmiPerc >= 0.090) & Pt_A1cGoalLevelDsYr5 <= 0.269) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((HDL >= 13.873 & TotalDailyInsPerKg >= 0.998) | age <= 1.484) & bmiPerc <= 1.555) [Discrimination Score: 0.000; Robustness + : 1.484; Robustness - : 1.484; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((HbA1c >= 8.967 -> HeightCm <= 159.377) & TotalDailyInsPerKg >= 158.502) [Discrimination Score: 0.000; Robustness + : -159.377; Robustness - : -159.377; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrSys >= 105.078) U[1,1] (TotalDailyInsPerKg <= 1.527)) [Discrimination Score: 0.000; Robustness + : 1.527; Robustness - : 1.527; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BldPrSys <= 105.369 | BUN <= 9.378) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys >= 104.999 & NumPumpBolusOrShortAct <= 2.723) | AlbCreatRat_mggNew <= 1.467) -> BGTestAvgNumMeter >= 0.494) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((bmiZscore >= 0.471 | TSH >= 0.333) | BGTestAvgNumPtRep <= 0.843) & TotalDailyInsPerKg >= 0.572) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumPtRep >= 0.740 -> Pt_SHFlg <= 0.688) | Pt_GrandchildT1D >= 0.167) & age >= 0.206) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((TotalDailyInsPerKg <= 1.393 -> UnitsInsBasalOrLongAct <= 26.605) | TotalDailyInsPerKg >= 3.348) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((BldPrSys <= 107.597 | UnitsInsBasalOrLongAct >= 13.802) & TotalDailyInsPerKg >= 8.965) | bmiPerc >= 12.561) [Discrimination Score: 0.000; Robustness + : -8.965; Robustness - : -8.965; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((BldPrDia <= 75.938 -> HDL >= 16.853) | DirectLDL <= 40.808) | Pt_ChildT1D <= 39.462) [Discrimination Score: 0.000; Robustness + : 40.808; Robustness - : 40.808; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](age >= 12.903 & BUN <= 6.436) [Discrimination Score: 0.000; Robustness + : -12.903; Robustness - : -12.903; Percent Class + : 1.000; Percent Class - : 0.000]
((diabDur >= 11.512) U[1,1] (NumPumpBolusOrShortAct <= 2.543)) [Discrimination Score: 0.000; Robustness + : 2.543; Robustness - : 2.543; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((HbA1c <= 11.573 & Pt_SHFlg <= 0.602) -> BGTestAvgNumMeter >= 0.287) [Discrimination Score: 0.000; Robustness + : -0.602; Robustness - : -0.602; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmiZscore >= 0.548 | TotChol >= 78.994) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 15.556) U[0,2] (LDL <= 107.896)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumMeter <= 2.873 | Triglyc >= 12.812) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 3.630) U[0,1] (BGTestAvgNumPtRep >= 1.392)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((bmi <= 22.734 | SMBGperDayPtMeterCombo <= 3.426) & HbA1c <= 3.359) | NumPumpBolusOrShortAct >= 1.503) [Discrimination Score: 0.000; Robustness + : 3.359; Robustness - : 3.359; Percent Class + : 1.000; Percent Class - : 0.000]
((Pt_SHFlg <= 0.414) U[0,1] (TotChol <= 211.511)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1](BGTestAvgNumPtRep <= 2.301 | NumPumpBolusOrShortAct <= 3.174) [Discrimination Score: 0.000; Robustness + : 3.174; Robustness - : 3.174; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BGTestAvgNumPtRep >= 0.126 -> Pt_A1cGoalLev <= 6.939) -> BldPrDia <= 5.100) -> Pt_FatherT1D <= 2.397) [Discrimination Score: 0.000; Robustness + : -4.939; Robustness - : -4.939; Percent Class + : 0.000; Percent Class - : 1.000]
((BldPrDia <= 72.004) U[0,2] (Pt_A1cGoalLev >= 0.649)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((bmiZscore <= 0.727 | Pt_A1cGoalLev >= 1.096) -> HDL <= 5.347) [Discrimination Score: 0.000; Robustness + : -5.347; Robustness - : -5.347; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN >= 0.154 & HeightCm <= 159.886) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((HeightCm >= 156.930 -> NumPumpBolusOrShortAct >= 0.013) & Pt_DKAFlg <= 1.378) [Discrimination Score: -1.000; Robustness + : -0.487; Robustness - : 0.013; Percent Class + : 0.000; Percent Class - : 1.000]
