G[0,0](SMBGperDayPtMeterCombo >= 2.444 & BGTestAvgNumPtRep >= 1.164) [Discrimination Score: -0.000; Robustness + : 1.836; Robustness - : 1.836; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](BldPrSys >= 105.330 & WeightKg >= 33.234) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmi >= 15.998 -> TotalDailyInsPerKg <= 0.533) & WeightKg >= 0.168) & diagAgeCombo >= 0.087) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HeightCm <= 153.672 | Pt_DKAFlg >= 0.038) | TSH >= 0.040) | Pt_SHFlg >= 0.064) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BGTestAvgNumPtRep <= 5.448) U[0,1] (HeightCm >= 144.410)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((age <= 12.698 | BGTestAvgNumPtRep >= 1.533) & Pt_SiblingT1D <= 2.998) & diagAgeCombo >= 1.279) [Discrimination Score: 0.000; Robustness + : -1.279; Robustness - : -1.279; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](age >= 9.467 & Triglyc <= 64.090) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((diabDur <= 5.082) U[0,1] (Pt_SHFlg >= 0.054)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((BGTestAvgNumPtRep <= 4.818 -> WeightKg <= 40.740) & HbA1cImputeDtMnC <= 42.754) | DirectLDL >= 37.017) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmi >= 15.913) U[1,1] (NumPumpBolusOrShortAct >= 0.071)) [Discrimination Score: 0.000; Robustness + : -0.071; Robustness - : -0.071; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BUN <= 2.070 & TSH <= 0.685) | HbA1c <= 0.603) [Discrimination Score: 0.000; Robustness + : 0.685; Robustness - : 0.685; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((LDL <= 52.460 | Pt_SHFlg <= 0.663) -> age <= 0.715) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter >= 0.683 & Pt_DKAFlg >= 0.008) | BUN <= 0.341) & HbA1c >= 0.086) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((age <= 13.299 -> BUN <= 2.412) -> Pt_DKAFlg <= 6.049) & Pt_ChildT1D >= 0.364) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((NumPumpBolusOrShortAct <= 0.848 | SMBGperDayPtMeterCombo >= 2.646) & Triglyc <= 4.346) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[2,2]((BldPrDia >= 65.979 -> Pt_SHFlg >= 0.210) -> Pt_ChildT1D >= 0.131) [Discrimination Score: 0.000; Robustness + : -0.210; Robustness - : -0.210; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg <= 0.709) U[0,0] (UnitsInsBasalOrLongAct <= 21.119)) [Discrimination Score: 0.000; Robustness + : 17.119; Robustness - : 17.119; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,1]((NumPumpBolusOrShortAct <= 0.243 | Pt_SHFlg >= 0.185) & Pt_GrandparentT1D >= 0.304) [Discrimination Score: 0.000; Robustness + : -0.304; Robustness - : -0.304; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 50.603) U[0,2] (NumPumpBolusOrShortAct >= 0.009)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((BUN >= 0.948) U[1,1] (TotalDailyInsPerKg <= 0.355)) [Discrimination Score: 0.000; Robustness + : 0.355; Robustness - : 0.355; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.792) U[0,1] (TotalDailyInsPerKg <= 0.566)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BldPrSys <= 117.635 -> Pt_SHFlg <= 0.346) | NumPumpBolusOrShortAct <= 0.634) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmiPerc <= 0.433 | BUN <= 2.554) -> DirectLDL <= 8.031) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((NumPumpBolusOrShortAct <= 0.580 | WeightKg >= 26.707) -> BGTestAvgNumMeter <= 40.094) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_DKAFlg <= 0.377) U[0,1] (Triglyc >= 10.751)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((LDL <= 74.755 | Pt_DKAFlg <= 0.945) & TSH >= 0.056) -> TotalDailyInsPerKg >= 0.057) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((LDL <= 66.047 & NumPumpBolusOrShortAct <= 0.699) -> Pt_ChildT1D <= 0.325) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](bmiZscore >= -0.609 -> BUN <= 7.643) [Discrimination Score: 0.000; Robustness + : -7.643; Robustness - : -7.643; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((bmi >= 16.549 | Pt_DKAFlg >= 0.073) & BldPrSys <= 0.469) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((LDL <= 72.858) U[1,2] (SMBGperDayPtMeterCombo >= 1.640)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](BUN <= 2.640 -> HeightCm >= 133.625) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BUN >= 1.047 | WeightKg <= 39.335) -> UnitsInsBasalOrLongAct >= 30.365) -> LDL <= 41.843) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](HbA1c <= 10.880 -> Pt_GrandparentT1D <= 0.988) [Discrimination Score: 0.000; Robustness + : -10.880; Robustness - : -10.880; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((HbA1c >= 8.046 & LDL >= 1.261) & Pt_A1cGoalLevelDsYr5 <= 45.061) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrDia >= 59.593 -> bmi <= 17.434) & Pt_A1cGoalLevelDsYr5 <= 17.884) [Discrimination Score: 0.000; Robustness + : -17.434; Robustness - : -17.434; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](HbA1c >= 8.286 -> Pt_DKAFlg >= 0.063) [Discrimination Score: 0.000; Robustness + : 0.063; Robustness - : 0.063; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumMeter >= 1.036 & SMBGperDayPtMeterCombo >= 1.577) -> Pt_FatherT1D >= 0.151) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((SMBGperDayPtMeterCombo <= 6.826 | TSH >= 0.434) -> bmi >= 0.183) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((HeightCm <= 156.655 & NumPumpBolusOrShortAct >= 0.154) -> BUN <= 0.848) -> TotChol <= 0.786) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](HbA1c >= 8.210 | HDL <= 25.729) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BGTestAvgNumMeter >= 0.185 & BldPrDia <= 69.317) | UnitsInsBasalOrLongAct <= 67.383) & BldPrSys >= 60.916) [Discrimination Score: 0.000; Robustness + : -60.916; Robustness - : -60.916; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys <= 110.329 | TotalDailyInsPerKg >= 0.095) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrDia >= 60.402 | NumPumpBolusOrShortAct >= 0.165) -> age >= 0.143) & GFR <= 0.376) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((LDL <= 47.904 | TotalDailyInsPerKg >= 0.126) & Pt_A1cGoalLevelDsYr5 <= 0.832) & SMBGperDayPtMeterCombo >= 0.085) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](SMBGperDayPtMeterCombo <= 3.189 | TotalDailyInsPerKg <= 0.617) [Discrimination Score: 0.000; Robustness + : 3.189; Robustness - : 3.189; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((diabDur >= 2.326 -> TotalDailyInsPerKg >= 0.209) | Pt_ChildT1D <= 0.546) & bmi >= 0.073) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](BUN >= 0.629 | HbA1cImputeDtMnC <= 50.472) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((HDL >= 4.279 | Pt_SHFlg >= 0.169) -> Pt_DKAFlg >= 0.051) | Pt_ChildT1D >= 0.147) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumMeter <= 3.636 | diabDur >= 3.874) & AlbCreatRat_mggNew >= 3.643) -> GFR <= 5.970) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1c <= 10.848) U[2,2] (Triglyc <= 45.573)) [Discrimination Score: 0.000; Robustness + : 45.573; Robustness - : 45.573; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BGTestAvgNumMeter <= 2.529 & TSH <= 1.120) | Pt_GrandchildT1D <= 0.879) | Pt_InsGov <= 0.782) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((BGTestAvgNumPtRep <= 6.904 & BldPrDia <= 73.174) | Pt_SHFlg >= 61.322) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HbA1c >= 9.225 & UnitsInsBasalOrLongAct >= 2.578) & HeightCm <= 25.130) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BGTestAvgNumPtRep <= 4.444 & HbA1cImputeDtMnC <= 46.030) | BUN <= 61.828) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](((bmi <= 17.996 & BUN <= 6.328) & TotalDailyInsPerKg >= 0.821) | Pt_SiblingT1D >= 0.357) [Discrimination Score: 0.000; Robustness + : -0.357; Robustness - : -0.357; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](((BGTestAvgNumMeter <= 4.277 | WeightKg <= 39.459) & Pt_MotherT1D >= 28.753) | Triglyc >= 26.929) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((HbA1cImputeDtMnC <= 58.531 & TotalDailyInsPerKg >= 0.118) | bmiZscore <= 0.767) -> BUN <= 0.648) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](bmi >= 16.315 -> bmiZscore >= -0.627) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((bmi >= 17.124) U[0,1] (bmiPerc >= 0.313)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumPtRep >= 2.557 & LDL <= 75.732) -> Pt_SiblingT1D <= 55.621) & GFR <= 86.265) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((BldPrDia <= 73.852 | UnitsInsBasalOrLongAct >= 11.705) -> AutonomicNeuroCl >= 14.487) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](Pt_DKAFlg >= 0.152 | UnitsInsBasalOrLongAct >= 6.990) [Discrimination Score: 0.000; Robustness + : -0.152; Robustness - : -0.152; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((HbA1c <= 11.420 -> TSH <= 1.029) | Pt_SiblingT1D >= 0.345) | TSH <= 0.828) [Discrimination Score: 1.000; Robustness + : 0.241; Robustness - : -0.345; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmiPerc >= 0.317 & Pt_DKAFlg >= 0.062) & SMBGperDayPtMeterCombo <= 0.563) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((BGTestAvgNumPtRep <= 3.292 & diabDur >= 3.240) -> HbA1c <= 4.757) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((SMBGperDayPtMeterCombo >= 2.768 -> UnitsInsBasalOrLongAct >= 13.340) | AlbCreatRat_mggNew >= 2.226) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((bmiZscore >= -0.515 | Pt_DKAFlg >= 0.100) -> BldPrDia >= 0.052) -> LDL <= 0.569) [Discrimination Score: 0.000; Robustness + : -0.569; Robustness - : -0.569; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((BUN <= 4.254 -> Pt_DKAFlg <= 0.526) | AlbCreatRat_mggNew <= 0.730) [Discrimination Score: 0.000; Robustness + : 0.730; Robustness - : 0.730; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((NumPumpBolusOrShortAct >= 0.009 -> Pt_DKAFlg >= 0.047) & WeightKg <= 0.342) & BldPrDia >= 0.141) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HDL >= 15.999 | SMBGperDayPtMeterCombo <= 4.057) -> Pt_GrandchildT1D >= 1.549) -> bmiPerc >= 1.477) [Discrimination Score: 0.000; Robustness + : 1.477; Robustness - : 1.477; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 4.246) U[1,2] (HeightCm >= 138.965)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrDia >= 61.918 -> Triglyc >= 21.865) -> diabDur <= 64.955) & GFR >= 15.964) [Discrimination Score: -1.000; Robustness + : -51.955; Robustness - : -50.955; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumPtRep >= 0.041 | UnitsInsBasalOrLongAct <= 25.105) & NumPumpBolusOrShortAct <= 19.936) | bmi >= 8.064) [Discrimination Score: 0.000; Robustness + : 19.936; Robustness - : 19.936; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](HDL <= 45.628 | TotalDailyInsPerKg <= 0.800) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_SHFlg >= 0.145) U[0,1] (TotalDailyInsPerKg >= 0.205)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](bmi <= 17.647 -> TSH <= 0.882) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrDia <= 70.743 | TSH <= 1.183) -> BUN >= 0.355) & Pt_CGMUseNumDays >= 0.022) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((HeightCm <= 154.083 | TSH >= 0.153) -> NumPumpBolusOrShortAct >= 0.452) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BUN >= 0.398) U[1,2] (diabDur <= 4.393)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0]((Pt_SHFlg >= 0.200 -> Triglyc <= 47.172) -> DirectLDL >= 17.122) [Discrimination Score: 1.475; Robustness + : -133.978; Robustness - : -139.878; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((bmiZscore <= -0.115 | TotalDailyInsPerKg >= 0.130) & Pt_SHFlg <= 0.797) & Pt_DKAFlg >= 0.089) [Discrimination Score: 0.786; Robustness + : -47.950; Robustness - : -60.647; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter >= 1.132 -> NumPumpBolusOrShortAct <= 0.788) -> Pt_GrandparentT1D >= 0.116) & HeightCm >= 0.067) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmi >= 15.816 -> HbA1c >= 10.196) & bmi <= 11.763) | bmiPerc >= 9.943) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BldPrSys <= 117.115 -> bmi <= 17.581) | Pt_ChildT1D >= 17.337) -> Pt_FatherT1D >= 16.822) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BGTestAvgNumPtRep >= 2.759 -> HDL <= 45.600) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](LDL >= 5.495 | TSH >= 0.550) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((age >= 10.545 -> TSH <= 1.115) | Pt_SiblingT1D <= 0.839) & Triglyc >= 0.482) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiPerc >= 0.268) U[2,2] (TotalDailyInsPerKg >= 0.223)) [Discrimination Score: 0.000; Robustness + : -0.223; Robustness - : -0.223; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((bmiZscore <= -0.374 -> Pt_SHFlg >= 0.297) | BGTestAvgNumMeter >= 0.186) -> Pt_InsGov >= 0.161) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((TSH >= 0.010 -> WeightKg >= 35.260) & HDL >= 38.973) | UnitsInsBasalOrLongAct <= 39.960) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiPerc <= 0.435 | NumPumpBolusOrShortAct <= 0.321) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BldPrDia >= 61.799 -> HDL <= 21.844) -> GFR <= 52.323) [Discrimination Score: 1.156; Robustness + : -52.624; Robustness - : -52.840; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((bmiPerc <= 0.420 | Pt_SHFlg <= 0.718) | HDL <= 0.692) [Discrimination Score: 0.000; Robustness + : 0.718; Robustness - : 0.718; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((bmiZscore <= -0.142 | NumPumpBolusOrShortAct >= 0.110) & HeightCm >= 0.017) & BGTestAvgNumMeter <= 0.523) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BGTestAvgNumMeter <= 4.345 -> BGTestAvgNumPtRep >= 2.455) -> Pt_SiblingT1D <= 5.009) -> SMBGperDayPtMeterCombo <= 6.406) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((age <= 12.873 | BGTestAvgNumMeter <= 3.068) & diagAgeCombo >= 1.365) -> Pt_MotherT1D <= 2.664) [Discrimination Score: 0.000; Robustness + : -2.664; Robustness - : -2.664; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](bmiZscore <= -0.184 | LDL >= 25.225) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](TotalDailyInsPerKg >= 0.140 -> Triglyc >= 13.735) [Discrimination Score: 1.000; Robustness + : -4.860; Robustness - : -5.860; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](BGTestAvgNumMeter >= 1.608 | HbA1cImputeDtMnC >= 10.225) [Discrimination Score: 0.000; Robustness + : -1.608; Robustness - : -1.608; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((bmiPerc >= 0.265 | LDL <= 52.822) | Pt_DKAFlg >= 18.608) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumPtRep >= 0.466 | bmiZscore <= -0.366) -> HbA1cImputeDtMnC <= -0.183) -> bmi >= -0.492) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BldPrSys <= 112.888 | BUN <= 4.034) | Pt_GrandparentT1D >= 1.448) -> UnitsInsBasalOrLongAct >= 0.601) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](TotalDailyInsPerKg >= 0.072 & UnitsInsBasalOrLongAct >= 3.506) [Discrimination Score: 0.000; Robustness + : 0.494; Robustness - : 0.494; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((BGTestAvgNumPtRep >= 2.422 | HbA1c >= 9.149) & diagAgeCombo <= 11.659) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](HDL >= 6.135 & TSH <= 1.181) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BGTestAvgNumPtRep <= 6.461 | bmiPerc <= 0.426) -> NumPumpBolusOrShortAct <= 0.354) & BldPrDia >= 0.303) [Discrimination Score: 0.000; Robustness + : -6.461; Robustness - : -6.461; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((TSH <= 0.732 & UnitsInsBasalOrLongAct >= 10.257) & DirectLDL >= 15.662) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1](((SMBGperDayPtMeterCombo >= 1.314 -> Triglyc <= 69.616) | Pt_SHFlg <= 55.265) -> diagAgeCombo <= 44.111) [Discrimination Score: 0.000; Robustness + : -55.265; Robustness - : -55.265; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((BldPrSys <= 114.525 -> Pt_InsGov <= 0.313) | Pt_GrandparentT1D <= 0.611) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2](BldPrDia >= 59.188 & LDL <= 69.770) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](((BGTestAvgNumPtRep >= 2.541 & Triglyc <= 41.843) & AutonomicNeuroCl <= 27.730) & HbA1cImputeDtMnC >= 7.889) [Discrimination Score: 0.000; Robustness + : -7.889; Robustness - : -7.889; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1]((BGTestAvgNumMeter <= 2.839 | Pt_SHFlg >= 0.038) | bmi <= 0.572) [Discrimination Score: 0.000; Robustness + : 2.839; Robustness - : 2.839; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore <= -0.124 | HDL >= 11.988) & TSH >= 11.362) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiPerc >= 0.281 | HDL >= 5.133) -> Pt_DKAFlg >= 4.764) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((BUN >= 1.010 -> HbA1c <= 12.268) -> UnitsInsBasalOrLongAct >= 9.733) [Discrimination Score: 0.000; Robustness + : 5.733; Robustness - : 5.733; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](((BldPrSys >= 105.254 | UnitsInsBasalOrLongAct <= 21.985) & Pt_GrandchildT1D <= 23.720) | TotChol <= 17.889) [Discrimination Score: 0.000; Robustness + : 17.985; Robustness - : 17.985; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BldPrSys <= 110.527 | Triglyc <= 51.250) | Pt_SHFlg >= 3.464) [Discrimination Score: 0.000; Robustness + : 110.527; Robustness - : 110.527; Percent Class + : 0.000; Percent Class - : 1.000]
