G[0,0](SMBGperDayPtMeterCombo >= 2.024 & BGTestAvgNumPtRep >= 1.623) [Discrimination Score: -1.000; Robustness + : 0.377; Robustness - : 1.377; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((HDL <= 52.438 -> HeightCm <= 166.806) & Triglyc >= 166.382) | BGTestAvgNumMeter <= 166.958) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BldPrDia <= 84.460 & HeightCm <= 166.953) -> TotChol <= 166.643) -> Pt_SiblingT1D >= 166.416) [Discrimination Score: -18.000; Robustness + : 99.643; Robustness - : 117.643; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](GFR >= 22.599 -> UnitsInsBasalOrLongAct <= 24.705) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((BUN >= 13.803 -> HbA1c >= 7.286) & UnitsInsBasalOrLongAct >= 7.526) [Discrimination Score: 35.000; Robustness + : -91.197; Robustness - : -126.197; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](((BldPrDia >= 51.255 | Pt_SHFlg <= 0.430) & BUN >= 0.373) | bmiZscore <= 0.601) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((BGTestAvgNumPtRep >= 2.371 -> GFR <= 49.378) & BldPrDia >= 27.834) -> HeightCm <= 41.704) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((BUN <= 15.758 | SMBGperDayPtMeterCombo >= 2.149) | BGTestAvgNumMeter <= 3.826) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((BldPrDia <= 83.709 | TSH <= 36.076) | WeightKg <= 18.484) & AlbCreatRat_mggNew >= 4.928) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Pt_InsGov <= 0.653 & SMBGperDayPtMeterCombo <= 3.052) -> HbA1cImputeDtMnC <= 3.849) & Pt_DKAFlg <= 3.827) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1]((Pt_GrandchildT1D <= 0.568 | SMBGperDayPtMeterCombo >= 2.466) & age >= 2.958) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((age >= 66.779 -> Triglyc <= 140.570) -> Pt_MotherT1D <= 168.769) [Discrimination Score: 0.000; Robustness + : -168.769; Robustness - : -168.769; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](bmiZscore >= -0.100 -> TotChol <= 207.375) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((diabDur <= 18.187 | HDL <= 56.418) & diagAgeCombo >= 45.732) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,2]((Pt_GrandparentT1D <= 0.854 & TSH <= 10.047) & Triglyc >= 7.123) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BGTestAvgNumPtRep >= 0.404 & bmiZscore >= -0.025) | BldPrDia <= 0.233) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((AlbCreatRat_mggNew >= 0.333 & bmi <= 32.735) -> WeightKg <= 31.763) & SMBGperDayPtMeterCombo >= 28.758) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((diabDur <= 16.656 -> Pt_A1cGoalLev >= 0.869) & TSH >= 1.323) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](diabDur <= 18.617 -> NumPumpBolusOrShortAct <= 0.821) [Discrimination Score: 0.000; Robustness + : -18.617; Robustness - : -18.617; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((Triglyc <= 167.043 -> TSH <= 10.938) & HeightCm >= 4.504) | TotalDailyInsPerKg >= 2.460) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((Pt_SHFlg <= 0.718 | TSH >= 2.479) -> Pt_FatherT1D >= 3.073) -> Pt_FatherT1D <= 29.077) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BUN >= 11.652 | TotalDailyInsPerKg <= 0.587) & diagAgeCombo >= 0.341) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((AlbCreatRat_mggNew >= 0.433 -> bmiZscore <= 0.212) & BGTestAvgNumPtRep <= 0.222) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((BGTestAvgNumMeter >= 1.536 -> Pt_GrandchildT1D >= 0.074) -> Pt_GrandchildT1D <= 0.605) & BUN <= 0.456) [Discrimination Score: 0.000; Robustness + : -0.605; Robustness - : -0.605; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2]((bmiZscore >= -0.041 | UnitsInsBasalOrLongAct >= 0.213) & bmiZscore >= 9.250) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((age >= 66.310 & Pt_A1cGoalLev <= 6.404) & HbA1cImputeDtMnC <= 6.033) & Triglyc >= 0.755) [Discrimination Score: 0.000; Robustness + : -66.310; Robustness - : -66.310; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia >= 55.586 & NumPumpBolusOrShortAct >= 0.376) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((BldPrSys >= 102.083 -> HeightCm <= 166.885) -> Pt_InsGov <= 166.699) | BUN >= 166.438) [Discrimination Score: -35.000; Robustness + : -61.438; Robustness - : -26.438; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((BldPrSys <= 131.216 | TotalDailyInsPerKg >= 0.302) & TSH >= 0.240) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((HDL >= 50.127 & Pt_GrandparentT1D >= 0.135) -> LDL >= 0.103) | SMBGperDayPtMeterCombo >= 0.124) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((AlbCreatRat_mggNew >= 0.032 -> WeightKg >= 76.989) | AlbCreatRat_mggNew <= 87.749) [Discrimination Score: 0.000; Robustness + : 87.749; Robustness - : 87.749; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Pt_GrandchildT1D >= 0.095 -> Triglyc >= 117.009) -> HbA1cImputeDtMnC >= 137.023) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BUN <= 17.771 | HeightCm >= 166.517) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HbA1cImputeDtMnC <= 62.323) U[1,1] (Pt_A1cGoalLev <= 2.884)) [Discrimination Score: 0.000; Robustness + : 62.323; Robustness - : 62.323; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((AlbCreatRat_mggNew <= 2.468 & HDL <= 59.004) | DirectLDL >= 46.843) | Pt_FatherT1D >= 48.719) [Discrimination Score: -1.000; Robustness + : 119.157; Robustness - : 120.157; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0]((bmiZscore >= 0.021 & LDL <= 132.611) | BUN >= 82.662) [Discrimination Score: -35.000; Robustness + : 22.338; Robustness - : 57.338; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((AlbCreatRat_mggNew >= 0.332 | BGTestAvgNumPtRep <= 3.731) | HeightCm >= 0.748) [Discrimination Score: 0.000; Robustness + : 3.731; Robustness - : 3.731; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2]((BGTestAvgNumPtRep <= 2.992 & Pt_A1cGoalLev <= 2.819) & bmiZscore <= 5.743) [Discrimination Score: 0.000; Robustness + : 2.819; Robustness - : 2.819; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](NumPumpBolusOrShortAct <= 0.839 | Pt_InsGov >= 0.338) [Discrimination Score: 1.000; Robustness + : 0.839; Robustness - : -0.161; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((AlbCreatRat_mggNew <= 1.248 | UnitsInsBasalOrLongAct >= 9.585) -> bmiPerc <= 11.043) & UnitsInsBasalOrLongAct <= 21.805) [Discrimination Score: 0.833; Robustness + : 9.585; Robustness - : 8.752; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((diabDur >= 14.613 -> TotChol >= 14.687) & HeightCm <= 155.428) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((Pt_CGMUseNumDays <= 15.304 -> TSH <= 16.550) | Pt_InsGov <= 28.485) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](GFR >= 15.058 | TSH <= 21.439) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((diabDur <= 16.320 & Triglyc <= 144.578) -> TSH <= 142.653) & BldPrSys <= 167.808) [Discrimination Score: 0.000; Robustness + : -142.653; Robustness - : -142.653; Percent Class + : 0.000; Percent Class - : 1.000]
((Pt_CGMUseNumDays >= 0.140) U[0,0] (Pt_ChildT1D >= 0.084)) [Discrimination Score: 0.000; Robustness + : 6342.860; Robustness - : 6342.860; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2](((bmi <= 32.009 | TotChol >= 44.341) -> Pt_A1cGoalLev <= 200.461) | Pt_GrandparentT1D >= 18.284) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((AlbCreatRat_mggNew >= 0.445 | TotalDailyInsPerKg >= 0.302) -> BldPrDia <= 0.507) [Discrimination Score: -4.000; Robustness + : -17.698; Robustness - : -13.698; Percent Class + : 1.000; Percent Class - : 0.000]
G[2,2](((HbA1cImputeDtMnC >= 20.678 | TotChol <= 153.854) & AutonomicNeuroCl <= 208.611) -> TotalDailyInsPerKg <= 189.178) [Discrimination Score: 0.000; Robustness + : -189.178; Robustness - : -189.178; Percent Class + : 1.000; Percent Class - : 0.000]
((TotChol <= 166.454) U[0,2] (WeightKg >= 79.645)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((LDL <= 140.401 | Triglyc >= 116.383) | TotChol <= 138.778) | Pt_DKAFlg <= 147.096) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((AlbCreatRat_mggNew <= 1.892 & Pt_CGMUseNumDays <= 10.992) -> Triglyc >= 5.958) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1](((HbA1c <= 8.377 & Pt_SHFlg >= 0.347) & AlbCreatRat_mggNew >= 0.035) | bmi <= 0.794) [Discrimination Score: 0.000; Robustness + : 0.794; Robustness - : 0.794; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BUN <= 17.714 & NumPumpBolusOrShortAct >= 0.142) -> TSH <= 0.633) [Discrimination Score: -4.000; Robustness + : -0.633; Robustness - : 3.367; Percent Class + : 1.000; Percent Class - : 0.000]
((age >= 64.123) U[0,0] (TotChol <= 224.305)) [Discrimination Score: -18.000; Robustness + : 157.305; Robustness - : 175.305; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((Pt_A1cGoalLev <= 2.964 & TotalDailyInsPerKg <= 0.519) & BldPrSys <= 0.490) [Discrimination Score: 0.000; Robustness + : 0.490; Robustness - : 0.490; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2]((Pt_CGMUseNumDays >= 5.995 -> Triglyc <= 159.182) & UnitsInsBasalOrLongAct <= 144.992) [Discrimination Score: 0.000; Robustness + : -159.182; Robustness - : -159.182; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 135.875) U[0,0] (HbA1c >= 7.621)) [Discrimination Score: 1.000; Robustness + : 135.875; Robustness - : 134.875; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BldPrDia >= 66.993 & WeightKg >= 84.504) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2](((BGTestAvgNumMeter >= 0.106 | bmiZscore <= 0.197) | AlbCreatRat_mggNew >= 0.027) -> Pt_A1cGoalLev <= 0.196) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumPtRep <= 2.478) U[0,0] (diabDur <= 17.475)) [Discrimination Score: 1.000; Robustness + : 0.478; Robustness - : -0.522; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2]((HbA1cImputeDtMnC >= 21.351 -> HDL <= 60.297) | BGTestAvgNumPtRep <= 53.173) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1](((BldPrDia >= 63.720 -> bmi <= 32.530) | Pt_FatherT1D <= 32.451) | GFR <= 31.217) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0](((diabDur <= 18.388 | UnitsInsBasalOrLongAct <= 21.729) & LDL <= 13.522) & HbA1c <= 17.437) [Discrimination Score: 0.102; Robustness + : 12.969; Robustness - : 12.866; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,0]((age <= 70.554 & NumPumpBolusOrShortAct <= 1.420) & Pt_FatherT1D <= 2.083) [Discrimination Score: 24.337; Robustness + : 1.420; Robustness - : -22.917; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((age >= 64.298 & HDL >= 46.152) | Pt_InsGov >= 47.875) | bmiZscore <= 58.844) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age >= 64.051 -> BldPrDia <= 79.275) & Pt_FatherT1D >= 60.756) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0]((BldPrSys <= 122.776 -> NumPumpBolusOrShortAct >= 0.366) | HDL >= 0.304) [Discrimination Score: -21.000; Robustness + : 85.696; Robustness - : 106.696; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,1](bmi >= 27.967 & HbA1c >= 7.116) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](BUN >= 10.126 & HDL <= 66.633) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((SMBGperDayPtMeterCombo <= 3.442) U[1,2] (TotalDailyInsPerKg <= 0.593)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((HbA1cImputeDtMnC <= 66.112 -> NumPumpBolusOrShortAct >= 0.347) -> Pt_InsGov >= 0.148) & BUN <= 0.849) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((HbA1c >= 7.582) U[1,2] (SMBGperDayPtMeterCombo <= 3.501)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,1]((AlbCreatRat_mggNew <= 2.294 -> LDL >= 80.360) -> BldPrSys >= 96.484) [Discrimination Score: 0.000; Robustness + : 2.294; Robustness - : 2.294; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,2]((HDL >= 44.403 -> Pt_SHFlg <= 0.500) & WeightKg <= 0.805) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((BldPrDia <= 80.556 -> Triglyc <= 166.631) -> HbA1cImputeDtMnC >= 124.472) [Discrimination Score: 0.000; Robustness + : 124.472; Robustness - : 124.472; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((HbA1c >= 7.427 -> WeightKg <= 87.399) | HbA1cImputeDtMnC >= 81.360) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((bmiZscore >= 0.053) U[2,2] (Pt_CGMUseNumDays >= 6.790)) [Discrimination Score: 0.000; Robustness + : -0.053; Robustness - : -0.053; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2](HbA1c <= 8.379 & UnitsInsBasalOrLongAct <= 24.472) [Discrimination Score: 0.000; Robustness + : 8.379; Robustness - : 8.379; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](((BGTestAvgNumPtRep <= 3.550 & HbA1cImputeDtMnC <= 43.471) & BldPrSys >= 22.965) | diabDur >= 36.807) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((HbA1cImputeDtMnC >= 36.810 & UnitsInsBasalOrLongAct <= 14.557) | HbA1cImputeDtMnC >= 8.860) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((SMBGperDayPtMeterCombo <= 3.296 & TotChol <= 226.182) & Pt_A1cGoalLevelDsYr5 <= 215.858) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1](((AlbCreatRat_mggNew <= 2.393 & BUN <= 15.269) | Pt_SiblingT1D <= 15.029) | TotalDailyInsPerKg >= 12.605) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BldPrSys <= 131.036 -> Pt_SHFlg >= 0.372) | BUN <= 0.897) & Pt_InsGov >= 0.249) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BGTestAvgNumPtRep <= 2.605 & HbA1c <= 7.757) -> Pt_A1cGoalLev <= 8.369) & Pt_SHFlg >= 7.406) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
((BGTestAvgNumMeter <= 2.284) U[0,2] (Pt_A1cGoalLev >= 0.007)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](Pt_CGMUseNumDays <= 20.865 | SMBGperDayPtMeterCombo <= 3.523) [Discrimination Score: -4.000; Robustness + : -81.477; Robustness - : -77.477; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,2](((BldPrDia <= 80.783 | HbA1cImputeDtMnC <= 79.147) & GFR <= 80.091) | GFR >= 21.817) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2](LDL <= 123.467 & TotalDailyInsPerKg <= 0.661) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew >= 0.123 -> BldPrDia >= 69.482) [Discrimination Score: -3.000; Robustness + : -59.518; Robustness - : -56.518; Percent Class + : 0.000; Percent Class - : 1.000]
G[2,2](((BldPrDia <= 83.234 & Pt_A1cGoalLev >= 0.629) | BGTestAvgNumPtRep >= 0.357) -> WeightKg <= 2.421) [Discrimination Score: 0.000; Robustness + : -2.421; Robustness - : -2.421; Percent Class + : 1.000; Percent Class - : 0.000]
((HeightCm <= 166.872) U[2,2] (TotChol <= 220.836)) [Discrimination Score: 0.000; Robustness + : 220.836; Robustness - : 220.836; Percent Class + : 0.000; Percent Class - : 1.000]
F[2,2]((BGTestAvgNumMeter >= 1.458 -> TotChol <= 156.033) & HbA1c >= 54.325) [Discrimination Score: 0.000; Robustness + : -156.033; Robustness - : -156.033; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BldPrSys <= 127.107 & Pt_GrandparentT1D <= 0.541) -> Pt_GrandchildT1D >= 0.321) -> BGTestAvgNumPtRep <= 0.544) [Discrimination Score: -0.138; Robustness + : 0.541; Robustness - : 0.679; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,2]((AlbCreatRat_mggNew >= 0.244 & TSH <= 30.419) -> Triglyc <= 15.424) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[1,2]((Pt_A1cGoalLev >= 0.906 & TSH >= 1.153) & Pt_GrandparentT1D >= 7.003) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((GFR <= 31.222 & Pt_CGMUseNumDays >= 2.008) & SMBGperDayPtMeterCombo >= 5.721) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,2](((LDL >= 77.545 & NumPumpBolusOrShortAct <= 2.432) & BldPrDia >= 0.332) | BGTestAvgNumMeter <= 2.590) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((age >= 65.526 | LDL <= 133.035) | LDL <= 127.992) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,0](((TotalDailyInsPerKg <= 0.474 -> TotChol >= 8.843) | BUN >= 17.389) & HDL >= 36.116) [Discrimination Score: -21.000; Robustness + : 49.884; Robustness - : 70.884; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2]((LDL <= 117.447 & Pt_InsGov >= 0.022) & BldPrSys >= 0.273) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](((BGTestAvgNumMeter <= 2.290 & HeightCm >= 166.127) -> Pt_GrandchildT1D <= 166.878) & Pt_FatherT1D >= 166.169) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((HDL <= 51.822) U[1,2] (Pt_CGMUseNumDays <= 10.895)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((BGTestAvgNumPtRep <= 3.465 | bmi <= 32.010) | HbA1cImputeDtMnC <= 32.081) & HbA1cImputeDtMnC >= 27.958) [Discrimination Score: 3.000; Robustness + : -24.958; Robustness - : -27.958; Percent Class + : 1.000; Percent Class - : 0.000]
G[1,1](BGTestAvgNumMeter <= 3.721 | BldPrDia >= 58.814) [Discrimination Score: 0.000; Robustness + : 3.721; Robustness - : 3.721; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((bmiZscore <= 0.249 | HbA1c >= 7.145) | GFR <= 8.516) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
G[0,1]((age >= 65.551 & Pt_SHFlg <= 0.503) & Pt_GrandparentT1D >= 0.340) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[1,1]((AlbCreatRat_mggNew >= 0.532 -> Pt_A1cGoalLev <= 3.383) -> LDL <= 6.608) [Discrimination Score: 0.000; Robustness + : -6.608; Robustness - : -6.608; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,0](AlbCreatRat_mggNew >= 0.379 -> NumPumpBolusOrShortAct >= 0.119) [Discrimination Score: -7.000; Robustness + : -16.621; Robustness - : -9.621; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,0](((NumPumpBolusOrShortAct <= 1.582 & Pt_A1cGoalLev <= 5.555) -> bmi <= 2.139) -> Pt_GrandparentT1D <= 2.315) [Discrimination Score: -1.000; Robustness + : -2.315; Robustness - : -1.315; Percent Class + : 1.000; Percent Class - : 0.000]
((BldPrSys <= 125.725) U[0,1] (BUN <= 16.650)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1]((age >= 65.293 -> UnitsInsBasalOrLongAct <= 12.163) -> diagAgeCombo >= 0.074) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
((GFR >= 28.137) U[1,2] (SMBGperDayPtMeterCombo <= 3.490)) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[0,1]((bmi <= 31.521 -> UnitsInsBasalOrLongAct >= 10.485) | BldPrDia >= 7.659) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2]((bmiZscore >= 0.044 | SMBGperDayPtMeterCombo <= 3.365) | BldPrDia >= 2.048) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
G[1,2](((BldPrDia >= 64.712 -> diabDur >= 13.431) & Pt_SiblingT1D >= 14.167) | bmiZscore >= 15.068) [Discrimination Score: 0.000; Robustness + : 9999999.000; Robustness - : 9999999.000; Percent Class + : 1.000; Percent Class - : 0.000]
F[0,2](BGTestAvgNumPtRep >= 2.247 -> WeightKg <= 89.397) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
F[0,1](BldPrSys >= 116.639 | Pt_A1cGoalLev <= 6.376) [Discrimination Score: 0.000; Robustness + : -9999999.000; Robustness - : -9999999.000; Percent Class + : 0.000; Percent Class - : 1.000]
