,Non Rules
754,"(G[0,0](AF > 0.000) -> s8_edrk != 0.000)"
755,"(G[0,0](HEMOGLOBIN = 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
756,"(F[0,0](MET != 0.000) | G[0,0](LOS > 0.000))"
757,"((Temp < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
758,"(s24_edrk < 0.000 | G[0,0](LOS > 0.000))"
759,(O2_Flow > 0.000 | GLUCOSE != 0.000)
760,"(F[0,0](LOS > 0.000) -> F[0,0](tte != 0.000))"
761,"(G[0,0](PROTIME_INR < 0.000) | G[0,0](af != 0.000))"
762,"(G[0,0](AST_GOT != 0.000) & LOS > 0.000)"
763,"(O2_Flow > 0.000 | F[0,0](lds < 0.000))"
764,(LOS != 0.000 -> s8_edrk != 0.000)
765,"(F[0,0](LACTIC_ACID > 0.000) & LOS > 0.000)"
766,"(G[0,0](BLOOD_UREA_NITROGEN != 0.000) | G[0,0](n_edrk < 0.000))"
767,"(F[0,0](n_evts < 0.000) -> F[0,0](dfa < 0.000))"
768,"(F[0,0](y = 0.000) -> F[0,0](CALCIUM > 0.000))"
769,"(LOS > 0.000 & G[0,0](LOS = 0.000))"
770,"(G[0,0](edrk = 0.000) & Mort != 0.000)"
771,"(AF < 0.000 & F[0,0](SBP > 0.000))"
772,"(SODIUM != 0.000 | G[0,0](PLATELET_COUNT = 0.000))"
773,"(F[0,0](MET != 0.000) & F[0,0](POTASSIUM != 0.000))"
774,"(LOS < 0.000 | F[0,0](lds < 0.000))"
775,"(CHLORIDE > 0.000 & G[0,0](LOS > 0.000))"
776,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](LOS = 0.000))"
777,"G[0,0](Glasgow_Coma_Scale_Total < 0.000)"
778,"(LOS > 0.000 -> G[0,0](CALCIUM != 0.000))"
779,"(O2_Flow > 0.000 | F[0,0](SODIUM != 0.000))"
780,"(LOS != 0.000 & G[0,0](LOS = 0.000))"
781,"(G[0,0](PROTIME_INR < 0.000) | F[0,0](LOS > 0.000))"
782,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & ALKALINE_PHOSPHATASE < 0.000)"
783,(SODIUM != 0.000 | PHOSPHORUS = 0.000)
784,"(G[0,0](n_evts != 0.000) -> MAGNESIUM = 0.000)"
785,"(F[0,0](cosen = 0.000) | F[0,0](SODIUM != 0.000))"
786,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](LOS = 0.000))"
787,(LOS > 0.000 & ALKALINE_PHOSPHATASE < 0.000)
788,"(F[0,0](MAGNESIUM != 0.000) -> F[0,0](ALBUMIN = 0.000))"
789,"(G[0,0](srr = 0.000) -> F[0,0](ALBUMIN = 0.000))"
790,"(G[0,0](LOS > 0.000) & F[0,0](LOS < 0.000))"
791,"(F[0,0](MAGNESIUM != 0.000) -> F[0,0](tte != 0.000))"
792,"(F[0,0](MET != 0.000) | ((n_edrk > 0.000) U[0,0] (af != 0.000)))"
793,"(F[0,0](n_evts < 0.000) -> s8_edrk != 0.000)"
794,"(SODIUM != 0.000 | G[0,0](LOS > 0.000))"
795,(LOS > 0.000 -> s8_edrk != 0.000)
796,"(F[0,0](cosen = 0.000) | PHOSPHORUS = 0.000)"
797,"(LOS > 0.000 | F[0,0](LOS > 0.000))"
798,(s24_edrk < 0.000 | GLUCOSE != 0.000)
799,"(F[0,0](MAGNESIUM != 0.000) -> G[0,0](y < 0.000))"
800,"(G[0,0](LOS > 0.000) & LOS = 0.000)"
801,"(F[0,0](cosen = 0.000) | G[0,0](LOS > 0.000))"
802,"(F[0,0](cosen = 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
803,"(F[0,0](LOS > 0.000) | F[0,0](SODIUM != 0.000))"
804,"(LOS > 0.000 -> F[0,0](CALCIUM > 0.000))"
805,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](POTASSIUM != 0.000))"
806,"(LOS > 0.000 & F[0,0](LOS = 0.000))"
807,"(G[0,0](AST_GOT != 0.000) & F[0,0](edrk < 0.000))"
808,"(G[0,0](HEMOGLOBIN = 0.000) | G[0,0](LOS > 0.000))"
809,"(LOS != 0.000 & F[0,0](LOS < 0.000))"
810,"(CHLORIDE > 0.000 & F[0,0](edrk < 0.000))"
811,"(F[0,0](Mort < 0.000) & G[0,0](LOS > 0.000))"
812,"(F[0,0](LOS > 0.000) -> G[0,0](y < 0.000))"
813,"(G[0,0](PROTIME_INR < 0.000) | G[0,0](n_edrk < 0.000))"
814,"(s8_hr != 0.000 -> G[0,0](Sgy > 0.000))"
815,"(G[0,0](PROTIME_INR < 0.000) | G[0,0](PLATELET_COUNT = 0.000))"
816,"(G[0,0](edrk = 0.000) & F[0,0](edrk < 0.000))"
817,"(G[0,0](PROTIME_INR < 0.000) | F[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
