,Non Rules
3740,"((MET > 0.000) U[0,0] (PCO2 > 0.000))"
3741,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3742,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (SpO2 > 0.000))"
3743,"((PCO2 = 0.000) U[0,0] (death > 0.000))"
3744,"((n_evts < 0.000) U[0,0] (Pulse > 0.000))"
3745,"((O2_Flow > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3746,"((hr = 0.000) U[0,0] (MET < 0.000))"
3747,"((ALBUMIN = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3748,"((hr > 0.000) U[0,0] (tte < 0.000))"
3749,"((s2_edrk > 0.000) U[0,0] (n_evts < 0.000))"
3750,"((LACTIC_ACID > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
3751,"((n_evts = 0.000) U[0,0] (SBP > 0.000))"
3752,"((SBP < 0.000) U[0,0] (PHOSPHORUS > 0.000))"
3753,"((SBP < 0.000) U[0,0] (tte > 0.000))"
3754,"((ICU_Pt_Days > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3755,"((AST_GOT > 0.000) U[0,0] (PCO2 > 0.000))"
3756,"((Mort > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
3757,"((SBP < 0.000) U[0,0] (death > 0.000))"
3758,"((O2_Flow = 0.000) U[0,0] (LOS = 0.000))"
3759,"((s8_edrk = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3760,"((SpO2 = 0.000) U[0,0] (tte < 0.000))"
3761,"((CHLORIDE = 0.000) U[0,0] (Resp < 0.000))"
3762,"((s2_hr = 0.000) U[0,0] (GLUCOSE > 0.000))"
3763,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3764,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
3765,"((s2_edrk > 0.000) U[0,0] (direct > 0.000))"
3766,"((Temp < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3767,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Mort > 0.000))"
3768,"((ALBUMIN = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
3769,"((s2_edrk < 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
3770,"((s2_edrk = 0.000) U[0,0] (CHLORIDE > 0.000))"
3771,"((TROPONIN_I > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3772,"((MAGNESIUM > 0.000) U[0,0] (MET < 0.000))"
3773,"((LOS > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3774,"((death < 0.000) U[0,0] (CALCIUM > 0.000))"
3775,"((Sgy > 0.000) U[0,0] (ALBUMIN > 0.000))"
3776,"((PLATELET_COUNT = 0.000) U[0,0] (AST_GOT > 0.000))"
3777,"((af = 0.000) U[0,0] (y < 0.000))"
3778,"((n_evts = 0.000) U[0,0] (Sgy < 0.000))"
3779,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (LOS = 0.000))"
3780,"((SODIUM > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
3781,"((AF > 0.000) U[0,0] (LOS < 0.000))"
3782,"((edrk > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
3783,"((LOS = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3784,"((AST_GOT = 0.000) U[0,0] (y < 0.000))"
3785,"((PLATELET_COUNT = 0.000) U[0,0] (MET < 0.000))"
3786,"((TOTAL_PROTEIN = 0.000) U[0,0] (POTASSIUM > 0.000))"
3787,"((cosen = 0.000) U[0,0] (Sgy < 0.000))"
3788,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (SpO2 > 0.000))"
3789,"((Temp > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3790,"((direct > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3791,"((n_edrk > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3792,"((ICU_Pt_Days < 0.000) U[0,0] (ALT_GPT > 0.000))"
3793,"((MAGNESIUM = 0.000) U[0,0] (tte > 0.000))"
3794,"((PHOSPHORUS = 0.000) U[0,0] (SpO2 > 0.000))"
3795,"((y > 0.000) U[0,0] (Mort > 0.000))"
3796,"((s24_hr = 0.000) U[0,0] (ALBUMIN > 0.000))"
3797,"((CHLORIDE > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
3798,"((tte > 0.000) U[0,0] (Mort < 0.000))"
3799,"((OXYGEN_SATURATION > 0.000) U[0,0] (Mort > 0.000))"
3800,"((srr = 0.000) U[0,0] (y > 0.000))"
3801,"((PCO2 > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
3802,"((n_evts > 0.000) U[0,0] (Pulse > 0.000))"
3803,"((hr = 0.000) U[0,0] (Sgy > 0.000))"
3804,"((af > 0.000) U[0,0] (LOS = 0.000))"
3805,"((y < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3806,"((CALCIUM = 0.000) U[0,0] (GLUCOSE = 0.000))"
3807,"((tte > 0.000) U[0,0] (ALBUMIN > 0.000))"
3808,"((Sgy = 0.000) U[0,0] (GLUCOSE > 0.000))"
3809,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
3810,"((death > 0.000) U[0,0] (GLUCOSE > 0.000))"
3811,"((n_edrk = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
3812,"((s2_hr = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3813,"((direct > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
3814,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
3815,"((s2_hr > 0.000) U[0,0] (GLUCOSE = 0.000))"
3816,"((MET > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3817,"((s24_edrk > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3818,"((LACTIC_ACID = 0.000) U[0,0] (LOS < 0.000))"
3819,"((GLUCOSE > 0.000) U[0,0] (Pulse > 0.000))"
3820,"((SpO2 < 0.000) U[0,0] (LOS > 0.000))"
3821,"((PHOSPHORUS > 0.000) U[0,0] (LOS = 0.000))"
3822,"((s24_hr > 0.000) U[0,0] (Mort < 0.000))"
3823,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3824,"((dfa > 0.000) U[0,0] (CHLORIDE > 0.000))"
3825,"((s2_hr > 0.000) U[0,0] (direct > 0.000))"
3826,"((Mort > 0.000) U[0,0] (ALT_GPT > 0.000))"
3827,"((PLATELET_COUNT > 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))"
3828,"((LACTIC_ACID = 0.000) U[0,0] (CALCIUM > 0.000))"
3829,"((PROTIME_INR > 0.000) U[0,0] (GLUCOSE < 0.000))"
3830,"((y = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
3831,"((s24_hr = 0.000) U[0,0] (O2_Flow < 0.000))"
3832,"((PCO2 = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3833,"((y > 0.000) U[0,0] (CO2 > 0.000))"
3834,"((direct = 0.000) U[0,0] (Mort > 0.000))"
3835,"((MAGNESIUM = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3836,"((Sgy > 0.000) U[0,0] (ALT_GPT > 0.000))"
3837,"((SODIUM > 0.000) U[0,0] (tte > 0.000))"
3838,"((hr > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
3839,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3840,"((CREATININE > 0.000) U[0,0] (SpO2 > 0.000))"
3841,"((GLUCOSE > 0.000) U[0,0] (y > 0.000))"
3842,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (death > 0.000))"
3843,"((AST_GOT = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
3844,"((O2_Flow = 0.000) U[0,0] (CALCIUM > 0.000))"
3845,"((HEMOGLOBIN = 0.000) U[0,0] (y < 0.000))"
3846,"((MAGNESIUM > 0.000) U[0,0] (GLUCOSE < 0.000))"
3847,"((ALBUMIN = 0.000) U[0,0] (CALCIUM > 0.000))"
3848,"((ALBUMIN = 0.000) U[0,0] (Mort < 0.000))"
3849,"((Temp = 0.000) U[0,0] (Temp > 0.000))"
3850,"((s24_edrk > 0.000) U[0,0] (tte < 0.000))"
3851,"((AST_GOT > 0.000) U[0,0] (death < 0.000))"
3852,"((SBP < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
3853,"((SpO2 = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
3854,"((SpO2 = 0.000) U[0,0] (Resp < 0.000))"
3855,"((MAGNESIUM > 0.000) U[0,0] (y < 0.000))"
3856,"((PHOSPHORUS = 0.000) U[0,0] (ALBUMIN > 0.000))"
3857,"((CO2 = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
3858,"((direct > 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
3859,"((POTASSIUM = 0.000) U[0,0] (Resp > 0.000))"
3860,"((Pulse = 0.000) U[0,0] (AST_GOT > 0.000))"
3861,"((s2_edrk > 0.000) U[0,0] (Mort < 0.000))"
3862,"((PROTIME_INR > 0.000) U[0,0] (SBP > 0.000))"
3863,"((cosen = 0.000) U[0,0] (PLATELET_COUNT > 0.000))"
3864,"((O2_Flow > 0.000) U[0,0] (LOS < 0.000))"
3865,"((tte = 0.000) U[0,0] (MAGNESIUM > 0.000))"
3866,"((tte > 0.000) U[0,0] (tte < 0.000))"
3867,"((y > 0.000) U[0,0] (tte > 0.000))"
3868,"((s2_edrk = 0.000) U[0,0] (SBP > 0.000))"
3869,"((edrk > 0.000) U[0,0] (tte < 0.000))"
3870,"((LOS = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3871,"((LOS = 0.000) U[0,0] (O2_Flow > 0.000))"
3872,"((OXYGEN_SATURATION > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
3873,"((O2_Flow < 0.000) U[0,0] (ALBUMIN > 0.000))"
3874,"((PLATELET_COUNT > 0.000) U[0,0] (ALBUMIN > 0.000))"
3875,"((O2_Flow = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3876,"((PLATELET_COUNT = 0.000) U[0,0] (death > 0.000))"
3877,"((CO2 = 0.000) U[0,0] (O2_Flow < 0.000))"
3878,"((n_evts > 0.000) U[0,0] (Temp > 0.000))"
3879,"((TROPONIN_I > 0.000) U[0,0] (tte > 0.000))"
3880,"((s2_hr = 0.000) U[0,0] (tte < 0.000))"
3881,"((Resp < 0.000) U[0,0] (Sgy < 0.000))"
3882,"((n_edrk > 0.000) U[0,0] (GLUCOSE = 0.000))"
3883,"((y < 0.000) U[0,0] (PCO2 > 0.000))"
3884,"((AST_GOT > 0.000) U[0,0] (Pulse > 0.000))"
3885,"((PLATELET_COUNT > 0.000) U[0,0] (AST_GOT > 0.000))"
3886,"((s8_hr > 0.000) U[0,0] (tte < 0.000))"
3887,"((SpO2 < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3888,"((Pulse < 0.000) U[0,0] (LOS < 0.000))"
3889,"((O2_Flow > 0.000) U[0,0] (CALCIUM > 0.000))"
3890,"((Pulse > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
3891,"((y = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3892,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (GLUCOSE = 0.000))"
3893,"((Pulse = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3894,"((s24_edrk > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3895,"((s2_hr > 0.000) U[0,0] (GLUCOSE > 0.000))"
3896,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (direct < 0.000))"
3897,"((ALT_GPT = 0.000) U[0,0] (Mort > 0.000))"
3898,"((s2_hr = 0.000) U[0,0] (Pulse > 0.000))"
3899,"((PHOSPHORUS > 0.000) U[0,0] (Pulse > 0.000))"
3900,"((SpO2 > 0.000) U[0,0] (GLUCOSE = 0.000))"
3901,"((TROPONIN_I = 0.000) U[0,0] (Mort > 0.000))"
3902,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (PCO2 > 0.000))"
3903,"((Resp = 0.000) U[0,0] (Mort > 0.000))"
3904,"((s8_edrk > 0.000) U[0,0] (PCO2 > 0.000))"
3905,"((MET > 0.000) U[0,0] (CO2 > 0.000))"
3906,"((s2_edrk < 0.000) U[0,0] (Sgy > 0.000))"
3907,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Sgy < 0.000))"
3908,"((OXYGEN_SATURATION > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
3909,"((PHOSPHORUS = 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
3910,"((y < 0.000) U[0,0] (GLUCOSE < 0.000))"
3911,"((lds > 0.000) U[0,0] (POTASSIUM > 0.000))"
3912,"((y > 0.000) U[0,0] (MAGNESIUM > 0.000))"
3913,"((ICU_Pt_Days > 0.000) U[0,0] (SBP > 0.000))"
3914,"((CHLORIDE > 0.000) U[0,0] (GLUCOSE < 0.000))"
3915,"((MAGNESIUM > 0.000) U[0,0] (Pulse > 0.000))"
3916,"((y < 0.000) U[0,0] (LOS < 0.000))"
3917,"((LACTIC_ACID = 0.000) U[0,0] (ALT_GPT > 0.000))"
3918,"((s2_hr = 0.000) U[0,0] (PCO2 > 0.000))"
3919,"((SpO2 < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
3920,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (SBP > 0.000))"
3921,"((s24_hr = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3922,"((n_edrk > 0.000) U[0,0] (n_evts > 0.000))"
3923,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3924,"((AF = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3925,"((ICU_Pt_Days = 0.000) U[0,0] (Resp < 0.000))"
3926,"((LOS < 0.000) U[0,0] (Resp < 0.000))"
3927,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (GLUCOSE > 0.000))"
3928,"((TOTAL_PROTEIN = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3929,"((MET > 0.000) U[0,0] (GLUCOSE > 0.000))"
3930,"((MET = 0.000) U[0,0] (ALT_GPT > 0.000))"
3931,"((s8_edrk > 0.000) U[0,0] (n_evts > 0.000))"
3932,"((PHOSPHORUS = 0.000) U[0,0] (direct > 0.000))"
3933,"((MET > 0.000) U[0,0] (POTASSIUM > 0.000))"
3934,"((s24_hr > 0.000) U[0,0] (POTASSIUM > 0.000))"
3935,"((LOS < 0.000) U[0,0] (CREATININE > 0.000))"
3936,"((tte > 0.000) U[0,0] (ALT_GPT > 0.000))"
3937,"((ALT_GPT > 0.000) U[0,0] (n_evts > 0.000))"
3938,"((Sgy < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
3939,"((s24_edrk = 0.000) U[0,0] (PCO2 > 0.000))"
3940,"((hr = 0.000) U[0,0] (CHLORIDE > 0.000))"
3941,"((CREATININE > 0.000) U[0,0] (CREATININE > 0.000))"
3942,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))"
3943,"((ALBUMIN < 0.000) U[0,0] (Sgy > 0.000))"
3944,"((POTASSIUM > 0.000) U[0,0] (Mort > 0.000))"
3945,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (ALT_GPT > 0.000))"
3946,"((GLUCOSE = 0.000) U[0,0] (Mort < 0.000))"
3947,"((death < 0.000) U[0,0] (Pulse > 0.000))"
3948,"((n_edrk > 0.000) U[0,0] (SBP > 0.000))"
3949,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
3950,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (AST_GOT > 0.000))"
3951,"((Mort = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3952,"((O2_Flow = 0.000) U[0,0] (POTASSIUM > 0.000))"
3953,"((Mort = 0.000) U[0,0] (direct < 0.000))"
3954,"((Pulse < 0.000) U[0,0] (n_evts > 0.000))"
3955,"((SBP = 0.000) U[0,0] (MET > 0.000))"
3956,"((y < 0.000) U[0,0] (tte < 0.000))"
3957,"((Temp = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
3958,"((Temp < 0.000) U[0,0] (CREATININE > 0.000))"
3959,"((WHITE_BLOOD_CELL_COUNT > 0.000) U[0,0] (O2_Flow > 0.000))"
3960,"((LACTIC_ACID = 0.000) U[0,0] (Resp < 0.000))"
3961,"((s2_hr = 0.000) U[0,0] (AST_GOT > 0.000))"
3962,"((ALBUMIN < 0.000) U[0,0] (y < 0.000))"
3963,"((PHOSPHORUS = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3964,"((O2_Flow < 0.000) U[0,0] (Sgy < 0.000))"
3965,"((LOS = 0.000) U[0,0] (Resp < 0.000))"
3966,"((hr > 0.000) U[0,0] (LACTIC_ACID > 0.000))"
3967,"((POTASSIUM = 0.000) U[0,0] (n_evts < 0.000))"
3968,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
3969,"((TROPONIN_I > 0.000) U[0,0] (LOS < 0.000))"
3970,"((AST_GOT = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
3971,"((Mort = 0.000) U[0,0] (LOS < 0.000))"
3972,"((dfa = 0.000) U[0,0] (O2_Flow > 0.000))"
3973,"((SBP = 0.000) U[0,0] (Pulse > 0.000))"
3974,"((CO2 > 0.000) U[0,0] (y < 0.000))"
3975,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (n_evts < 0.000))"
3976,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Temp > 0.000))"
3977,"((PHOSPHORUS > 0.000) U[0,0] (GLUCOSE > 0.000))"
3978,"((TOTAL_PROTEIN > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
3979,"((SODIUM = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME > 0.000))"
3980,"((n_evts < 0.000) U[0,0] (Mort < 0.000))"
3981,"((direct < 0.000) U[0,0] (CREATININE > 0.000))"
3982,"((SODIUM > 0.000) U[0,0] (ALBUMIN > 0.000))"
3983,"((Sgy = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3984,"((PHOSPHORUS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
3985,"((HEMOGLOBIN = 0.000) U[0,0] (LOS = 0.000))"
3986,"((CO2 > 0.000) U[0,0] (Resp < 0.000))"
3987,"((Temp = 0.000) U[0,0] (GLUCOSE < 0.000))"
3988,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
3989,"((ALT_GPT = 0.000) U[0,0] (Sgy > 0.000))"
3990,"((Temp = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
3991,"((Temp < 0.000) U[0,0] (Mort > 0.000))"
3992,"((POTASSIUM = 0.000) U[0,0] (CREATININE > 0.000))"
3993,"((MET < 0.000) U[0,0] (PCO2 > 0.000))"
3994,"((PROTIME_INR = 0.000) U[0,0] (death < 0.000))"
3995,"((s8_hr > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
3996,"((n_evts < 0.000) U[0,0] (MAGNESIUM > 0.000))"
3997,"((n_edrk = 0.000) U[0,0] (MET < 0.000))"
3998,"((SpO2 = 0.000) U[0,0] (O2_Flow > 0.000))"
3999,"((ALBUMIN = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
4000,"((OXYGEN_SATURATION > 0.000) U[0,0] (Sgy < 0.000))"
4001,"((lds > 0.000) U[0,0] (MAGNESIUM > 0.000))"
4002,"((ALT_GPT = 0.000) U[0,0] (GLUCOSE = 0.000))"
4003,"((Temp < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
4004,"((SBP < 0.000) U[0,0] (SpO2 > 0.000))"
4005,"((ICU_Pt_Days > 0.000) U[0,0] (Temp > 0.000))"
4006,"((TROPONIN_I > 0.000) U[0,0] (CREATININE > 0.000))"
4007,"((s8_edrk = 0.000) U[0,0] (Mort > 0.000))"
4008,"((CREATININE > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
4009,"((direct > 0.000) U[0,0] (tte > 0.000))"
4010,"((CHLORIDE = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
4011,"((ALBUMIN = 0.000) U[0,0] (SpO2 > 0.000))"
4012,"((MET > 0.000) U[0,0] (Mort > 0.000))"
4013,"((GLUCOSE = 0.000) U[0,0] (MET < 0.000))"
4014,"((direct < 0.000) U[0,0] (SBP > 0.000))"
4015,"((s24_edrk > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
4016,"((CO2 = 0.000) U[0,0] (GLUCOSE = 0.000))"
4017,"((Sgy > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
4018,"((SBP = 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
4019,"((CHLORIDE = 0.000) U[0,0] (MET > 0.000))"
4020,"((Temp > 0.000) U[0,0] (Mort > 0.000))"
4021,"((n_evts > 0.000) U[0,0] (ALT_GPT > 0.000))"
4022,"((SpO2 > 0.000) U[0,0] (MET > 0.000))"
4023,"((LOS > 0.000) U[0,0] (Sgy > 0.000))"
4024,"((s8_edrk = 0.000) U[0,0] (ALT_GPT > 0.000))"
4025,"((s8_edrk = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
4026,"((s24_edrk = 0.000) U[0,0] (y < 0.000))"
4027,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (Resp > 0.000))"
4028,"((GLUCOSE = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
4029,"((POTASSIUM = 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
4030,"((death > 0.000) U[0,0] (death < 0.000))"
4031,"((PLATELET_COUNT = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
4032,"((GLUCOSE > 0.000) U[0,0] (MET > 0.000))"
4033,"((PCO2 > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
4034,"((Sgy < 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
4035,"((Resp < 0.000) U[0,0] (O2_Flow > 0.000))"
4036,"((s24_hr > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
4037,"((CHLORIDE = 0.000) U[0,0] (CREATININE > 0.000))"
4038,"((TROPONIN_I > 0.000) U[0,0] (CO2 > 0.000))"
4039,"((SpO2 < 0.000) U[0,0] (tte < 0.000))"
4040,"((s2_hr > 0.000) U[0,0] (GLUCOSE < 0.000))"
4041,"((CALCIUM > 0.000) U[0,0] (Mort > 0.000))"
4042,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (Temp > 0.000))"
4043,"((CREATININE > 0.000) U[0,0] (LOS < 0.000))"
4044,"((s24_edrk > 0.000) U[0,0] (SBP > 0.000))"
4045,"((CHLORIDE = 0.000) U[0,0] (Sgy > 0.000))"
4046,"((n_edrk > 0.000) U[0,0] (Resp < 0.000))"
4047,"((TOTAL_PROTEIN > 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
4048,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (LOS < 0.000))"
4049,"((cosen > 0.000) U[0,0] (O2_Flow < 0.000))"
4050,"((LOS > 0.000) U[0,0] (MAGNESIUM > 0.000))"
4051,"((n_evts > 0.000) U[0,0] (Sgy < 0.000))"
4052,"((death = 0.000) U[0,0] (Sgy > 0.000))"
4053,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (AST_GOT > 0.000))"
4054,"((ALBUMIN > 0.000) U[0,0] (MAGNESIUM > 0.000))"
4055,"((PHOSPHORUS = 0.000) U[0,0] (Sgy < 0.000))"
4056,"((CALCIUM = 0.000) U[0,0] (GLUCOSE < 0.000))"
4057,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (death > 0.000))"
4058,"((ALT_GPT > 0.000) U[0,0] (CALCIUM > 0.000))"
4059,"((af = 0.000) U[0,0] (death < 0.000))"
4060,"((WHITE_BLOOD_CELL_COUNT = 0.000) U[0,0] (MET > 0.000))"
4061,"((MET > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))"
4062,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (n_evts > 0.000))"
4063,"((SpO2 < 0.000) U[0,0] (Sgy > 0.000))"
4064,"((HEMOGLOBIN > 0.000) U[0,0] (Pulse > 0.000))"
4065,"((GLUCOSE > 0.000) U[0,0] (Resp > 0.000))"
4066,"((hr = 0.000) U[0,0] (O2_Flow > 0.000))"
4067,"((ICU_Pt_Days = 0.000) U[0,0] (tte > 0.000))"
4068,"((O2_Flow < 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))"
4069,"((direct = 0.000) U[0,0] (tte < 0.000))"
4070,"((SODIUM = 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
4071,"((SODIUM > 0.000) U[0,0] (CREATININE > 0.000))"
4072,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
4073,"((HEMOGLOBIN > 0.000) U[0,0] (GLUCOSE = 0.000))"
4074,"((PROTIME_INR = 0.000) U[0,0] (n_evts < 0.000))"
4075,"((s2_hr > 0.000) U[0,0] (death < 0.000))"
4076,"((SBP < 0.000) U[0,0] (O2_Flow > 0.000))"
4077,"((Mort > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))"
4078,"((Pulse = 0.000) U[0,0] (POTASSIUM > 0.000))"
4079,"((Sgy = 0.000) U[0,0] (HEMOGLOBIN > 0.000))"
4080,"((SBP > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
4081,"((death > 0.000) U[0,0] (Sgy < 0.000))"
4082,"((ALBUMIN = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
4083,"((af > 0.000) U[0,0] (PHOSPHORUS > 0.000))"
4084,"((TOTAL_PROTEIN > 0.000) U[0,0] (y > 0.000))"
4085,"((Temp < 0.000) U[0,0] (AST_GOT > 0.000))"
4086,"((O2_Flow = 0.000) U[0,0] (Sgy < 0.000))"
4087,"((tte = 0.000) U[0,0] (SpO2 > 0.000))"
4088,"((O2_Flow = 0.000) U[0,0] (PHOSPHORUS > 0.000))"
4089,"((s24_edrk > 0.000) U[0,0] (AST_GOT > 0.000))"
4090,"((O2_Flow < 0.000) U[0,0] (MAGNESIUM > 0.000))"
4091,"((AF = 0.000) U[0,0] (death < 0.000))"
4092,"((af > 0.000) U[0,0] (LOS > 0.000))"
4093,"((SBP = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
4094,"((direct < 0.000) U[0,0] (Sgy > 0.000))"
4095,"((Mort < 0.000) U[0,0] (death < 0.000))"
4096,"((AF = 0.000) U[0,0] (LACTIC_ACID > 0.000))"
4097,"((GLUCOSE = 0.000) U[0,0] (tte < 0.000))"
4098,"((edrk = 0.000) U[0,0] (tte < 0.000))"
