,Non Rules
757,"(ICU_Pt_Days != 0.000 -> F[0,0](s8_hr != 0.000))"
758,"(G[0,0](dfa != 0.000) & G[0,0](PHOSPHORUS = 0.000))"
759,"(G[0,0](s24_hr < 0.000) -> F[0,0](PROTIME_INR > 0.000))"
760,"(death > 0.000 | F[0,0](direct > 0.000))"
761,(death > 0.000 | PROTIME_INR < 0.000)
762,"(F[0,0](LOS > 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
763,(death != 0.000 & Sgy > 0.000)
764,"(G[0,0](PROTIME_INR = 0.000) | F[0,0](tte = 0.000))"
765,"(F[0,0](Pulse = 0.000) | G[0,0](LOS > 0.000))"
766,"(F[0,0](SODIUM > 0.000) & F[0,0](MAGNESIUM < 0.000))"
767,"(G[0,0](LOS > 0.000) & LOS < 0.000)"
768,(HEMOGLOBIN > 0.000 & Sgy > 0.000)
769,"(G[0,0](af < 0.000) & G[0,0](s2_edrk != 0.000))"
770,"(G[0,0](SODIUM != 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
771,"(G[0,0](ICU_Pt_Days > 0.000) | PROTIME_INR < 0.000)"
772,"(G[0,0](PROTIME_INR = 0.000) | F[0,0](Mort < 0.000))"
773,"(G[0,0](LOS > 0.000) & G[0,0](PHOSPHORUS = 0.000))"
774,"(death != 0.000 & G[0,0](s8_edrk > 0.000))"
775,"(G[0,0](LOS > 0.000) | G[0,0](s24_hr != 0.000))"
776,"(G[0,0](dfa != 0.000) & direct = 0.000)"
777,"(Mort > 0.000 -> G[0,0](MET != 0.000))"
778,"(G[0,0](af < 0.000) & G[0,0](LOS != 0.000))"
779,"(G[0,0](y = 0.000) -> LOS > 0.000)"
780,"(G[0,0](LOS > 0.000) & F[0,0](LOS < 0.000))"
781,"(G[0,0](s24_edrk < 0.000) | F[0,0](tte = 0.000))"
782,"(G[0,0](PROTIME_INR = 0.000) | TOTAL_BILIRUBIN > 0.000)"
783,"(LOS > 0.000 & G[0,0](PHOSPHORUS = 0.000))"
784,"(G[0,0](dfa != 0.000) & PCO2 < 0.000)"
785,"((n_evts != 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
786,"(LOS > 0.000 | F[0,0](LOS > 0.000))"
787,"(G[0,0](LOS < 0.000) | F[0,0](Mort < 0.000))"
788,"(F[0,0](s8_edrk > 0.000) -> G[0,0](ALBUMIN = 0.000))"
789,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](s2_edrk != 0.000))"
790,"(F[0,0](SODIUM = 0.000) -> G[0,0](ALBUMIN = 0.000))"
791,"(F[0,0](LOS > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
792,"(LOS > 0.000 & F[0,0](LOS = 0.000))"
793,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
794,"(G[0,0](ICU_Pt_Days > 0.000) | F[0,0](s2_edrk != 0.000))"
795,"(G[0,0](s24_hr < 0.000) -> G[0,0](MET != 0.000))"
796,"(F[0,0](af < 0.000) -> G[0,0](LOS > 0.000))"
797,"(G[0,0](POTASSIUM > 0.000) & F[0,0](n_edrk > 0.000))"
798,"G[0,0](Pulse = 0.000)"
799,"(ICU_Pt_Days != 0.000 -> F[0,0](LOS = 0.000))"
800,"(G[0,0](LOS > 0.000) & F[0,0](tte = 0.000))"
801,"(O2_Flow = 0.000 | G[0,0](OXYGEN_SATURATION > 0.000))"
802,"(G[0,0](s24_edrk < 0.000) | G[0,0](s8_edrk = 0.000))"
803,"(F[0,0](LOS > 0.000) & F[0,0](tte = 0.000))"
