,Non Rules
754,"(F[0,0](LOS > 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
755,"(F[0,0](Sgy != 0.000) -> F[0,0](LOS < 0.000))"
756,"(F[0,0](LOS > 0.000) & F[0,0](SODIUM = 0.000))"
757,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
758,(Mort != 0.000 -> MAGNESIUM < 0.000)
759,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
760,"(G[0,0](edrk < 0.000) & F[0,0](dfa < 0.000))"
761,"(F[0,0](dfa > 0.000) & F[0,0](n_evts > 0.000))"
762,"(F[0,0](LOS > 0.000) -> G[0,0](death < 0.000))"
763,"(F[0,0](dfa != 0.000) | CALCIUM < 0.000)"
764,"(G[0,0](cosen = 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
765,"(G[0,0](cosen = 0.000) -> af > 0.000)"
766,"(G[0,0](CO2 = 0.000) & F[0,0](SODIUM = 0.000))"
767,"(G[0,0](CO2 = 0.000) & G[0,0](AST_GOT = 0.000))"
768,(LOS = 0.000 -> edrk = 0.000)
769,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
770,"(TROPONIN_I != 0.000 | G[0,0](AST_GOT > 0.000))"
771,"(F[0,0](LOS > 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
772,"((s8_hr != 0.000) U[0,0] (LOS != 0.000))"
773,"(F[0,0](dfa > 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
774,"(F[0,0](LOS > 0.000) | Resp != 0.000)"
775,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> SBP != 0.000)"
776,"(LOS = 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
777,"(G[0,0](LOS != 0.000) & F[0,0](n_evts > 0.000))"
778,"(F[0,0](dfa != 0.000) | F[0,0](PROTIME_INR > 0.000))"
779,"(F[0,0](LOS > 0.000) -> edrk = 0.000)"
780,"(F[0,0](s24_edrk = 0.000) -> G[0,0](death < 0.000))"
781,"(CREATININE = 0.000 & G[0,0](Resp != 0.000))"
782,"(s24_edrk != 0.000 & G[0,0](LOS > 0.000))"
783,"(G[0,0](lds < 0.000) -> af > 0.000)"
784,"(G[0,0](LOS != 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
785,"(TOTAL_BILIRUBIN > 0.000 | G[0,0](PLATELET_COUNT != 0.000))"
786,(s2_edrk > 0.000 & AF = 0.000)
787,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
788,"(G[0,0](LOS > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
789,(tte = 0.000 | LOS > 0.000)
790,"(G[0,0](LOS > 0.000) & G[0,0](Resp != 0.000))"
791,"((PCO2 = 0.000) U[0,0] (af != 0.000))"
792,(CREATININE = 0.000 & PCO2 < 0.000)
793,"(F[0,0](dfa > 0.000) & OXYGEN_SATURATION != 0.000)"
